data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,0,,0,0,,,일일경제지표 (18. 1. 3. 수) 17:30 현재
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,1,,0,0,,,KOSPI 지수(0.27%상승) 달러 환율(0.31%상승)
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,0,,,
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,1,,,‘15 말
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,2,,,‘16 말
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,3,,,‘17.11 말
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,4,,,12.29
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,5,,,1.2
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,6,,,1.3
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,7,,,전일비
2018-01-03,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000015137&menuNo=6010200,2,금리,0,8,,,‘17 말비
