data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,0,,0,0,,,일일경제지표 (18. 8. 2. 목) 17:30 현재
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,1,,0,0,,,KOSPI 지수(1.60%하락) 달러 환율(0.49%상승)
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,0,,,
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,1,,,‘16 말
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,2,,,‘17 말
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,3,,,‘18.6 말
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,4,,,7.31
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,5,,,8.1
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,6,,,8.2
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,7,,,전일비
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,0,8,,,‘17 말비
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,0,,,콜금리 (1일)
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,1,‘16 말,콜금리 (1일),1.24
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,2,‘17 말,콜금리 (1일),1.55
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,3,‘18.6 말,콜금리 (1일),1.53
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,4,7.31,콜금리 (1일),1.49
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,5,8.1,콜금리 (1일),1.52
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,6,8.2,콜금리 (1일),1.50
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,7,전일비,콜금리 (1일),△0.02
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,1,8,‘17 말비,콜금리 (1일),△0.05
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,0,,,CD (91 일)
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,1,‘16 말,CD (91 일),1.52
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,2,‘17 말,CD (91 일),1.66
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,3,‘18.6 말,CD (91 일),1.65
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,4,7.31,CD (91 일),1.65
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,5,8.1,CD (91 일),1.65
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,6,8.2,CD (91 일),1.65
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,7,전일비,CD (91 일),0
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,2,8,‘17 말비,CD (91 일),△0.01
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,0,,,국고채 (3년)
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,1,‘16 말,국고채 (3년),1.64
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,2,‘17 말,국고채 (3년),2.14
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,3,‘18.6 말,국고채 (3년),2.12
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,4,7.31,국고채 (3년),2.12
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,5,8.1,국고채 (3년),2.12
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,6,8.2,국고채 (3년),2.11
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,7,전일비,국고채 (3년),△0.01
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,3,8,‘17 말비,국고채 (3년),△0.02
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,0,,,국고채 (5년)
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,1,‘16 말,국고채 (5년),1.80
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,2,‘17 말,국고채 (5년),2.34
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,3,‘18.6 말,국고채 (5년),2.35
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,4,7.31,국고채 (5년),2.36
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,5,8.1,국고채 (5년),2.38
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,6,8.2,국고채 (5년),2.36
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,7,전일비,국고채 (5년),△0.01
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,4,8,‘17 말비,국고채 (5년),0.02
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,0,,,"회사채 (3년, AA-)"
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,1,‘16 말,"회사채 (3년, AA-)",2.13
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,2,‘17 말,"회사채 (3년, AA-)",2.68
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,3,‘18.6 말,"회사채 (3년, AA-)",2.77
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,4,7.31,"회사채 (3년, AA-)",2.78
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,5,8.1,"회사채 (3년, AA-)",2.78
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,6,8.2,"회사채 (3년, AA-)",2.77
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,7,전일비,"회사채 (3년, AA-)",△0.01
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,5,8,‘17 말비,"회사채 (3년, AA-)",0.09
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,0,,,"외국인 채권 순매수 * (상장 , 억원)"
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,1,‘16 말,"외국인 채권 순매수 * (상장 , 억원)",297
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,2,‘17 말,"외국인 채권 순매수 * (상장 , 억원)",△66
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,3,‘18.6 말,"외국인 채권 순매수 * (상장 , 억원)",300
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,4,7.31,"외국인 채권 순매수 * (상장 , 억원)","4,165"
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,5,8.1,"외국인 채권 순매수 * (상장 , 억원)","5,486"
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,6,8.2,"외국인 채권 순매수 * (상장 , 억원)","5,982"
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,7,전일비,"외국인 채권 순매수 * (상장 , 억원)",496
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,2,금리,6,8,‘17 말비,"외국인 채권 순매수 * (상장 , 억원)","6,048"
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,3,주가,0,0,,,
2018-08-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018352&menuNo=6010200,3,주가,0,1,,,‘16 말
