data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,0,,0,0,,,일일경제지표 (18. 7. 12. 목) 17:30 현재
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,1,,0,0,,,KOSPI 지수(0.22%상승) 달러 환율(0.53%상승)
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,0,,,
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,1,,,‘16 말
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,2,,,‘17 말
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,3,,,‘18.6 말
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,4,,,7.10
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,5,,,7.11
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,6,,,7.12
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,7,,,전일비
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,0,8,,,‘17 말비
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,0,,,콜금리 (1일)
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,1,‘16 말,콜금리 (1일),1.24
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,2,‘17 말,콜금리 (1일),1.55
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,3,‘18.6 말,콜금리 (1일),1.53
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,4,7.10,콜금리 (1일),1.43
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,5,7.11,콜금리 (1일),1.49
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,6,7.12,콜금리 (1일),1.48
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,7,전일비,콜금리 (1일),△0.01
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,1,8,‘17 말비,콜금리 (1일),△0.07
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,0,,,CD (91 일)
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,1,‘16 말,CD (91 일),1.52
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,2,‘17 말,CD (91 일),1.66
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,3,‘18.6 말,CD (91 일),1.65
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,4,7.10,CD (91 일),1.65
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,5,7.11,CD (91 일),1.65
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,6,7.12,CD (91 일),1.65
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,7,전일비,CD (91 일),0
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,2,8,‘17 말비,CD (91 일),△0.01
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,0,,,국고채 (3년)
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,1,‘16 말,국고채 (3년),1.64
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,2,‘17 말,국고채 (3년),2.14
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,3,‘18.6 말,국고채 (3년),2.12
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,4,7.10,국고채 (3년),2.10
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,5,7.11,국고채 (3년),2.05
2018-07-12,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000018098&menuNo=6010200,2,금리,3,6,7.12,국고채 (3년),2.09
