data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,0,,0,0,,,일일경제지표 (18. 12. 7 금) 17:30 현재
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,1,,0,0,,,KOSPI 지수(0.34%상승) 달러 환율(0.04%하락)
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,0,,,
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,1,,,‘16 말
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,2,,,‘17 말
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,3,,,‘18.11 말
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,4,,,12.5
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,5,,,12.6
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,6,,,12.7
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,7,,,전일비
2018-12-07,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022887&menuNo=6010200,2,금리,0,8,,,‘17 말비
