data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,0,,0,0,,,일일경제지표 (21. 7. 28. 수) 17:30 현재
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,0,,,
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,1,,,‘19 말
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,2,,,‘20 말
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,3,,,‘21.6 말
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,4,,,7.26
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,5,,,7.27
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,6,,,7.28
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,7,,,전일비
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,0,8,,,20말비
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,0,,,콜금리 (1일)
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,1,‘19 말,콜금리 (1일),1.31
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,2,‘20 말,콜금리 (1일),0.57
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,3,‘21.6 말,콜금리 (1일),0.58
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,4,7.26,콜금리 (1일),0.55
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,5,7.27,콜금리 (1일),0.57
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,6,7.28,콜금리 (1일),0.57
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,7,전일비,콜금리 (1일),0
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,1,8,20말비,콜금리 (1일),0
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,0,,,CD (91 일)
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,1,‘19 말,CD (91 일),1.53
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,2,‘20 말,CD (91 일),0.66
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,3,‘21.6 말,CD (91 일),0.68
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,4,7.26,CD (91 일),0.70
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,5,7.27,CD (91 일),0.70
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,6,7.28,CD (91 일),0.70
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,7,전일비,CD (91 일),0
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,2,8,20말비,CD (91 일),0.04
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,0,,,국고채 (3년)
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,1,‘19 말,국고채 (3년),1.36
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,2,‘20 말,국고채 (3년),0.98
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,3,‘21.6 말,국고채 (3년),1.45
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,4,7.26,국고채 (3년),1.37
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,5,7.27,국고채 (3년),1.38
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,6,7.28,국고채 (3년),1.42
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,7,전일비,국고채 (3년),0.04
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,3,8,20말비,국고채 (3년),0.44
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,0,,,"회사채 (3년, AA-)"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,1,‘19 말,"회사채 (3년, AA-)",1.94
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,2,‘20 말,"회사채 (3년, AA-)",2.21
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,3,‘21.6 말,"회사채 (3년, AA-)",1.97
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,4,7.26,"회사채 (3년, AA-)",1.82
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,5,7.27,"회사채 (3년, AA-)",1.83
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,6,7.28,"회사채 (3년, AA-)",1.85
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,7,전일비,"회사채 (3년, AA-)",0.02
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,4,8,20말비,"회사채 (3년, AA-)",△0.36
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,0,,,"외국인 채권 순매수 * (상장 , 억원)"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,1,‘19 말,"외국인 채권 순매수 * (상장 , 억원)",100
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,2,‘20 말,"외국인 채권 순매수 * (상장 , 억원)","5,408"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,3,‘21.6 말,"외국인 채권 순매수 * (상장 , 억원)","13,500"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,4,7.26,"외국인 채권 순매수 * (상장 , 억원)","10,180"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,5,7.27,"외국인 채권 순매수 * (상장 , 억원)","7,099"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,6,7.28,"외국인 채권 순매수 * (상장 , 억원)",297
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,7,전일비,"외국인 채권 순매수 * (상장 , 억원)","△6,802"
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,1,금리,5,8,20말비,"외국인 채권 순매수 * (상장 , 억원)",-
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,0,,,
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,1,,,‘19 말
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,2,,,‘20 말
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,3,,,‘21.6 말
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,4,,,7.26
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,5,,,7.27
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,6,,,7.28
2021-07-28,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000056029&menuNo=6010200,2,주가,0,7,,,전일비
