DATE,품목,품종,거래단위,등급,평균가격,전일,전년
2015-01-02,풋고추,풋고추(전체),4kg,상품,26000,-,27600
2015-01-05,풋고추,풋고추(전체),4kg,상품,24400,-,-
2015-01-06,풋고추,풋고추(전체),4kg,상품,23200,24400,28800
2015-01-07,풋고추,풋고추(전체),4kg,상품,23200,23200,29400
2015-01-08,풋고추,풋고추(전체),4kg,상품,22600,23200,29400
2015-01-09,풋고추,풋고추(전체),4kg,상품,22400,22600,29600
2015-01-12,풋고추,풋고추(전체),4kg,상품,22800,-,-
2015-01-13,풋고추,풋고추(전체),4kg,상품,24600,22800,32000
2015-01-14,풋고추,풋고추(전체),4kg,상품,25600,24600,33600
2015-01-15,풋고추,풋고추(전체),4kg,상품,27200,25600,33600
2015-01-16,풋고추,풋고추(전체),4kg,상품,28600,27200,33000
2015-01-19,풋고추,풋고추(전체),4kg,상품,31600,-,-
2015-01-20,풋고추,풋고추(전체),4kg,상품,31800,31600,36400
2015-01-21,풋고추,풋고추(전체),4kg,상품,33000,31800,39200
2015-01-22,풋고추,풋고추(전체),4kg,상품,33400,33000,39200
2015-01-23,풋고추,풋고추(전체),4kg,상품,35200,33400,37800
2015-01-26,풋고추,풋고추(전체),4kg,상품,37000,-,-
2015-01-27,풋고추,풋고추(전체),4kg,상품,37000,37000,37600
2015-01-28,풋고추,풋고추(전체),4kg,상품,37800,37000,39400
2015-01-29,풋고추,풋고추(전체),4kg,상품,39400,37800,42800
2015-01-30,풋고추,풋고추(전체),4kg,상품,39400,39400,-
2015-02-02,풋고추,풋고추(전체),4kg,상품,38400,-,-
2015-02-03,풋고추,풋고추(전체),4kg,상품,38400,38400,42800
2015-02-04,풋고추,풋고추(전체),4kg,상품,37800,38400,35000
2015-02-05,풋고추,풋고추(전체),4kg,상품,37000,37800,33000
2015-02-06,풋고추,풋고추(전체),4kg,상품,36800,37000,27600
2015-02-09,풋고추,풋고추(전체),4kg,상품,37000,-,-
2015-02-10,풋고추,풋고추(전체),4kg,상품,37600,37000,23800
2015-02-11,풋고추,풋고추(전체),4kg,상품,37200,37600,25000
2015-02-12,풋고추,풋고추(전체),4kg,상품,37200,37200,25400
2015-02-13,풋고추,풋고추(전체),4kg,상품,37200,37200,25400
2015-02-16,풋고추,풋고추(전체),4kg,상품,37200,-,-
2015-02-17,풋고추,풋고추(전체),4kg,상품,36000,37200,26400
2015-02-23,풋고추,풋고추(전체),4kg,상품,32400,-,-
2015-02-24,풋고추,풋고추(전체),4kg,상품,26600,32400,28200
2015-02-25,풋고추,풋고추(전체),4kg,상품,23800,26600,29400
2015-02-26,풋고추,풋고추(전체),4kg,상품,21800,23800,28800
2015-02-27,풋고추,풋고추(전체),4kg,상품,20200,21800,29000
2015-03-02,풋고추,풋고추(전체),4kg,상품,20200,-,-
2015-03-03,풋고추,풋고추(전체),4kg,상품,20000,20200,29800
2015-03-04,풋고추,풋고추(전체),4kg,상품,19600,20000,29800
2015-03-05,풋고추,풋고추(전체),4kg,상품,19600,19600,28600
2015-03-06,풋고추,풋고추(전체),4kg,상품,19600,19600,28000
2015-03-09,풋고추,풋고추(전체),4kg,상품,20600,-,-
2015-03-10,풋고추,풋고추(전체),4kg,상품,21600,20600,29200
2015-03-11,풋고추,풋고추(전체),4kg,상품,21800,21600,28400
2015-03-12,풋고추,풋고추(전체),4kg,상품,21800,21800,27600
2015-03-13,풋고추,풋고추(전체),4kg,상품,23200,21800,27000
2015-03-16,풋고추,풋고추(전체),4kg,상품,25200,-,-
2015-03-17,풋고추,풋고추(전체),4kg,상품,24200,25200,25000
2015-03-18,풋고추,풋고추(전체),4kg,상품,24800,24200,25000
2015-03-19,풋고추,풋고추(전체),4kg,상품,24000,24800,25200
2015-03-20,풋고추,풋고추(전체),4kg,상품,23400,24000,24200
2015-03-23,풋고추,풋고추(전체),4kg,상품,21800,-,-
2015-03-24,풋고추,풋고추(전체),4kg,상품,22200,21800,23800
2015-03-25,풋고추,풋고추(전체),4kg,상품,20400,22200,24200
2015-03-26,풋고추,풋고추(전체),4kg,상품,19800,20400,23800
2015-03-27,풋고추,풋고추(전체),4kg,상품,19800,19800,24000
2015-03-30,풋고추,풋고추(전체),4kg,상품,20400,-,-
2015-03-31,풋고추,풋고추(전체),4kg,상품,21000,20400,24600
2015-04-01,풋고추,풋고추(전체),4kg,상품,20800,21000,24600
2015-04-02,풋고추,풋고추(전체),4kg,상품,20800,20800,24800
2015-04-03,풋고추,풋고추(전체),4kg,상품,20800,20800,25600
2015-04-06,풋고추,풋고추(전체),4kg,상품,21600,-,-
2015-04-07,풋고추,풋고추(전체),4kg,상품,23400,21600,27200
2015-04-08,풋고추,풋고추(전체),4kg,상품,24200,23400,27400
2015-04-09,풋고추,풋고추(전체),4kg,상품,25000,24200,27400
2015-04-10,풋고추,풋고추(전체),4kg,상품,25400,25000,27200
2015-04-13,풋고추,풋고추(전체),4kg,상품,29800,-,-
2015-04-14,풋고추,풋고추(전체),4kg,상품,32200,29800,28200
2015-04-15,풋고추,풋고추(전체),4kg,상품,32000,32200,28800
2015-04-16,풋고추,풋고추(전체),4kg,상품,31800,32000,27400
2015-04-17,풋고추,풋고추(전체),4kg,상품,31000,31800,27000
2015-04-20,풋고추,풋고추(전체),4kg,상품,31400,-,-
2015-04-21,풋고추,풋고추(전체),4kg,상품,30600,31400,26800
2015-04-22,풋고추,풋고추(전체),4kg,상품,31400,30600,26400
2015-04-23,풋고추,풋고추(전체),4kg,상품,31200,31400,26400
2015-04-24,풋고추,풋고추(전체),4kg,상품,31600,31200,25200
2015-04-27,풋고추,풋고추(전체),4kg,상품,33200,-,-
2015-04-28,풋고추,풋고추(전체),4kg,상품,32400,33200,24000
2015-04-29,풋고추,풋고추(전체),4kg,상품,30600,32400,23000
2015-04-30,풋고추,풋고추(전체),4kg,상품,29200,30600,21800
2015-05-04,풋고추,풋고추(전체),4kg,상품,25000,-,-
2015-05-06,풋고추,풋고추(전체),4kg,상품,23000,-,-
2015-05-07,풋고추,풋고추(전체),4kg,상품,23000,23000,24000
2015-05-08,풋고추,풋고추(전체),4kg,상품,22400,23000,22600
2015-05-11,풋고추,풋고추(전체),4kg,상품,20000,-,-
2015-05-12,풋고추,풋고추(전체),4kg,상품,20800,20000,23800
2015-05-13,풋고추,풋고추(전체),4kg,상품,21200,20800,23800
2015-05-14,풋고추,풋고추(전체),4kg,상품,21200,21200,23800
2015-05-15,풋고추,풋고추(전체),4kg,상품,21200,21200,22000
2015-05-18,풋고추,풋고추(전체),4kg,상품,20200,-,-
2015-05-19,풋고추,풋고추(전체),4kg,상품,20200,20200,22000
2015-05-20,풋고추,풋고추(전체),4kg,상품,21200,20200,21800
2015-05-21,풋고추,풋고추(전체),4kg,상품,21200,21200,21000
2015-05-22,풋고추,풋고추(전체),4kg,상품,20600,21200,21800
2015-05-26,풋고추,풋고추(전체),4kg,상품,20200,-,22200
