DATE,품목,품종,거래단위,등급,평균가격,전일,전년
2015-09-10,무,무(전체),20kg,중품,7400,-,-
2015-09-11,무,무(전체),20kg,중품,7300,7400,-
2015-09-14,무,무(전체),20kg,중품,6300,-,-
2015-09-15,무,무(전체),20kg,중품,6300,6300.2,-
2015-09-16,무,무(전체),20kg,중품,6100,6300.2,-
2015-09-17,무,무(전체),20kg,중품,6100,6100.2,-
2015-09-18,무,무(전체),20kg,중품,6000,6100.2,-
2016-09-12,무,무(전체),20kg,중품,19400,-,-
2016-09-13,무,무(전체),20kg,중품,22400,19400,-
2016-09-19,무,무(전체),20kg,중품,18600,-,-
2016-09-20,무,무(전체),20kg,중품,20200,18600,-
2017-09-11,무,무(전체),20kg,중품,16400,-,-
2017-09-12,무,무(전체),20kg,중품,17000,16400,19400
2017-09-13,무,무(전체),20kg,중품,15800,17000,22400
2017-09-14,무,무(전체),20kg,중품,15600,15800,-
2017-09-15,무,무(전체),20kg,중품,15400,15600,-
2017-09-18,무,무(전체),20kg,중품,14200,-,-
2017-09-19,무,무(전체),20kg,중품,13400,14200,18600
2017-09-20,무,무(전체),20kg,중품,13400,13400,20200
2018-08-31,무,무(전체),20kg,중품,23200,-,-
2018-09-03,무,무(전체),20kg,중품,22000,-,-
2018-09-04,무,무(전체),20kg,중품,22200,22000,-
2018-09-05,무,무(전체),20kg,중품,21200,22200,-
2018-09-06,무,무(전체),20kg,중품,20800,21200,-
2018-09-07,무,무(전체),20kg,중품,20400,20800,-
2018-09-10,무,무(전체),20kg,중품,20200,-,-
2018-09-11,무,무(전체),20kg,중품,20000,20200,16400
2018-09-12,무,무(전체),20kg,중품,20600,20000,17000
2018-09-13,무,무(전체),20kg,중품,20600,20600,15800
2018-09-14,무,무(전체),20kg,중품,20200,20600,15600
2018-09-17,무,무(전체),20kg,중품,20400,-,-
2018-09-18,무,무(전체),20kg,중품,19400,20400,14200
2018-09-19,무,무(전체),20kg,중품,19600,19400,13400
2018-09-20,무,무(전체),20kg,중품,20800,19600,13400
2018-12-31,무,무(전체),20kg,중품,5600,-,-
2019-01-02,무,무(전체),20kg,중품,6000,-,-
2019-01-03,무,무(전체),20kg,중품,6200,6000,-
2019-01-04,무,무(전체),20kg,중품,7200,6200,-
2019-01-07,무,무(전체),20kg,중품,7000,-,-
2019-01-08,무,무(전체),20kg,중품,6200,7000,-
2019-01-09,무,무(전체),20kg,중품,5400,6200,-
2019-01-10,무,무(전체),20kg,중품,5500,5400,-
2019-01-11,무,무(전체),20kg,중품,5500,5500,-
2019-01-14,무,무(전체),20kg,중품,5200,-,-
2019-01-15,무,무(전체),20kg,중품,5200,5200,-
2019-01-16,무,무(전체),20kg,중품,5200,5200,-
2019-01-17,무,무(전체),20kg,중품,5200,5200,-
2019-01-18,무,무(전체),20kg,중품,5400,5200,-
2019-01-21,무,무(전체),20kg,중품,5600,-,-
2019-01-22,무,무(전체),20kg,중품,5800,5600,-
2019-01-23,무,무(전체),20kg,중품,6100,5800,-
2019-01-24,무,무(전체),20kg,중품,6000,6100,-
2019-01-25,무,무(전체),20kg,중품,6100,6000,-
2019-01-28,무,무(전체),20kg,중품,6100,-,-
2019-01-29,무,무(전체),20kg,중품,6800,6100,-
2019-01-30,무,무(전체),20kg,중품,6800,6800,-
2019-01-31,무,무(전체),20kg,중품,6800,6800,-
2019-02-01,무,무(전체),20kg,중품,6600,6800,-
2019-02-07,무,무(전체),20kg,중품,6600,-,-
2019-02-08,무,무(전체),20kg,중품,5880,6600,-
2019-02-11,무,무(전체),20kg,중품,6120,-,-
2019-02-12,무,무(전체),20kg,중품,6120,6120,-
2019-02-13,무,무(전체),20kg,중품,6320,6120,-
2019-02-14,무,무(전체),20kg,중품,6120,6320,-
2019-02-15,무,무(전체),20kg,중품,6100,6120,-
2019-02-18,무,무(전체),20kg,중품,6200,-,-
2019-02-19,무,무(전체),20kg,중품,6800,6200,-
2019-02-20,무,무(전체),20kg,중품,6200,6800,-
2019-02-21,무,무(전체),20kg,중품,6200,6200,-
2019-02-22,무,무(전체),20kg,중품,6320,6200,-
2019-02-25,무,무(전체),20kg,중품,6620,-,-
2019-02-26,무,무(전체),20kg,중품,6300,6620,-
2019-02-27,무,무(전체),20kg,중품,6100,6300,-
2019-02-28,무,무(전체),20kg,중품,6100,6100,-
2019-03-04,무,무(전체),20kg,중품,6200,-,-
2019-03-05,무,무(전체),20kg,중품,5600,6200,-
2019-03-06,무,무(전체),20kg,중품,5600,5600,-
2019-03-07,무,무(전체),20kg,중품,5600,5600,-
2019-03-08,무,무(전체),20kg,중품,5600,5600,-
2019-03-11,무,무(전체),20kg,중품,5500,-,-
2019-03-12,무,무(전체),20kg,중품,6000,5500,-
2019-03-13,무,무(전체),20kg,중품,6200,6000,-
2019-03-14,무,무(전체),20kg,중품,6200,6200,-
2019-03-15,무,무(전체),20kg,중품,5800,6200,-
2019-03-18,무,무(전체),20kg,중품,5600,-,-
2019-03-19,무,무(전체),20kg,중품,5400,5600,-
2019-03-20,무,무(전체),20kg,중품,5200,5400,-
