일일경제지표('20.7.23)
"data_date,2020-07-23"

[표]
일일경제지표 (20. 7. 23. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.6 말,7.21,7.22,7.23,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.44,0.46,0.45,△0.01,△0.86
CD (91 일),1.93,1.53,0.79,0.79,0.79,0.78,△0.01,△0.75
국고채 (3년),1.82,1.36,0.84,0.82,0.81,0.80,△0.01,△0.56
"회사채 (3년, AA-)",2.29,1.94,2.25,2.22,2.21,2.19,△0.02,0.26
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,455","1,261","4,815","2,495","△2,320",-

[주가]
,‘18 말,‘19 말,‘20.6 말,7.21,7.22,7.23,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,108.33","2,228.83","2,228.66","2,216.19",△0.56%,0.84%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,258","120,250","157,593","156,518",△0.68%,-
KOSDAQ,675.65,669.83,737.97,790.58,794.99,801.69,0.84%,19.69%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△404,"5,319",△591,"△1,594",170,-

[환율]
,‘18 말,‘19 말,‘20.6 말,7.21,7.22,7.23,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,203.00","1,197.80","1,195.30","1,197.30",0.17,3.54
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,202.90","1,197.50","1,194.70","1,197.00",0.19,3.60
￦/ CNY,162.79,165.50,170.16,171.28,170.63,170.98,0.21,3.31
￦/ Y100,"1,008.86","1,059.75","1,116.58","1,116.10","1,118.78","1,117.61",△0.10,5.46
Y/U$,110.59,109.12,107.74,107.32,106.84,107.13,0.27,△1.82
U$/EUR,1.1455,1.1194,1.1215,1.1444,1.1522,1.1589,0.58,3.53
CNY/U$,6.8522,6.9848,7.0707,6.9913,6.9732,6.9960,0.33,0.16

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.6 말,7.21,7.22,7.23,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.31,0.27,0.26,0.26,△0.00,△1.69
DOW,"23,062","28,645","25,596","26,681","26,840","27,006",0.62%,△5.12%
NIKKEI,"20,015","23,657","22,389","22,884","22,752","22,752",0,△3.83%
SHANGHAI COMP,"2,494","3,040","2,979","3,321","3,333","3,325",△0.24%,9.50%
"외평채가산금리(23년물, bp)",63,37,59,50,50,49,△1.00,13.00
"CDS (5 년, bp)",40,22,30,25,25,24,△0.19,2.07
"CRS (1 년, %)",1.21,0.83,△0.12,△0.04,△0.05,△0.05,△0.01,△0.88

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.6 말,7.20,7.21,7.22,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,42.07,42.72,43.87,44.12,0.57%,△34.41%
WTI 선물 ($/배럴),45.33,61.06,39.27,40.81,41.96,41.90,△0.14%,△31.38%
밀 (센트/부셀),512,559,492,522,528,535,1.33%,△4.29%
옥수수 (센트/부셀),376,388,342,336,331,335,1.21%,△13.66%
동 ($/톤),"6,018","6,156","6,038","6,417","6,513","6,527",0.21%,6.03%
알루미늄 ($/톤),"1,881","1,800","1,602","1,621","1,647","1,651",0.24%,△8.28%

[반도체]
,‘18,‘19,‘20.4 월,5월,6월,7.20,7.21,7.22,7월 (~22)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.51,3.17,2.93,2.67,2.66,2.64,2.69
"(%, YoY)",8.3,△51.7,△17.5,△15.1,△13.0,△28.6,△28.9,△28.4,△20.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.76,5.65,5.41,5.42,5.42,5.41,5.43
"(%, YoY)",△2.6,△15.9,16.0,11.4,7.3,2.2,2.2,2.1,4.2
