일일경제지표('20.3.19)
"data_date,2020-03-19"

[표]
일일경제지표 (20. 3. 19. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.2 말,3.17,3.18,3.19,전일비,19말비
콜금리 (1일),1.82,1.31,1.23,1.27,0.76,0.73,△0.03,△0.58
CD (91 일),1.93,1.53,1.41,1.02,1.02,1.02,0,△0.51
국고채 (3년),1.82,1.36,1.10,1.03,1.05,1.19,0.14,△0.17
"회사채 (3년, AA-)",2.29,1.94,1.71,1.74,1.77,1.95,0.18,0.01
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,△492,"△3,221","2,518","8,265","5,747",-

[주가]
,‘18 말,‘19 말,‘20.2 말,3.17,3.18,3.19,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,987.01","1,672.44","1,591.20","1,457.64",△8.39%,△33.67%
"- 거래대금 (억원, 일평균)","41,207","54,296","72,411","85,938","97,090","95,763",△1.37%,-
KOSDAQ,675.65,669.83,610.73,514.73,485.14,428.35,△11.71%,△36.05%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△5,673","△7,598","△59,646","△4,480",△92,-

[환율]
,‘18 말,‘19 말,‘20.2 말,3.17,3.18,3.19,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,213.70","1,243.50","1,245.70","1,285.70",3.21,11.18
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,214.40","1,240.10","1,244.60","1,283.80",3.15,11.11
￦/ CNY,162.79,165.50,173.39,177.62,177.55,181.15,2.03,9.46
￦/ Y100,"1,008.86","1,059.75","1,114.82","1,168.26","1,165.51","1,184.87",1.66,11.81
Y/U$,110.59,109.12,108.87,106.44,106.88,108.51,1.53,△0.56
U$/EUR,1.1455,1.1194,1.1001,1.1171,1.1016,1.0932,△0.76,△2.34
CNY/U$,6.8522,6.9848,7.0072,6.9971,7.0182,7.0712,0.76,1.24

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.2 말,3.17,3.18,3.19,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.61,0.84,0.89,1.05,0.16,△0.89
DOW,"23,062","28,645","25,767","20,189","21,237","19,899",△6.30%,△30.09%
NIKKEI,"20,015","23,657","21,143","17,012","16,727","16,553",△1.04%,△30.03%
SHANGHAI COMP,"2,494","3,040","2,880","2,780","2,729","2,702",△0.98%,△11.02%
"외평채가산금리(23년물, bp)",63,37,42,52,45,45,0,9.00
"CDS (5 년, bp)",40,22,35,53,50,54,3.76,31.92
"CRS (1 년, %)",1.21,0.83,0.46,△1.42,△0.75,△1.45,△0.70,△2.27

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.2 말,3.16,3.17,3.18,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,49.05,31.49,30.83,28.26,△8.34%,△57.99%
WTI 선물 ($/배럴),45.33,61.06,44.76,28.70,26.95,20.37,△24.42%,△66.64%
밀 (센트/부셀),512,559,525,498,499,508,1.80%,△9.12%
옥수수 (센트/부셀),376,388,368,355,344,335,△2.62%,△13.66%
동 ($/톤),"6,018","6,156","5,573","5,211","5,205","4,861",△6.61%,△21.04%
알루미늄 ($/톤),"1,881","1,800","1,663","1,641","1,628","1,603",△1.54%,△10.94%

[반도체]
,‘18,‘19,‘19.12 월,‘20.1 월,2월,3.16,3.17,3.18,3월( ~18)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.91,3.24,3.39,3.58,3.57,3.54,3.56
"(%, YoY)",8.3,△51.7,△55.0,△45.6,△41.4,△29.5,△29.6,△29.8,△29.4
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.94,6.08,6.11,6.02,6.02,6.00,6.07
"(%, YoY)",△2.6,△15.9,7.3,17.2,22.7,22.2,22.2,21.7,23.2
