일일경제지표('21.11.17)
"data_date,2021-11-17"

[표]
일일경제지표 (21. 11. 17. 수) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.10 말,11.15,11.16,11.17,전일비,20말비
콜금리 (1일),1.31,0.57,0.78,0.83,0.82,0.80,△0.02,0.23
CD (91 일),1.53,0.66,1.12,1.15,1.15,1.15,0,0.49
국고채 (3년),1.36,0.98,2.10,1.91,1.96,1.97,0.01,1.00
"회사채 (3년, AA-)",1.94,2.21,2.57,2.46,2.51,2.52,0.01,0.31
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","2,368","6,018","1,424",△149,"△1,573",-

[주가]
,‘19 말,‘20 말,‘21.10 말,11.15,11.16,11.17,전일비,20말비
KOSPI,"2,197.67","2,873.47","2,970.68","2,999.52","2,997.21","2,962.42",△1.16%,3.10%
"- 거래대금 (억원, 일평균)","54,296","179,288","150,500","155,165","144,107","137,715",△4.44%,-
KOSDAQ,669.83,968.42,992.33,"1,029.03","1,035.46","1,031.26",△0.41%,6.49%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△7,657","4,671","3,143",△223,△107,-

[환율]
,‘19 말,‘20 말,‘21.10 말,11.15,11.16,11.17,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,168.60","1,178.40","1,179.90","1,182.50",0.22,8.86
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,169.50","1,179.20","1,181.00","1,184.00",0.25,8.99
￦/ CNY,165.50,166.04,182.64,184.68,185.11,185.23,0.06,11.56
￦/ Y100,"1,059.75","1,051.19","1,029.42","1,034.96","1,033.37","1,029.42",△0.38,△2.07
Y/U$,109.12,103.34,113.52,113.86,114.18,114.87,0.60,11.16
U$/EUR,1.1194,1.2279,1.1668,1.1456,1.1380,1.1299,△0.71,△7.98
CNY/U$,6.9848,6.5305,6.3904,6.3796,6.3744,6.3863,0.19,△2.21

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.10 말,11.15,11.16,11.17,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.13,0.16,0.16,0.16,0.00,△0.10
DOW,"28,645","30,410","35,730","36,100","36,087","36,142",0.15%,18.85%
NIKKEI,"23,657","27,444","28,893","29,777","29,808","29,688",△0.40%,8.18%
SHANGHAI COMP,"3,040","3,473","3,547","3,533","3,522","3,537",0.44%,1.85%
"외평채가산금리(30년만기, bp)",50,32,14,17,14,16,2.00,△16.00
"CDS (5 년, bp)",22,22,19,19,19,19,△0.02,△3.42
"CRS (1 년, %)",0.83,0.24,1.05,0.91,0.89,0.90,0.01,0.66

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.10 말,11.12,11.15,11.16,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,82.57,81.57,80.89,81.96,1.32%,60.27%
WTI 선물 ($/배럴),61.06,48.52,83.57,80.79,80.88,80.76,△0.15%,66.45%
밀 (센트/부셀),559,641,773,817,826,810,△1.94%,26.37%
옥수수 (센트/부셀),388,484,568,577,577,571,△1.04%,17.98%
동 ($/톤),"6,156","7,742","9,955","9,855","9,845","9,680",△1.68%,25.03%
알루미늄 ($/톤),"1,800","1,978","2,695","2,676","2,678","2,629",△1.83%,32.91%

[반도체]
,‘19,‘20,‘21.8 월,9월,10월,11.12,11.15,11.16,11월 (~16)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,4.19,3.74,3.56,3.19,3.19,3.18,3.25
"(%, YoY)",△51.7,△21.9,62.4,29.0,21.9,13.1,13.1,12.9,15.4
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,6.86,6.95,7.27,7.37,7.37,7.37,7.35
"(%, YoY)",△15.9,7.0,23.1,23.3,28.8,30.4,30.6,30.8,30.3
