일일 경제지표('22.11.2)
"data_date,2022-11-02"

[표]
일일경제지표 (22. 11. 2. 수) 17:30 현재

[금리]
,’20 말,’21 말,’22.9 말,10/31,11/1,11/2,전일비,21말비
콜금리 (1일),0.57,1.11,2.54,3.04,3.19,3.08,△0.11,1.97
CD (91 일),0.66,1.29,3.24,3.96,3.97,3.97,0,2.68
국고채 (3년),0.98,1.80,4.19,4.19,4.07,4.12,0.06,2.33
"회사채 (3년, AA-)",2.21,2.42,5.28,5.58,5.49,5.53,0.05,3.12
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","10,174","1,751","△1,630",799,"2,429",-

[주가]
,‘20 말,‘21 말,‘22.9 말,10/31,11/1,11/2,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,155.49","2,293.61","2,335.22","2,336.87",0.07%,△21.52%
"- 거래대금 (억원, 일평균)","179,288","132,923","111,605","117,341","118,039","125,764",6.54%,-
KOSDAQ,968.42,"1,033.98",672.65,695.33,700.05,697.37,△0.38%,△32.55%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","2,617","2,564","5,389","4,323",△20,-

[환율]
,‘20 말,‘21 말,‘22.9 말,10/31,11/1,11/2,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,430.20","1,424.30","1,417.20","1,417.40",0.01,19.23
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,431.40","1,424.90","1,417.00","1,418.00",0.07,19.16
￦/ CNY,166.04,186.51,199.66,194.31,193.93,193.88,△0.03,3.95
￦/ Y100,"1,051.19","1,032.48",989.89,963.19,958.47,961.73,0.34,△6.85
Y/U$,103.34,115.14,144.48,147.77,147.86,147.38,△0.32,28.00
U$/EUR,1.2279,1.1318,0.9806,0.9941,0.9932,0.9878,△0.54,△12.72
CNY/U$,6.5305,6.3681,7.0930,7.2800,7.2720,7.2681,△0.05,14.13

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.9 말,10/31,11/1,11/2,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,3.74,4.44,4.46,4.46,△0.00,4.24
DOW,"30,410","36,489","29,226","32,862","32,733","32,653",△0.24%,△10.51%
NIKKEI,"27,444","28,792","25,937","27,587","27,679","27,663",△0.06%,△3.92%
SHANGHAI COMP,"3,473","3,619","3,024","2,893","2,969","3,003",1.15%,△17.02%
"외평채가산금리(30년만기, bp)",32,15,40,43,44,44,0,29.00
"CDS (5 년, bp)",22,21,61,70,70,69,△0.92,47.78
"CRS (1 년, %)",0.24,1.00,2.76,3.53,3.49,3.54,0.05,2.54

[유가·곡물·원자재]
,‘20 말,’21 말,’22.9 말,10/28,10/31,11/1,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,89.51,92.66,90.64,91.44,0.88%,18.57%
WTI 선물 ($/배럴),48.52,75.21,79.49,87.90,86.53,88.37,2.13%,17.50%
밀 (센트/부셀),641,771,922,829,882,903,2.38%,17.12%
옥수수 (센트/부셀),484,593,678,681,692,698,0.87%,17.71%
동 ($/톤),"7,742","9,692","7,647","7,664","7,525","7,745",2.92%,△20.09%
알루미늄 ($/톤),"1,978","2,806","2,180","2,226","2,197","2,246",2.23%,△19.96%

[반도체]
,’20,‘21,‘22.7 월,8월,9월,10/28,10/31,11/1,11월 (~1)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.11,2.76,2.51,2.27,2.23,2.23,2.23
"(%, YoY)",△21.9,8.0,△31.6,△34.0,△32.7,△32.6,△33.2,△32.6,△31.0
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,6.83,6.57,6.57,6.56,6.56,6.56,6.56
"(%, YoY)",7.0,32.8,1.4,△4.2,△5.4,△10.6,△10.7,△10.7,△10.8
