일일경제지표('19.10.11)
"data_date,2019-10-11"

[표]
일일경제지표 (19. 10. 11. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.9 말,10.8,10.10,10.11,전일비,18말비
콜금리 (1일),1.55,1.82,1.54,1.46,1.48,1.51,0.03,△0.31
CD (91 일),1.66,1.93,1.55,1.55,1.55,1.55,0,△0.38
국고채 (3년),2.14,1.82,1.30,1.26,1.28,1.28,0.00,△0.54
"회사채 (3년, AA-)",2.68,2.29,1.80,1.77,1.78,1.79,0.01,△0.50
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,797",40,"1,656",402,"△1,254",-

[주가]
,‘17 말,‘18 말,‘19.9 말,10.8,10.10,10.11,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,063.05","2,046.25","2,028.15","2,044.61",0.81%,0.17%
"- 거래대금 (억원, 일평균)","42,744","41,207","34,892","34,120","42,562","56,124",31.86%,-
KOSDAQ,798.42,675.65,621.76,635.41,634.73,632.95,△0.28%,△6.32%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△534,"1,856","△2,470",609,△125,-

[환율]
,‘17 말,‘18 말,‘19.9 말,10.8,10.10,10.11,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,196.20","1,193.10","1,196.20","1,188.80",△0.62,6.55
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,195.50","1,192.70","1,195.20","1,188.00",△0.60,6.56
￦/ CNY,163.90,162.79,167.55,167.36,167.96,167.44,△0.31,2.86
￦/ Y100,949.28,"1,008.86","1,109.54","1,111.10","1,112.43","1,101.15",△1.01,9.15
Y/U$,112.77,110.59,107.81,107.38,107.53,107.96,0.40,△2.38
U$/EUR,1.1927,1.1455,1.0935,1.0981,1.0984,1.1014,0.27,△3.85
CNY/U$,6.5426,6.8522,7.1255,7.1216,7.1126,7.1061,△0.09,3.71

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.9 말,10.8,10.10,10.11,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.10,2.03,2.01,1.98,△0.03,△0.78
DOW,"24,719","23,062","26,820","26,478","26,346","26,497",0.57%,14.89%
NIKKEI,"22,765","20,015","21,756","21,588","21,552","21,799",1.15%,8.91%
SHANGHAI COMP,"3,307","2,494","2,905","2,914","2,948","2,974",0.88%,19.24%
"외평채가산금리(23년물, bp)",76,63,38,37,36,36,0.00,△26.00
"CDS (5 년, bp)",56,40,34,34,34,34,0.35,△6.72
"CRS (1 년, %)",1.38,1.21,0.66,0.64,0.61,0.62,0.02,△0.59

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.9 말,10.8,10.9,10.10,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,60.94,58.03,57.72,57.77,0.09%,9.29%
WTI 선물 ($/배럴),60.42,45.33,54.07,52.63,52.59,53.55,1.83%,18.13%
밀 (센트/부셀),427,512,496,500,500,493,△1.40%,△3.71%
옥수수 (센트/부셀),351,376,388,396,394,380,△3.55%,1.06%
동 ($/톤),"7,157","6,018","5,728","5,651","5,660","5,699",0.69%,△5.30%
알루미늄 ($/톤),"2,242","1,881","1,704","1,732","1,729","1,738",0.52%,△7.60%

[반도체]
,‘17,‘18,‘19.7 월,8월,9월,10.8,10.9,10.10,10월 (~10)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.39,3.53,3.26,3.05,3.07,3.07,3.10
"(%, YoY)",41.6,8.3,△57.6,△54.1,△55.8,△57.6,△57.4,△57.2,△56.3
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.20,5.42,5.69,5.78,5.78,5.78,5.76
"(%, YoY)",33.8,△2.6,△21.3,△14.3,△2.5,0.3,0.3,△0.9,△1.2
