일일경제지표('19.8.7)
"data_date,2019-08-07"

[표]
일일경제지표 (19. 8. 7. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.7 말,8.5,8.6,8.7,전일비,18말비
콜금리 (1일),1.55,1.82,1.52,1.48,1.49,1.49,0,△0.33
CD (91 일),1.66,1.93,1.50,1.50,1.49,1.49,0,△0.44
국고채 (3년),2.14,1.82,1.29,1.17,1.16,1.15,△0.01,△0.66
"회사채 (3년, AA-)",2.68,2.29,1.80,1.69,1.69,1.68,△0.01,△0.61
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,141","2,548","3,119","5,741","2,622",-

[주가]
,‘17 말,‘18 말,‘19.7 말,8.5,8.6,8.7,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,024.55","1,946.98","1,917.50","1,909.71",△0.41%,△6.43%
"- 거래대금 (억원, 일평균)","42,744","41,207","38,774","53,382","65,997","71,790",8.78%,-
KOSDAQ,798.42,675.65,630.18,569.79,551.50,564.64,2.38%,△16.43%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△212,"△3,544","△3,198",△244,△92,-

[환율]
,‘17 말,‘18 말,‘19.7 말,8.5,8.6,8.7,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,183.10","1,215.30","1,215.30","1,214.90",△0.03,8.89
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,181.80","1,214.80","1,214.30","1,213.90",△0.03,8.88
￦/ CNY,163.90,162.79,171.80,172.74,172.78,172.50,△0.16,5.96
￦/ Y100,949.28,"1,008.86","1,090.21","1,147.48","1,141.56","1,143.76",0.19,13.37
Y/U$,112.77,110.59,108.52,105.91,106.46,106.22,△0.23,△3.95
U$/EUR,1.1927,1.1455,1.1157,1.1126,1.1204,1.1202,△0.02,△2.21
CNY/U$,6.5426,6.8522,6.8859,7.0284,7.0408,7.0463,0.08,2.83

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.7 말,8.5,8.6,8.7,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.26,2.24,2.24,2.21,△0.36,0.52
DOW,"24,719","23,062","27,198","26,485","25,715","26,030",△0.41%,11.50%
NIKKEI,"22,765","20,015","21,522","20,720","20,585","20,517",△0.33%,2.51%
SHANGHAI COMP,"3,307","2,494","2,933","2,822","2,778","2,769",△0.32%,11.02%
"외평채가산금리(23년물, bp)",76,63,30,31,35,34,17.00,△28.00
"CDS (5 년, bp)",56,40,29,33,33,33,0.19,△7.17
"CRS (1 년, %)",1.38,1.21,0.70,0.52,0.47,0.48,0.01,△0.74

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.7 말,8.2,8.5,8.6,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.57,60.33,59.68,58.75,△1.56%,11.14%
WTI 선물 ($/배럴),60.42,45.33,58.58,55.66,54.69,53.63,△1.94%,18.31%
밀 (센트/부셀),427,512,487,491,495,484,△2.22%,△5.47%
옥수수 (센트/부셀),351,376,410,410,415,413,△0.48%,9.84%
동 ($/톤),"7,157","6,018","5,926","5,769","5,647","5,667",0.35%,△5.83%
알루미늄 ($/톤),"2,242","1,881","1,777","1,749","1,740","1,741",0.06%,△7.44%

[반도체]
,‘17,‘18,19. 5월,6월,7월,8.2,8.5,8.6,8월 (~6)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.74,3.38,3.39,3.63,3.63,3.64,3.63
"(%, YoY)",41.6,8.3,△57.5,△60.4,△57.6,△54.0,△54.0,△54.0,△52.8
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.07,5.04,5.20,5.30,5.30,5.30,5.30
"(%, YoY)",33.8,△2.6,△24.6,△24.5,△21.3,△19.3,△19.3,△19.3,△16.2
