일일경제지표('16.3.17.)
"data_date,2016-03-17"

[표]
일일경제지표 (16. 3. 17 목) 17:30 현재

[표]
KOSPI 지수(0.66%상승) 달러 환율(1.68%하락)

[금리]
,‘14 말,‘15 말,‘16.2 말,3.15,3.16,3.17,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.50,1.48,1.48,1.48,0.00,△0.01
CD (91 일),2.13,1.67,1.63,1.63,1.63,1.63,0.00,△0.04
국고채 (3년),2.10,1.66,1.45,1.53,1.54,1.52,△0.03,△0.15
국고채 (5년),2.28,1.81,1.56,1.66,1.67,1.62,△0.04,△0.19
"회사채 (3년, AA-)",2.43,2.11,1.94,2.01,2.02,1.99,△0.03,△0.12
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,△779,"2,844",475,868,393,-

[주가]
,‘14 말,‘15 말,‘16.2 말,3.15,3.16,3.17,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","1,916.66","1,969.97","1,974.90","1,987.99",0.66%,1.36%
"- 거래대금 (억원, 일평균)","36,950","37,066","46,154","38,132","41,241","46,821","5,580",-
KOSDAQ,542.97,682.35,651.62,693.34,693.44,691.49,△0.28%,1.34%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"1,804",720,"1,169","4,493","3,324",-

[환율]
,‘14 말,‘15 말,‘16.2 말,3.15,3.16,3.17,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,236.70","1,187.70","1,193.30","1,173.30",△1.68,0.07
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,237.70","1,188.90","1,194.40","1,174.40",△1.67,0.06
￦/ CNY,177.21,180.70,188.16,182.30,182.95,180.52,△1.33,△0.10
￦/ EUR,"1,333.89","1,281.54","1,352.95","1,318.94","1,323.97","1,316.44",△0.57,2.72
￦/ Y100,913.04,974.08,"1,095.39","1,047.45","1,052.39","1,046.00",△0.61,7.38
Y/U$,120.40,120.37,112.90,113.39,113.39,112.17,△1.08,△6.81
U$/EUR,1.2134,1.0930,1.0940,1.1105,1.1095,1.1220,1.13,2.65
CNY/U$,6.2210,6.4900,6.5470,6.5061,6.5206,6.4984,△0.34,0.13

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.2 말,3.15,3.16,3.17,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.63,0.64,0.64,-,0.00,0.03
"T/NOTE (10 년, %)",2.18,2.27,1.83,1.97,1.91,-,△0.06,△0.36
DOW,"17,823","17,425","16,865","17,252","17,326",-,0.43%,△0.57%
NIKKEI,"17,464","19,034","16,027","17,117","16,974","16,936",△0.22%,△11.02%
SANGHAI COMP,"3,235","3,565","2,682","2,864","2,870","2,898",1.00%,△18.71%
"외평채가산금리(23년물, bp)",48,43,43,38,38,-,0,△5
"CDS (5 년, bp)",54,55,69,62,62,58,△4,3
"CRS (1 년, %)",1.49,1.35,1.22,1.40,1.40,1.37,△0.02,0.02

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.2 말,3.14,3.15,3.16,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,30.43,36.37,34.66,34.80,0.40%,8.11%
WTI 선물 ($/배럴),53.27,37.04,32.78,38.50,36.34,38.46,5.83%,3.83%
Brent 선물 ($/배럴),57.33,37.28,35.10,39.53,38.74,40.33,4.10%,8.18%
원당 (센트/파운드),14.52,15.24,13.91,15.42,15.32,15.47,0.98%,1.51%
밀 (센트/부셀),590,470,443,472,477,471,△1.36%,0.16%
콩 (센트/부셀),"1,019",871,855,896,892,895,0.28%,2.67%
옥수수 (센트/부셀),397,359,355,367,369,368,△0.07%,2.65%
동 ($/톤),"6,359","4,702","4,681","4,975","4,920","4,945",0.51%,5.17%
알루미늄 ($/톤),"1,832","1,508","1,589","1,547","1,508","1,495",△0.86%,△0.83%
