일일 경제지표('25.12.08)
"data_date,2025-12-08"

[표]
일일경제지표 (25. 12. 8) 17:30 현재

[금리]
,’ 23말,’ 24말,‘25.11 말,12/4,12/5,12/8,전일비,24말비
"콜금리 (1일, %)",3.55,3.10,2.51,2.51,2.52,2.51,△0.01 %p,△0.59% p
"CD (91 일, %)",3.83,3.44,2.80,2.81,2.83,2.83,0%p,△0.61% p
"국고채 (3년, %)",3.15,2.60,3.08,3.03,2.99,3.03,0.04 %p,0.44%p
"회사채 (3년, AA-, %)",3.90,3.29,3.51,3.47,3.45,3.49,0.04 %p,0.21%p
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200","△1,165","5,148","5,762","2,390","△3,372.00",-

[주가]
,’ 23말,’ 24말,‘25.11 말,12/4,12/5,12/8,전일비,24말비
KOSPI,"2,655.28","2,399.49","3,926.59","4,028.51","4,100.05","4,154.85",1.34%,73.16%
- 거래대금 (억원),"94,189","52,272","116,626","135,733","161,320","151,170","△10,150",-
KOSDAQ,866.57,678.19,912.67,929.83,924.74,927.79,0.33%,36.80%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△15,488","△6,286","8,630","7,041","△1,589",-

[환율]
,’ 23말,’ 24말,‘25.11 말,12/4,12/5,12/8,전일비,24말비
￦/ U$,"1,288.00","1,472.50","1,470.60","1,473.50","1,468.80","1,466.90",△0.13 %,△0.38 %
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,468.70","1,473.10","1,468.10","1,466.00",△0.14 %,△0.53 %
￦/ CNY,181.37,202.38,207.76,208.03,207.91,207.63,△0.13 %,2.59 %
￦/ Y100,912.25,932.67,940.40,948.50,950.10,944.80,△0.56 %,1.30 %
Y/U$,141.19,157.88,156.38,155.35,154.59,155.26,0.43 %,△1.66 %
U$/EUR,1.1105,1.0429,1.1583,1.1653,1.1657,1.1661,0.03 %,11.81 %
CNY/U$,7.1092,7.2992,7.0777,7.0690,7.0686,7.0688,0.00 %,△3.16 %

[국제금리·주가·가산금리]
,’ 23말,’ 24말,‘25.11 말,12/4,12/5,12/8,전일비,24말비
"SOFR ($, 3 월, %)",5.61,4.33,3.79,3.77,3.74,3.78,0.04%p,△0.55% p
DOW,"37,657","42,992","47,427","47,883","47,851","47,955",0.22%,11.54%
NIKKEI,"33,540","39,895","50,254","51,028","50,492","50,582",0.18%,26.79%
SHANGHAI COMP,"2,955","3,407","3,885","3,876","3,903","3,924",0.54%,15.17%
"외평채가산금리(30년만기, bp)",34,28,11,11,10,11,1.00,△17.00
"CDS (5 년, bp)",27.9,36.7,23.3,22.7,22.6,22.2,△0.37,△14.47
"CRS SOFR (1 년, %)",2.83,2.32,2.17,2.78,2.25,2.25,0%p,△0.07% p

[유가·곡물·원자재]
,’ 23말,’ 24말,‘25.11 말,12/3,12/4,12/5,전일비,24말비
Dubai ($/ 배럴),77.08,75.94,64.15,63.39,63.51,63.88,0.58%,△15.88%
WTI 선물 ($/배럴),71.65,71.72,58.55,58.95,59.67,60.08,0.69%,△16.23%
밀 (센트/부셀),628,552,538.50,538.25,540.25,535.75,△0.83%,△2.94%
옥수수 (센트/부셀),471,459,447.75,443.50,447.25,444.75,△0.56%,△3.10%
동 ($/톤),"8,476","8,706","11,004.00","11,437.00","11,472.00","11,645.00",1.51%,33.76%
알루미늄 ($/톤),"2,336","2,517","2,826.00","2,854.00","2,854.00","2,865.00",0.39%,13.83%

[반도체]
,’ 23말,’ 24.말,‘25.9 말,‘25.10 말,‘25.11 말,12/3,12/4,12/5,12월( ∼5)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,6.59,8.45,12.25,13.00,13.25,13.35,12.97
"(YoY, %)",△14.8,0.5,240.8,345.7,567.9,608.8,622.5,627.9,639.9
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,9.45,9.80,10.40,10.45,10.45,10.45,10.45
"(YoY, %)",△2.3,3.9,39.5,45.4,56.4,57.1,57.1,57.1,57.5
