일일경제지표('19.7.8)
"data_date,2019-07-08"

[표]
일일경제지표 (19. 7. 8. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.6 말,7.4,7.5,7.8,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.73,1.73,1.73,0,△0.09
CD (91 일),1.66,1.93,1.78,1.78,1.78,1.78,0,△0.15
국고채 (3년),2.14,1.82,1.47,1.42,1.42,1.42,△0.00,△0.40
"회사채 (3년, AA-)",2.68,2.29,1.97,1.92,1.92,1.92,△0.00,△0.37
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","4,334",△804,398,"6,760","6,362",-

[주가]
,‘17 말,‘18 말,‘19.6 말,7.4,7.5,7.8,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,130.62","2,108.73","2,110.59","2,064.17",△2.20%,1.13%
"- 거래대금 (억원, 일평균)","42,744","41,207","51,224","46,159","45,427","40,258",△11.38%,-
KOSDAQ,798.42,675.65,690.53,691.27,694.17,668.72,△3.67%,△1.03%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,888",32,△516,△872,69,-

[환율]
,‘17 말,‘18 말,‘19.6 말,7.4,7.5,7.8,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,154.70","1,168.60","1,170.40","1,182.00",0.99,5.94
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,153.80","1,167.80","1,169.50","1,181.10",0.99,5.94
￦/ CNY,163.90,162.79,168.31,170.11,170.26,171.75,0.88,5.50
￦/ Y100,949.28,"1,008.86","1,072.24","1,084.25","1,084.61","1,091.01",0.59,8.14
Y/U$,112.77,110.59,107.69,107.78,107.91,108.34,0.40,△2.03
U$/EUR,1.1927,1.1455,1.1369,1.1283,1.1274,1.1221,△0.47,△2.04
CNY/U$,6.5426,6.8522,6.8609,6.8686,6.8761,6.8914,0.22,0.57

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.6 말,7.4,7.5,7.8,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.33,2.31,2.29,2.31,△0.31,0.49
DOW,"24,719","23,062","26,527","26,966","26,966","26,922",4.44%,16.93%
NIKKEI,"22,765","20,015","21,276","21,702","21,746","21,534",△0.98%,7.59%
SHANGHAI COMP,"3,307","2,494","2,979","3,005","3,011","2,933",△2.58%,17.62%
"외평채가산금리(23년물, bp)",76,63,32,30,30,31,17.00,△33.00
"CDS (5 년, bp)",56,40,33,31,31,32,0.77,△8.19
"CRS (1 년, %)",1.38,1.21,0.83,0.88,0.88,0.92,0.04,△0.30

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.6 말,7.3,7.4,7.5,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.88,60.62,61.75,61.62,△0.21%,16.57%
WTI 선물 ($/배럴),60.42,45.33,58.47,57.34,-,57.51,0.30%,26.87%
밀 (센트/부셀),427,512,527,514,-,551,7.20%,7.62%
옥수수 (센트/부셀),351,376,432,441,-,442,0.23%,17.55%
동 ($/톤),"7,157","6,018","5,972","5,874","5,900","5,857",△0.73%,△2.68%
알루미늄 ($/톤),"2,242","1,881","1,774","1,755","1,772","1,780",0.45%,△5.37%

[반도체]
,‘17,‘18,19. 4월,5월,6월,7.3,7.4,7.5,7월 (~5)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,4.25,3.74,3.38,3.09,3.07,3.03,3.08
"(%, YoY)",41.6,8.3,△52.6,△57.5,△60.4,△61.5,△61.8,△62.3,△61.4
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.96,5.07,5.04,5.10,5.11,5.12,5.10
"(%, YoY)",33.8,△2.6,△26.7,△24.6,△24.5,△23.5,△23.3,△23.1,△22.9
