일일경제지표('19.4.18)
"data_date,2019-04-18"

[표]
일일경제지표 (19. 4. 18. 목) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.3 말,4.16,4.17,4.18,전일비,18말비
콜금리 (1일),1.55,1.82,1.90,1.77,1.76,1.73,△0.03,△0.09
CD (91 일),1.66,1.93,1.90,1.86,1.86,1.86,0,△0.07
국고채 (3년),2.14,1.82,1.69,1.77,1.78,1.74,△0.04,△0.08
"회사채 (3년, AA-)",2.68,2.29,2.16,2.23,2.25,1.78,△0.05,△0.11
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",△473,"4,041","1,729",2.22,△0.03,△0.07

[주가]
,‘17 말,‘18 말,‘19.3 말,4.16,4.17,4.18,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,140.67","2,248.63","2,245.89","2,213.77",△1.43%,8.46%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,039","66,681","70,834","55,861",△21.14%,-
KOSDAQ,798.42,675.65,729.31,765.02,766.89,753.52,△1.74%,11.53%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","1,044","1,259",343,"△2,250",△757,-

[환율]
,‘17 말,‘18 말,‘19.3 말,4.16,4.17,4.18,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,135.10","1,135.70","1,134.80","1,136.90",0.19,1.90
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,134.40","1,134.70","1,133.90","1,135.99",0.18,1.89
￦/ CNY,163.90,162.79,168.94,169.33,169.68,169.71,0.02,4.25
￦/ Y100,949.28,"1,008.86","1,025.48","1,014.74","1,013.58","1,016.18",0.26,0.73
Y/U$,112.77,110.59,110.69,111.92,111.96,111.88,△0.07,1.17
U$/EUR,1.1927,1.1455,1.1232,1.1304,1.1308,1.1301,△0.06,△1.34
CNY/U$,6.5426,6.8522,6.7222,6.7086,6.6927,6.6913,△0.02,△2.35

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.3 말,4.16,4.17,4.18,전일비,18말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.60,2.60,2.59,2.60,△0.01,0.21
DOW,"24,719","23,062","25,717","26,385","26,453","26,450",2.45%,14.70%
NIKKEI,"22,765","20,015","21,251","22,222","22,278","22,090",△0.84%,10.37%
SHANGHAI COMP,"3,307","2,494","3,091","3,254","3,263","3,250",△0.40%,30.33%
"외평채가산금리(23년물, bp)",76,63,41,33,33,33,14.00,△30.00
"CDS (5 년, bp)",56,40,35,33,31,32,0.38,△8.56
"CRS (1 년, %)",1.38,1.21,1.29,1.29,1.27,1.26,0.01,0.04

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.3 말,4.15,4.16,4.17,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,67.23,70.32,70.21,71.33,1.60%,34.94%
WTI 선물 ($/배럴),60.42,45.33,60.14,63.40,64.05,63.76,△0.45%,40.66%
밀 (센트/부셀),427,512,458,460,445,447,0.45%,△12.70%
옥수수 (센트/부셀),351,376,357,363,359,358,△0.28%,△4.79%
동 ($/톤),"7,157","6,018","6,485","6,456","6,460","6,509",0.76%,8.16%
알루미늄 ($/톤),"2,242","1,881","1,900","1,844","1,839","1,841",0.11%,△2.13%

[반도체]
,‘17 평균,‘18 평균,19.1월,2월,3월,4.18
D 램(8 G) 현물가,7.51,8.14,6.06,5.79,5.05,4.38
YoY,41.6,8.3,△36.8,△37.5,△44.3,△51.2
QoQ,,,△25.6,△4.4,△12.8,△13.2
낸드(128 G) 현물가,6.52,6.35,5.18,4.98,4.92,4.93
YoY,33.8,△2.6,△22.1,△25.3,△27.9,△27.3
QoQ,,,△18.4,△-3.9,△1.2,0.0
