일일경제지표('19.4.15)
"data_date,2019-04-15"

[표]
일일경제지표 (19. 4. 15. 월) 17:30 현재

[표]
KOSPI 지수(0.42%상승) 달러 환율(0.55%하락)

[금리]
,‘17 말,‘18 말,‘19.3 말,4.11,4.12,4.15,전일비,18말비
콜금리 (1일),1.55,1.82,1.90,1.75,1.78,1.76,△0.02,△0.06
CD (91 일),1.66,1.93,1.90,1.86,1.86,1.86,0,△0.07
국고채 (3년),2.14,1.82,1.69,1.73,1.73,12.76,11.03,10.94
국고채 (5년),2.34,1.88,1.71,1.76,1.77,1.81,0.04,△0.08
"회사채 (3년, AA-)",2.68,2.29,2.16,2.20,1.97,2.23,0.26,△0.06
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",△473,801,534,"1,710","1,176",-

[주가]
,‘17 말,‘18 말,‘19.3 말,4.11,4.12,4.15,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,140.67","2,224.44","2,233.45","2,242.88",0.42%,9.89%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,039","5,130","60,220","60,984",1.27%,-
KOSDAQ,798.42,675.65,729.31,766.49,767.85,766.75,△0.14%,13.48%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","1,044","3,723","2,708","1,677",△38,-

[환율]
,‘17 말,‘18 말,‘19.3 말,4.11,4.12,4.15,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,135.10","1,139.40","1,139.40","1,133.10",△0.55,1.56
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,134.40","1,138.50","1,138.60","1,132.00",△0.58,1.53
￦/ CNY,163.90,162.79,168.94,169.53,169.68,168.96,△0.42,3.79
￦/ EUR,"1,276.79","1,278.03","1,274.94","1,284.67","1,285.47","1,281.42",△0.32,0.27
￦/ Y100,949.28,"1,008.86","1,025.48","1,025.47","1,018.96","1,012.06",△0.68,0.32
Y/U$,112.77,110.59,110.69,111.11,111.82,111.96,0.13,1.24
U$/EUR,1.1927,1.1455,1.1232,1.1275,1.1282,1.1309,0.24,△1.27
CNY/U$,6.5426,6.8522,6.7222,6.7131,6.7172,6.7054,△0.18,△2.14

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.3 말,4.11,4.12,4.15,전일비,18말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.60,2.60,2.60,2.60,0.00,0.20
DOW,"24,719","23,062","25,717","26,143","26,143","26,412",1.25%,13.36%
NIKKEI,"22,765","20,015","21,251","21,711","21,871","22,169",1.37%,10.76%
SHANGHAI COMP,"3,307","2,494","3,091","3,190","3,189","3,178",△0.34%,27.42%
"외평채가산금리(23년물, bp)",76,63,41,34,34,34,13.00,△29.00
"CDS (5 년, bp)",56,40,35,33,33,33,0.30,△7.16
"CRS (1 년, %)",1.38,1.21,1.29,1.28,1.27,1.28,0.00,0.06

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.3 말,4.10,4.11,4.12,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,67.23,70.08,70.52,70.10,△0.60%,32.61%
WTI 선물 ($/배럴),60.42,45.33,60.14,64.61,63.58,63.89,0.49%,40.94%
Brent 선물 ($/배럴),66.87,52.20,68.39,71.73,70.83,71.55,1.02%,37.07%
원당 (센트/파운드),15.16,12.39,12.53,12.81,12.66,12.77,0.87%,3.07%
밀 (센트/부셀),427,512,458,458,461,465,0.87%,△9.18%
콩 (센트/부셀),962,896,884,902,895,895,0,△0.11%
옥수수 (센트/부셀),351,376,357,362,360,361,0.28%,△3.99%
동 ($/톤),"7,157","6,018","6,485","6,447","6,433","6,490",0.89%,7.84%
알루미늄 ($/톤),"2,242","1,881","1,900","1,852","1,848","1,844",△0.22%,△1.97%
