일일경제지표('22.1.14)
"data_date,2022-01-14"

[표]
일일경제지표 (22. 1. 14. 금) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.12 말,1.12,1.13,1.14,전일비,21말비
콜금리 (1일),1.31,0.57,1.11,1.00,1.01,1.03,0.02,△0.08
CD (91 일),1.53,0.66,1.29,1.31,1.35,1.43,0.08,0.14
국고채 (3년),1.36,0.98,1.80,2.00,1.95,2.04,0.09,0.25
"회사채 (3년, AA-)",1.94,2.21,2.42,2.58,2.54,2.60,0.06,0.19
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","1,858","11,834","3,845","1,551","△2,294",-

[주가]
,‘19 말,‘20 말,‘21.12 말,1.12,1.13,1.14,전일비,21말비
KOSPI,"2,197.67","2,873.47","2,977.65","2,972.48","2,962.09","2,921.92",△1.36%,△1.87%
"- 거래대금 (억원, 일평균)","54,296","179,288","132,923","130,567","134,585","135,611",0.76%,-
KOSDAQ,669.83,968.42,"1,033.98",991.33,983.25,971.39,△1.21%,△6.05%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△2,389","4,917","1,121","△3,566",△418,-

[환율]
,‘19 말,‘20 말,‘21.12 말,1.12,1.13,1.14,전일비,21말비
￦/ U$,"1,156.40","1,086.30","1,188.80","1,190.50","1,187.50","1,187.30",△0.02,△0.13
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,190.00","1,191.30","1,188.80","1,188.40",△0.03,△0.13
￦/ CNY,165.50,166.04,186.51,187.05,186.74,187.24,0.27,0
￦/ Y100,"1,059.75","1,051.19","1,032.48","1,032.43","1,036.21","1,044.15",0.77,1.13
Y/U$,109.12,103.34,115.14,115.31,114.60,113.71,△0.78,△1.24
U$/EUR,1.1194,1.2279,1.1318,1.1372,1.1440,1.1476,0.31,1.40
CNY/U$,6.9848,6.5305,6.3681,6.3647,6.3618,6.3522,△0.15,△0.25

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.12 말,1.12,1.13,1.14,전일비,21말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.22,0.24,0.24,0.24,△0.01,0.02
DOW,"28,645","30,410","36,489","36,252","36,290","36,114",△0.49%,△1.03%
NIKKEI,"23,657","27,444","28,792","28,766","28,489","28,214",△0.96%,△2.01%
SHANGHAI COMP,"3,040","3,473","3,619","3,597","3,555","3,521",△0.96%,△2.71%
"외평채가산금리(30년만기, bp)",50,32,15,22,22,22,0,7.00
"CDS (5 년, bp)",22,22,21,21,22,22,△0.19,0.36
"CRS (1 년, %)",0.83,0.24,1.00,0.98,0.98,1.02,0.03,0.02

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.12 말,1.11,1.12,1.13,전일비,21말비
Dubai ($/ 배럴),67.27,51.14,77.12,79.97,82.19,82.96,0.94%,7.57%
WTI 선물 ($/배럴),61.06,48.52,75.21,81.22,82.64,82.12,△0.63%,9.19%
밀 (센트/부셀),559,641,771,770,758,747,△1.45%,△3.11%
옥수수 (센트/부셀),388,484,593,601,599,588,△1.84%,△0.84%
동 ($/톤),"6,156","7,742","9,692","9,662","9,945","9,792",△1.54%,1.03%
알루미늄 ($/톤),"1,800","1,978","2,806","2,950","3,003","2,960",△1.43%,5.49%

[반도체]
,‘19,‘20,‘21.10 월,11월,12월,1.11,1.12,1.13,1월 (~13)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.56,3.23,3.42,3.72,3.73,3.73,3.70
"(%, YoY)",△51.7,△21.9,21.9,14.6,8.0,8.6,8.8,8.9,6.3
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,7.27,7.35,7.45,7.50,7.55,7.55,7.51
"(%, YoY)",△15.9,7.0,28.8,30.5,32.8,33.0,33.9,33.9,33.2
