일일경제지표('20.4.14)
"data_date,2020-04-14"

[표]
일일경제지표 (20. 4. 14. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.3 말,4.10,4.13,4.14,전일비,19말비
콜금리 (1일),1.82,1.31,0.76,0.73,0.73,0.75,0.02,△0.56
CD (91 일),1.93,1.53,1.10,1.10,1.10,1.10,0,△0.43
국고채 (3년),1.82,1.36,1.07,0.97,1.00,1.00,0,△0.36
"회사채 (3년, AA-)",2.29,1.94,2.08,2.09,2.12,2.13,0.01,0.19
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,720,911,"1,976","5,148","3,172",-

[주가]
,‘18 말,‘19 말,‘20.3 말,4.10,4.13,4.14,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,754.64","1,860.70","1,825.76","1,857.08",1.72%,△15.50%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,810","105,173","120,099","95,167",△20.76%,-
KOSDAQ,675.65,669.83,569.07,611.26,596.71,610.29,2.28%,△8.89%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,724","△1,928","△3,861","1,691",△144,-

[환율]
,‘18 말,‘19 말,‘20.3 말,4.10,4.13,4.14,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,217.40","1,208.80","1,217.90","1,217.30",△0.05,5.27
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,216.20","1,207.30","1,216.80","1,216.10",△0.06,5.25
￦/ CNY,162.79,165.50,171.87,171.90,172.82,172.59,△0.13,4.28
￦/ Y100,"1,008.86","1,059.75","1,123.48","1,115.23","1,129.57","1,130.27",0.06,6.65
Y/U$,110.59,109.12,108.36,108.39,107.82,107.70,△0.11,△1.30
U$/EUR,1.1455,1.1194,1.1003,1.0939,1.0947,1.0933,△0.13,△2.33
CNY/U$,6.8522,6.9848,7.0927,7.0337,7.0466,7.0467,0.00,0.89

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.3 말,4.10,4.13,4.14,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.45,1.31,1.22,1.22,0,△0.73
DOW,"23,062","28,645","22,327","23,719","23,719","23,390",△1.39%,△17.82%
NIKKEI,"20,015","23,657","18,917","19,499","19,403","19,639",1.21%,△16.99%
SHANGHAI COMP,"2,494","3,040","2,750","2,797","2,783","2,827",1.59%,△6.90%
"외평채가산금리(23년물, bp)",63,37,59,67,70,72,2.00,36.00
"CDS (5 년, bp)",40,22,40,36,33,35,2.07,12.44
"CRS (1 년, %)",1.21,0.83,△0.53,△0.06,△0.11,△0.12,△0.01,△0.95

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.3 말,4.9,4.10,4.13,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,23.43,23.32,23.32,22.31,△4.33%,△66.84%
WTI 선물 ($/배럴),45.33,61.06,20.48,22.76,22.76,22.41,△1.54%,△63.30%
밀 (센트/부셀),512,559,569,557,557,555,△0.36%,△0.72%
옥수수 (센트/부셀),376,388,341,332,332,332,0,△14.43%
동 ($/톤),"6,018","6,156","4,797","4,964","4,964","4,964",0,△19.36%
알루미늄 ($/톤),"1,881","1,800","1,489","1,429","1,429","1,429",0,△20.61%

[반도체]
,‘18,‘19,‘20.1 월,2월,3월,4.9,4.10,4.13,4월 (~13)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.24,3.39,3.54,3.59,3.58,3.56,3.61
"(%, YoY)",8.3,△51.7,△45.6,△41.4,△29.8,△17.2,△16.8,△16.9,△15.1
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.08,6.11,6.00,5.78,5.78,5.78,5.79
"(%, YoY)",△2.6,△15.9,17.2,22.7,21.8,17.2,16.8,17.0,16.7
