일일경제지표('20.3.13)
"data_date,2020-03-13"

[표]
일일경제지표 (20. 3. 13. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.2 말,3.11,3.12,3.13,전일비,19말비
콜금리 (1일),1.82,1.31,1.23,1.25,1.24,1.25,0.01,△0.06
CD (91 일),1.93,1.53,1.41,1.40,1.39,1.39,0,△0.14
국고채 (3년),1.82,1.36,1.10,1.09,1.06,1.15,0.09,△0.21
"회사채 (3년, AA-)",2.29,1.94,1.71,1.71,1.71,1.81,0.10,△0.13
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,△492,"11,116","2,994","5,487","2,493",-

[주가]
,‘18 말,‘19 말,‘20.2 말,3.11,3.12,3.13,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,987.01","1,908.27","1,834.33","1,771.44",△3.43%,△19.39%
"- 거래대금 (억원, 일평균)","41,207","54,296","72,411","91,336","85,980","113,099",31.54%,-
KOSDAQ,675.65,669.83,610.73,595.61,563.49,524.00,△7.01%,△21.77%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△5,673","△9,567","△7,494","△9,880",32,-

[환율]
,‘18 말,‘19 말,‘20.2 말,3.11,3.12,3.13,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,213.70","1,193.00","1,206.50","1,219.30",1.06,5.44
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,214.40","1,193.40","1,205.90","1,216.20",0.85,5.26
￦/ CNY,162.79,165.50,173.39,171.85,172.88,174.55,0.97,5.47
￦/ Y100,"1,008.86","1,059.75","1,114.82","1,141.41","1,163.45","1,154.97",△0.73,8.99
Y/U$,110.59,109.12,108.87,104.52,103.70,105.57,1.80,△3.25
U$/EUR,1.1455,1.1194,1.1001,1.1346,1.1292,1.1195,△0.86,0.01
CNY/U$,6.8522,6.9848,7.0072,6.9437,6.9801,6.9821,0.03,△0.04

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.2 말,3.11,3.12,3.13,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.61,0.77,0.78,0.77,△0.01,△1.17
DOW,"23,062","28,645","25,767","25,018","23,553","21,201",△9.99%,△25.51%
NIKKEI,"20,015","23,657","21,143","19,416","18,560","17,431",△6.08%,△26.32%
SHANGHAI COMP,"2,494","3,040","2,880","2,969","2,923","2,887",△1.23%,△4.92%
"외평채가산금리(23년물, bp)",63,37,42,44,44,52,8.00,16.00
"CDS (5 년, bp)",40,22,35,39,48,52,4.46,29.98
"CRS (1 년, %)",1.21,0.83,0.46,0.21,△0.04,△0.71,△0.68,△1.54

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.2 말,3.10,3.11,3.12,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,49.05,34.18,34.58,32.69,△5.47%,△51.40%
WTI 선물 ($/배럴),45.33,61.06,44.76,34.36,32.98,31.50,△4.49%,△48.41%
밀 (센트/부셀),512,559,525,522,513,506,△1.36%,△9.48%
옥수수 (센트/부셀),376,388,368,378,375,366,△2.40%,△5.67%
동 ($/톤),"6,018","6,156","5,573","5,598","5,552","5,387",△2.97%,△12.49%
알루미늄 ($/톤),"1,881","1,800","1,663","1,689","1,671","1,643",△1.68%,△8.72%

[반도체]
,‘18,‘19,‘19.12 월,‘20.1 월,2월,3.10,3.11,3.12,3월 (~12)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.91,3.24,3.39,3.61,3.61,3.60,3.56
"(%, YoY)",8.3,△51.7,△55.0,△45.6,△41.4,△31.2,△30.4,△30.3,△29.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.94,6.08,6.11,6.10,6.10,6.05,6.09
"(%, YoY)",△2.6,△15.9,7.3,17.2,22.7,24.2,23.7,22.7,23.6
