일일 경제지표('23.12.12)
"data_date,2023-12-12"

[표]
일일경제지표 (23. 12. 12 화) 17:30 현재

[금리]
,’21 말,’22 말,’23.11 말,12/8,12/11,12/12,전일비,22말비
콜금리 (1일.%),1.11,3.21,3.59,3.61,3.68,3.71,0.03,0.50
"CD (91 일, %)",1.29,3.98,3.84,3.84,3.84,3.84,0,△0.14
"국고채 (3년, %)",1.80,3.72,3.58,3.46,3.48,3.45,△0.03,△0.28
"회사채 (3년, AA-, %)",2.42,5.23,4.32,4.17,4.20,4.17,△0.02,△1.06
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","1,022","4,728",623,"1,732","1,109",-

[주가]
,‘21 말,’22 말,’23.11 말,12/8,12/11,12/12,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,535.29","2,517.85","2,525.36","2,535.27",0.39%,13.36%
- 거래대금 (억원),"87,274","60,365","94,282","81,276","79,167","82,605",4.34%,-
KOSDAQ,"1,033.98",679.29,831.68,830.37,835.25,839.53,0.51%,23.59%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","2,435","3,780",△462,742,"1,203",-

[환율]
,‘21 말,’22. 말,’23.11 말,12/8,12/11,12/12,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,290.00","1,306.80","1,316.50","1,314.00",△0.19,3.91
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,287.80","1,305.10","1,314.30","1,311.80",△0.19,3.68
￦/ CNY,186.51,181.44,180.90,184.27,183.46,183.12,△0.19,0.93
￦/ Y100,"1,032.48",945.56,877.79,907.31,904.38,903.78,△0.07,△4.42
Y/U$,115.14,133.73,146.96,144.03,145.57,145.39,△0.12,8.72
U$/EUR,1.1318,1.0617,1.0974,1.0785,1.0768,1.0768,0,1.42
CNY/U$,6.3681,6.9630,7.1244,7.1563,7.1832,7.1744,△0.12,3.04

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.11 말,12/8,12/11,12/12,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.64,5.63,5.63,5.64,0.01,0.89
DOW,"36,489","33,221","35,430","36,117","36,248","36,405",0.43%,9.58
NIKKEI,"28,792","26,095","33,487","32,308","32,792","32,844",0.16%,25.86
SHANGHAI COMP,"3,619","3,089","3,030","2,970","2,991","3,003",0.40%,△2.78
"외평채가산금리(30년만기, bp)",15,43,34,35,35,30,△5.00,△13.00
"CDS (5 년, bp)",21,55,29,28,29,29,0.01,△26.06
"CRS SOFR (1 년, %)",1.00,3.53,2.86,3.01,2.80,2.79,△0.01,△0.76

[유가·곡물·원자재]
,’21 말,’22 말,’23.11 말,12/7,12/8,12/11,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,85.38,75.00,76.07,76.63,0.74%,△2.72%
WTI 선물 ($/배럴),75.21,80.26,75.96,69.34,71.23,71.32,0.13%,△11.14%
밀 (센트/부셀),771,792,598,642,632,610,△3.48%,△22.98%
옥수수 (센트/부셀),593,679,483,488,486,482,△0.82%,△29.01%
동 ($/톤),"9,692","8,387","8,332","8,221","8,348","8,276",△0.86%,△1.32%
알루미늄 ($/톤),"2,806","2,361","2,158","2,118","2,111","2,083",△1.33%,△11.77%

[반도체]
,’21,‘22,‘23.9 월,‘23.10 월,‘23.11 월,12/7,12/8,12/11,12월 (~11)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.48,1.55,1.66,1.73,1.74,1.74,1.73
"(%, YoY)",29.9,△23.0,△41.3,△35.6,△23.1,△15.0,△14.4,△14.1,△15.4
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.32,6.40,6.42,6.41,6.40,6.40,6.40
"(%, YoY)",14.7,10.7,△3.8,△2.6,△1.7,△2.0,△2.2,△2.2,△1.9
