일일경제지표('17.4.3.)
"data_date,2017-04-03"

[표]
일일경제지표 (17. 4. 3. 월) 17:30 현재

[표]
KOSPI 지수(0.34%상승) 달러 환율(0.28%하락)

[금리]
,‘15 말,‘16 말,‘17.2 말,3.30,3.31,4.3,전일비,‘16 말비
콜금리 (1일),1.49,1.24,1.24,1.24,1.25,1.27,0.02,0.03
CD (91 일),1.67,1.52,1.49,1.45,1.45,1.45,0,△0.07
국고채 (3년),1.66,1.64,1.67,1.67,1.66,1.67,0.01,0.03
국고채 (5년),1.81,1.80,1.86,1.86,1.85,1.83,△0.01,0.03
"회사채 (3년, AA-)",2.11,2.13,2.14,2.19,2.18,2.18,0.00,0.06
"외국인 채권 순매수 * (상장 , 억원)",830,297,"3,276","△3,453","4,362","15,797","11,435",-

[주가]
,‘15 말,‘16 말,‘17.2 말,3.30,3.31,4.3,전일비,‘16 말비(%)
KOSPI,"1,961.31","2,026.46","2,091.64","2,164.64","2,160.23","2,167.51",0.34%,6.96%
"- 거래대금 (억원, 일평균)","37,066",-,"50,515","43,190","42,970","39,226","△5,574",-
KOSDAQ,682.35,631.44,612.20,614.68,619.28,628.52,1.49%,△0.46%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380",621,842,550,397,△153,-

[환율]
,‘15 말,‘16 말,‘17.2 말,3.30,3.31,4.3,전일비,‘16 말비(%)
￦/ U$,"1,172.50","1,207.70","1,130.70","1,117.20","1,118.40","1,115.30",△0.28,△7.67
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,130.40","1,116.90","1,118.00","1,115.20",△0.25,△7.69
￦/ CNY,180.70,173.68,164.56,162.11,162.36,161.94,△0.26,△6.90
￦/ EUR,"1,281.54","1,262.53","1,197.86","1,201.66","1,194.79","1,190.03",△0.40,△6.27
￦/ Y100,974.08,"1,035.41","1,005.78","1,005.31","1,000.36","1,000.36",0.00,△3.24
Y/U$,120.37,116.64,112.42,111.13,111.80,111.49,△0.28,△4.58
U$/EUR,1.0930,1.0454,1.0594,1.0756,1.0683,1.0670,△0.12,1.52
CNY/U$,6.4900,6.9550,6.8682,6.8908,6.8928,0.0000,△100.00,△100.00

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.2 말,3.30,3.31,4.3,전일비,‘16 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,-,1.15,1.15,-,0.00,0.15
"T/NOTE (10 년, %)",2.27,2.45,-,2.42,2.86,-,0.44,0.42
DOW,"17,425","19,763",-,"20,728","20,663",-,△0.31%,4.56%
NIKKEI,"19,034","19,114","19,119","19,063","18,909","18,983",0.39%,△0.69%
SHANGHAI COMP,"3,565","3,098","3,242","3,210","3,223","3,223",0,4.03%
"외평채가산금리(23년물, bp)",43,25,-,73,74,-,1,49.00
"CDS (5 년, bp)",55,44,46,51,51,51,0,7.31
"CRS (1 년, %)",1.35,1.00,0.86,0.92,0.91,0.92,0.01,△0.08

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.2 말,3.29,3.30,3.31,전일비,‘16 말비
Dubai ($/ 배럴),32.19,53.83,0.00,50.14,50.71,50.78,0.14%,△5.67%
WTI 선물 ($/배럴),37.04,53.72,54.01,49.51,50.35,50.60,0.50%,△5.81%
Brent 선물 ($/배럴),37.28,56.82,55.59,52.42,52.96,52.83,△0.25%,△7.02%
원당 (센트/파운드),15.24,19.51,19.23,17.12,16.81,16.76,△0.30%,△14.10%
밀 (센트/부셀),470,408,444,426,421,427,1.43%,4.66%
콩 (센트/부셀),871,"1,004","1,036",969,963,946,△1.77%,△5.78%
옥수수 (센트/부셀),359,352,374,359,358,364,1.68%,3.41%
동 ($/톤),"4,702","5,501","5,936","5,847","5,860","5,849",△0.19%,6.33%
알루미늄 ($/톤),"1,508","1,714","1,895","1,931","1,955","1,947",△0.41%,13.63%
