일일경제지표('18.12.27.)
"data_date,2018-12-27"

[표]
일일경제지표 (18. 12. 27 목) 17:30 현재

[표]
KOSPI 지수(0.02%상승) 달러 환율(0.48%하락)

[금리]
,‘16 말,‘17 말,‘18.11 말,12.24,12.26,12.27,전일비,‘17 말비
콜금리 (1일),1.24,1.55,1.49,1.78,1.77,1.78,0.01,0.23
CD (91 일),1.52,1.66,1.90,1.90,1.92,1.92,0,0.26
국고채 (3년),1.64,2.14,1.90,1.85,1.81,1.81,0.00,△0.33
국고채 (5년),1.80,2.34,1.97,1.90,1.87,1.87,0.00,△0.47
"회사채 (3년, AA-)",2.13,2.68,2.37,2.31,2.28,2.28,0.00,△0.40
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"△1,242","1,282",650,△283,△933,△217

[주가]
,‘16 말,‘17 말,‘18.11 말,12.24,12.26,12.27,전일비,‘17 말비(%)
KOSPI,"2,026.46","2,467.49","2,096.86","2,055.01","2,028.01","2,028.44",0.02%,△17.79%
"- 거래대금 (억원, 일평균)",-,"42,744","73,168","38,438","54,241","53,024",△2.24%,-
KOSDAQ,631.44,798.42,695.76,669.79,665.74,667.88,0.32%,△16.35%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409",△963,△93,795,"1,243",448,-

[환율]
,‘16 말,‘17 말,‘18.11 말,12.24,12.26,12.27,전일비,‘17 말비(%)
￦/ U$,"1,207.70","1,070.50","1,121.20","1,125.20","1,125.40","1,120.00",△0.48,4.62
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,119.60","1,123.70","1,124.00","1,119.50",△0.40,4.63
￦/ CNY,173.68,163.90,161.42,163.11,163.49,163.17,△0.20,△0.45
￦/ EUR,"1,262.53","1,276.79","1,277.16","1,280.70","1,283.74","1,274.78",△0.70,△0.16
￦/ Y100,"1,035.41",949.28,988.80,"1,013.15","1,019.11","1,008.19",△1.07,6.21
Y/U$,116.64,112.77,113.39,111.06,110.43,111.09,0.60,△1.49
U$/EUR,1.0454,1.1927,1.1391,1.1382,1.1407,1.1382,△0.22,△4.57
CNY/U$,6.9550,6.5426,6.9413,6.8978,6.8824,6.8912,0.13,5.33

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.11 말,12.24,12.26,12.27,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.74,2.81,2.81,-,0,1.12
DOW,"19,763","24,719","25,538","21,792","22,878",-,4.98%,△7.45%
NIKKEI,"19,114","22,765","22,351",-,"19,327","20,078",3.88%,△11.80%
SHANGHAI COMP,"3,098","3,307","2,588","2,527","2,498","2,487",△0.46%,△24.81%
"외평채가산금리(23년물, bp)",25,76,58,62,63,-,1.00,△13.00
"CDS (5 년, bp)",44,56,42,41,41,40,1.39,△16.23
"CRS (1 년, %)",1.00,1.38,1.21,1.22,1.19,1.23,0.04,△0.15

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.11 말,12.21,12.24,12.26,전일비,‘17 말비
Dubai ($/ 배럴),53.83,64.33,59.02,53.51,-,49.52,△7.46%,△23.02%
WTI 선물 ($/배럴),53.72,60.42,50.93,45.59,42.53,46.22,8.68%,△23.50%
Brent 선물 ($/배럴),56.82,66.87,58.71,53.82,50.47,54.47,7.93%,△18.54%
원당 (센트/파운드),19.51,15.16,12.84,12.34,12.40,12.39,△0.08%,△18.27%
밀 (센트/부셀),408,427,516,514,517,510,△1.35%,19.44%
콩 (센트/부셀),"1,004",962,896,898,897,883,△1.56%,△8.21%
옥수수 (센트/부셀),352,351,378,379,378,373,△1.32%,6.27%
동 ($/톤),"5,501","7,157","6,238","5,987","5,932","5,932",0,△17.12%
알루미늄 ($/톤),"1,714","2,242","1,935","1,920","1,899","1,899",0,△15.30%
