일일경제지표('16.01.05.)
"data_date,2016-01-05"

[표]
일일경제지표 (16. 1. 5 화 ) 17:30 현재

[표]
KOSPI 지수(1.57%하락) 달러 환율(0.03%상승)

[금리]
,‘13 말,‘14 말,‘15.11 말,12.31,1.4,1.5,전일비,‘15 말비
콜금리 (1일),2.51,2.01,1.49,1.49,1.52,1.48,△0.04,△0.01
CD (91 일),2.66,2.13,1.66,1.67,1.67,1.67,0.00,0.00
국고채 (3년),2.86,2.10,1.79,1.66,1.63,1.64,0.01,△0.02
국고채 (5년),3.23,2.28,1.96,1.81,1.78,1.79,0.01,△0.02
"회사채 (3년, AA-)",3.29,2.43,2.17,2.11,2.09,2.10,0.01,△0.01
"외국인 채권 순매수 * (상장 , 억원)","404,552","46,746",830,-,"1,128","△5,031","△6,159",-

[주가]
,‘13 말,‘14 말,‘15.11 말,12.30,1.4,1.5,전일비,‘15 말비(%)
KOSPI,"2,011.34","1,915.59","1,991.97","1,961.31","1,918.76","1,930.53",△1.57%,△1.57%
"- 거래대금 (억원, 일평균)","32,615","36,950","65,385","37,066","39,663","41,976","4,910",-
KOSDAQ,499.99,542.97,688.38,682.35,677.79,684.07,0.25%,0.25%
"외국인순매수 (억원, 기간 중 * )","47,227","1,546","△5,536",△538,"△1,795","△1,830",△35,-

[환율]
,‘13 말,‘14 말,‘15.11 말,12.30,1.4,1.5,전일비,‘15 말비(%)
￦/ U$,"1,055.40","1,099.30","1,158.10","1,172.50","1,187.70","1,188.00",0.03,1.32
"선물환( NDF,1 월물)","1,058.00","1,100.90","1,159.20","1,173.70","1,188.90","1,189.40",0.04,1.34
￦/ CNY,174.11,177.21,180.97,180.70,181.78,182.14,0.20,0.87
￦/ EUR,"1,449.70","1,333.89","1,225.85","1,281.54","1,294.00","1,286.72",△0.56,0.40
￦/ Y100,"1,002.28",913.04,943.69,974.08,995.14,994.97,△0.02,2.15
Y/U$,105.30,120.40,122.72,120.37,119.35,119.40,0.04,△0.81
U$/EUR,1.3736,1.2134,1.0585,1.0930,1.0895,1.0831,△0.59,△0.91
CNY/U$,6.0628,6.2210,6.3960,6.4900,6.5096,6.5198,0.16,0.46

[국제금리·주가·가산금리]
,‘13 말,‘14 말,‘15.11 말,12.31,1.4,1.5,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.25,0.26,0.41,0.61,0.61,-,0.00,0.00
"T/NOTE (10 년, %)",2.99,2.18,2.22,2.27,2.25,-,△0.02,△0.02
DOW,"16,577","17,823","17,720","17,425","17,149",-,△1.58%,△1.58%
NIKKEI,"16,291","17,464","19,747","19,034","18,451","18,374",△0.42%,△3.47%
SANGHAI COMP,"2,116","3,235","3,445","3,565","3,296","3,288",△0.26%,△7.79%
"외평채가산금리(23년물, bp)",21,48,45,43,43,-,0,0
"CDS (5 년, bp)",66,54,54,55,55,58,3,3
"CRS (1 년, %)",1.99,1.49,1.28,1.35,1.32,1.34,0.01,△0.02

[유가·곡물·원자재]
,‘13 말,‘14 말,‘15.11 말,12.30,12.31,1.4,전일비,‘14 말
Dubai ($/ 배럴),107.88,53.60,39.87,32.74,32.19,32.54,1.09%,1.09%
WTI 선물 ($/배럴),98.42,53.27,41.65,36.60,37.04,36.76,△0.76%,△0.76%
Brent 선물 ($/배럴),111.80,57.33,44.61,36.46,37.28,37.22,△0.16%,△0.16%
원당 (센트/파운드),16.41,14.52,14.93,15.00,15.24,14.97,△1.77%,△1.77%
밀 (센트/부셀),605,590,460,470,470,458,△2.50%,△2.50%
콩 (센트/부셀),"1,313","1,019",881,876,871,865,△0.77%,△0.77%
옥수수 (센트/부셀),422,397,365,359,359,352,△2.02%,△2.02%
동 ($/톤),"7,395","6,359","4,596","4,715","4,702","4,645",△1.21%,△1.21%
알루미늄 ($/톤),"1,765","1,832","1,442","1,507","1,508","1,466",△2.75%,△2.75%
