일일경제지표('20.11.11)
"data_date,2020-11-11"

[표]
일일경제지표 (20. 11. 11. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.10 말,11.9,11.10,11.11,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.51,0.50,0.49,△0.01,△0.82
CD (91 일),1.93,1.53,0.63,0.66,0.66,0.66,0,△0.87
국고채 (3년),1.82,1.36,0.94,0.96,0.98,0.99,0.01,△0.37
"회사채 (3년, AA-)",2.29,1.94,2.25,2.25,2.27,2.27,0.00,0.34
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,012","5,579",50,"1,390","1,340",-

[주가]
,‘18 말,‘19 말,‘20.10 말,11.9,11.10,11.11,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,267.15","2,447.20","2,452.83","2,485.87",1.35%,13.11%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,577","125,793","148,472","179,813",21.11%,-
KOSDAQ,675.65,669.83,792.65,851.21,840.79,839.90,△0.11%,25.39%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△12,846","4,781",△285,"8,242","△2,988",-

[환율]
,‘18 말,‘19 말,‘20.10 말,11.9,11.10,11.11,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,135.10","1,113.90","1,115.10","1,110.00",△0.46,△4.01
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,134.80","1,113.60","1,115.40","1,110.40",△0.45,△3.89
￦/ CNY,162.79,165.50,169.07,169.18,168.62,168.08,△0.32,1.56
￦/ Y100,"1,008.86","1,059.75","1,088.82","1,075.92","1,062.00","1,054.13",△0.74,△0.53
Y/U$,110.59,109.12,104.25,103.53,105.00,105.30,0.29,△3.50
U$/EUR,1.1455,1.1194,1.1683,1.1887,1.1826,1.1816,△0.08,5.56
CNY/U$,6.8522,6.9848,6.6927,6.5765,6.6186,6.6015,△0.26,△5.49

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.10 말,11.9,11.10,11.11,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.21,0.21,0.21,0.21,△0.00,△1.74
DOW,"23,062","28,645","26,659","28,323","29,158","29,421",0.90%,3.37%
NIKKEI,"20,015","23,657","22,977","24,840","24,906","25,350",1.78%,7.15%
SHANGHAI COMP,"2,494","3,040","3,225","3,374","3,360","3,342",△0.53%,10.06%
"외평채가산금리(23년물, bp)",63,37,31,28,26,24,△2.00,△12.00
"CDS (5 년, bp)",40,22,25,23,22,22,△0.11,△0.49
"CRS (1 년, %)",1.21,0.83,0.10,0.23,0.21,0.27,0.06,△0.56

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.10 말,11.6,11.9,11.10,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,37.18,40.57,40.34,42.49,5.33%,△36.84%
WTI 선물 ($/배럴),45.33,61.06,35.79,37.14,40.29,41.36,2.66%,△32.26%
밀 (센트/부셀),512,559,599,602,598,609,1.84%,8.94%
옥수수 (센트/부셀),376,388,399,407,408,423,3.68%,9.02%
동 ($/톤),"6,018","6,156","6,695","6,939","7,034","6,866",△2.39%,11.53%
알루미늄 ($/톤),"1,881","1,800","1,821","1,892","1,913","1,880",△1.73%,4.44%

[반도체]
,‘18,‘19,’20.8 월,9월,10월,11.6,11.9,11.10,11월 (~10)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.58,2.90,2.92,2.85,2.85,2.84,2.85
"(%, YoY)",8.3,△51.7,△27.0,△11.2,△3.0,△0.7,△0.6,△0.3,1.4
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.57,5.64,5.65,5.65,5.65,5.65,5.65
"(%, YoY)",△2.6,△15.9,2.9,△0.9,△2.3,△2.9,△2.9,△3.4,△4.1
