일일경제지표('20.6.16)
"data_date,2020-06-16"

[표]
일일경제지표 (20. 6. 16. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.12,6.15,6.16,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.49,0.46,0.46,0,△0.85
CD (91 일),1.93,1.53,0.81,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.83,0.84,0.86,0.86,△0.00,△0.50
"회사채 (3년, AA-)",2.29,1.94,2.16,2.21,2.23,2.23,△0.00,0.29
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,△507,"9,624","3,477","△6,147",-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.12,6.15,6.16,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,132.30","2,030.82","2,138.05",5.28%,△2.71%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","169,870","149,607","182,424",21.94%,-
KOSDAQ,675.65,669.83,713.68,746.06,693.15,735.38,6.09%,9.79%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,"△1,341","△6,055","5,298",△187,-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.12,6.15,6.16,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,203.80","1,216.00","1,207.20",△0.72,4.39
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,203.80","1,215.30","1,206.80",△0.70,4.45
￦/ CNY,162.79,165.50,173.13,170.14,171.42,170.43,△0.58,2.98
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,123.26","1,134.33","1,122.56",△1.04,5.93
Y/U$,110.59,109.12,107.20,107.17,107.20,107.54,0.32,△1.45
U$/EUR,1.1455,1.1194,1.1095,1.1304,1.1243,1.1335,0.82,1.26
CNY/U$,6.8522,6.9848,7.1492,7.0809,7.0940,7.0743,△0.28,1.28

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.12,6.15,6.16,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.32,0.32,0.32,0,△1.62
DOW,"23,062","28,645","25,401","25,128","25,606","25,763",0.62%,△9.48%
NIKKEI,"20,015","23,657","21,878","22,305","21,531","22,582",4.88%,△4.54%
SHANGHAI COMP,"2,494","3,040","2,852","2,920","2,890","2,932",1.44%,△3.46%
"외평채가산금리(23년물, bp)",63,37,66,60,60,59,△1.00,23.00
"CDS (5 년, bp)",40,22,30,30,31,30,△0.73,7.87
"CRS (1 년, %)",1.21,0.83,0.02,△0.21,△0.28,△0.24,0.04,△1.07

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.11,6.12,6.15,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,40.60,38.42,38.35,△0.18%,△42.99%
WTI 선물 ($/배럴),45.33,61.06,35.49,36.34,36.26,37.12,2.37%,△39.21%
밀 (센트/부셀),512,559,521,499,502,505,0.60%,△9.66%
옥수수 (센트/부셀),376,388,326,330,330,329,△0.30%,△15.21%
동 ($/톤),"6,018","6,156","5,333","5,802","5,786","5,646",△2.42%,△8.28%
알루미늄 ($/톤),"1,881","1,800","1,515","1,582","1,560","1,546",△0.90%,△14.11%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.11,6.12,6.15,6월 (~15)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,2.98,2.97,2.91,3.01
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△12.4,△12.7,△14.1,△10.7
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.41,5.40,5.40,5.42
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,7.7,7.5,7.5,7.4
