일일경제지표('18.10.19.)
"data_date,2018-10-19"

[표]
일일경제지표 (18. 10. 19 금) 17:30 현재

[표]
KOSPI 지수(0.37%상승) 달러 환율(0.27%하락)

[금리]
,‘16 말,‘17 말,‘18.9 말,10.17,10.18,10.19,전일비,‘17 말비
콜금리 (1일),1.24,1.55,1.59,1.49,1.51,1.50,△0.01,△0.05
CD (91 일),1.52,1.66,1.65,1.68,1.69,1.70,0.01,0.04
국고채 (3년),1.64,2.14,2.01,2.02,1.98,1.99,0.01,△0.15
국고채 (5년),1.80,2.34,2.18,2.18,2.13,2.14,0.02,△0.20
"회사채 (3년, AA-)",2.13,2.68,2.45,2.46,2.42,2.43,0.01,△0.25
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"3,339","△2,236",△551,"1,232","1,783","1,298"

[주가]
,‘16 말,‘17 말,‘18.9 말,10.17,10.18,10.19,전일비,‘17 말비(%)
KOSPI,"2,026.46","2,467.49","2,343.07","2,167.51","2,148.31","2,156.26",0.37%,△12.61%
"- 거래대금 (억원, 일평균)",-,"42,744","72,152","52,850","42,291","47,340",11.94%,-
KOSDAQ,631.44,798.42,822.27,739.15,731.34,740.48,1.25%,△7.26%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409","△3,018","△1,223","△1,486","△2,033",△547,-

[환율]
,‘16 말,‘17 말,‘18.9 말,10.17,10.18,10.19,전일비,‘17 말비(%)
￦/ U$,"1,207.70","1,070.50","1,109.30","1,126.50","1,135.20","1,132.10",△0.27,5.75
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,108.90","1,125.80","1,134.10","1,131.10",△0.26,5.71
￦/ CNY,173.68,163.90,161.31,162.72,163.58,163.25,△0.20,△0.40
￦/ EUR,"1,262.53","1,276.79","1,290.23","1,302.57","1,303.55","1,296.59",△0.53,1.55
￦/ Y100,"1,035.41",949.28,977.70,"1,003.74","1,009.43","1,006.67",△0.27,6.05
Y/U$,116.64,112.77,113.46,112.23,112.46,112.46,0,△0.27
U$/EUR,1.0454,1.1927,1.1631,1.1563,1.1483,1.1453,△0.26,△3.97
CNY/U$,6.9550,6.5426,6.8850,6.9210,6.9381,6.9322,△0.09,5.95

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.9 말,10.17,10.18,10.19,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.40,2.44,2.45,-,0.01,0.76
DOW,"19,763","24,719","26,458","25,707","25,379",-,△1.27%,2.67%
NIKKEI,"19,114","22,765","24,120","22,841","22,658","22,532",△0.56%,△1.02%
SHANGHAI COMP,"3,098","3,307","2,821","2,562","2,486","2,550",2.58%,△22.88%
"외평채가산금리(23년물, bp)",25,76,60,60,60,-,0,△16.00
"CDS (5 년, bp)",44,56,38,40,40,40,0,△15.79
"CRS (1 년, %)",1.00,1.38,1.41,1.38,1.37,1.38,0,0

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.9 말,10.16,10.17,10.18,전일비,‘17 말비
Dubai ($/ 배럴),53.83,64.33,80.03,78.83,80.23,78.43,△2.24%,21.92%
WTI 선물 ($/배럴),53.72,60.42,73.25,71.92,69.75,68.65,△1.58%,13.62%
Brent 선물 ($/배럴),56.82,66.87,82.72,81.41,80.05,79.29,△0.95%,18.57%
원당 (센트/파운드),19.51,15.16,10.42,13.25,13.73,13.87,1.02%,△8.51%
밀 (센트/부셀),408,427,509,524,518,513,△0.97%,20.14%
콩 (센트/부셀),"1,004",962,846,885,886,864,△2.48%,△10.19%
옥수수 (센트/부셀),352,351,356,375,374,371,△0.80%,5.70%
동 ($/톤),"5,501","7,157","6,180","6,202","6,249","6,147",△1.63%,△14.11%
알루미늄 ($/톤),"1,714","2,242","2,012","2,022","2,018","2,008",△0.50%,△10.44%
