일일경제지표('16.01.07.)
"data_date,2016-01-07"

[표]
일일경제지표 (16. 1. 7 목) 17:30 현재

[표]
KOSPI 지수(1.10%하락) 달러 환율(0.23%상승)

[금리]
,‘13 말,‘14 말,‘15.12 말,1.5,1.6,1.7,전일비,‘15 말비
콜금리 (1일),2.51,2.01,1.49,1.48,1.49,1.49,0.00,0.00
CD (91 일),2.66,2.13,1.67,1.67,1.67,1.67,0.00,0.00
국고채 (3년),2.86,2.10,1.66,1.64,1.64,1.64,0.00,△0.02
국고채 (5년),3.23,2.28,1.81,1.79,1.79,1.78,△0.01,△0.03
"회사채 (3년, AA-)",3.29,2.43,2.11,2.10,2.10,2.10,△0.00,△0.02
"외국인 채권 순매수 * (상장 , 억원)","404,552","46,746",830,"△5,031",970,△7,△977,-

[주가]
,‘13 말,‘14 말,‘15.12 말,1.5,1.6,1.7,전일비,‘15 말비(%)
KOSPI,"2,011.34","1,915.59","1,961.31","1,930.53","1,925.43","1,904.33",△1.10%,△2.91%
"- 거래대금 (억원, 일평균)","32,615","36,950","37,066","41,976","62,747","49,298","△13,449",-
KOSDAQ,499.99,542.97,682.35,684.07,687.27,679.33,△1.16%,△0.44%
"외국인순매수 (억원, 기간 중 * )","47,227","1,546",△538,"△1,830","8,447","△2,844","△11,291",-

[환율]
,‘13 말,‘14 말,‘15.12 말,1.5,1.6,1.7,전일비,‘15 말비(%)
￦/ U$,"1,055.40","1,099.30","1,172.50","1,188.00","1,197.90","1,200.60",0.23,2.40
"선물환( NDF,1 월물)","1,058.00","1,100.90","1,173.70","1,189.40","1,199.10","1,201.50",0.20,2.37
￦/ CNY,174.11,177.21,180.70,182.36,182.61,182.04,△0.31,0.07
￦/ EUR,"1,449.70","1,333.89","1,281.54","1,286.72","1,287.26","1,299.65",0.96,1.41
￦/ Y100,"1,002.28",913.04,974.08,994.97,"1,009.01","1,017.63",0.85,4.47
Y/U$,105.30,120.40,120.37,119.40,118.72,117.98,△0.62,△1.99
U$/EUR,1.3736,1.2134,1.0930,1.0831,1.0746,1.0825,0.74,△0.96
CNY/U$,6.0628,6.2210,6.4900,6.5198,6.5506,6.5933,0.65,1.59

[국제금리·주가·가산금리]
,‘13 말,‘14 말,‘15.12 말,1.5,1.6,1.7,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.25,0.26,0.61,0.61,0.62,-,0.01,0.01
"T/NOTE (10 년, %)",2.99,2.18,2.27,2.24,2.17,-,△0.07,△0.10
DOW,"16,577","17,823","17,425","17,159","16,907",-,△1.47%,△2.98%
NIKKEI,"16,291","17,464","19,034","18,374","18,191","17,767",△2.33%,△6.65%
SANGHAI COMP,"2,116","3,235","3,565","3,288","3,362","3,125",△7.04%,△12.35%
"외평채가산금리(23년물, bp)",21,48,43,44,45,-,1,2
"CDS (5 년, bp)",66,54,55,58,61,65,4,10
"CRS (1 년, %)",1.99,1.49,1.35,1.34,1.32,1.31,△0.01,△0.05

[유가·곡물·원자재]
,‘13 말,‘14 말,‘15.12 말,1.4,1.5,1.6,전일비,‘15 말비
Dubai ($/ 배럴),107.88,53.60,32.19,32.54,31.66,30.76,△2.84%,△4.44%
WTI 선물 ($/배럴),98.42,53.27,37.04,36.76,35.97,33.97,△5.56%,△8.29%
Brent 선물 ($/배럴),111.80,57.33,37.28,37.22,36.42,34.23,△6.01%,△8.18%
원당 (센트/파운드),16.41,14.52,15.24,14.97,14.57,14.42,△1.03%,△5.38%
밀 (센트/부셀),605,590,470,458,461,463,0.33%,△1.54%
콩 (센트/부셀),"1,313","1,019",871,865,868,876,0.92%,0.52%
옥수수 (센트/부셀),422,397,359,352,353,354,0.14%,△1.46%
동 ($/톤),"7,395","6,359","4,702","4,645","4,647","4,600",△1.01%,△2.17%
알루미늄 ($/톤),"1,765","1,832","1,508","1,466","1,473","1,457",△1.09%,△3.35%
