일일경제지표('19.2.20)
"data_date,2019-02-20"

[표]
일일경제지표 (19. 2. 20 수) 17:30 현재

[표]
KOSPI 지수(1.09%상승) 달러 환율(0.42%하락)

[금리]
,‘17 말,‘18 말,‘19.1 말,2.18,2.19,2.20,전일비,‘18 말비
콜금리 (1일),1.55,1.82,1.74,1.77,1.78,1.76,△0.02,△0.06
CD (91 일),1.66,1.93,1.86,1.87,1.88,1.89,0.01,△0.04
국고채 (3년),2.14,1.82,1.81,1.80,1.80,1.80,0.00,△0.01
국고채 (5년),2.34,1.88,1.88,1.87,1.87,1.87,0.00,△0.01
"회사채 (3년, AA-)",2.68,2.29,2.26,2.25,2.25,2.25,0.00,△0.04
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,780",△632,346,"1,071",725,-

[주가]
,‘17 말,‘18 말,‘19.1 말,2.18,2.19,2.20,전일비,‘18 말비(%)
KOSPI,"2,467.49","2,041.04","2,204.85","2,210.89","2,205.63","2,229.76",1.09%,9.25%
"- 거래대금 (억원, 일평균)","42,744","41,207","77,623","46,682","45,346","58,418",28.83%,-
KOSDAQ,798.42,675.65,716.86,745.33,748.05,750.69,0.35%,11.11%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","3,523",778,518,"4,319",734,-

[환율]
,‘17 말,‘18 말,‘19.1 말,2.18,2.19,2.20,전일비,‘18 말비(%)
￦/ U$,"1,070.50","1,115.70","1,112.70","1,125.80","1,128.20","1,123.50",△0.42,0.70
"선물환( NDF,1 월물)","1,070.00","1,114.90",1111.90,"1,124.80","1,127.40","1,122.80",△0.41,0.71
￦/ CNY,163.90,162.79,166.03,166.46,166.54,167.09,0.33,2.64
￦/ EUR,"1,276.79","1,278.03","1,279.27","1,272.83","1,274.08","1,273.71",△0.03,△0.34
￦/ Y100,949.28,"1,008.86","1,022.98","1,018.36","1,019.70","1,013.53",△0.61,0.46
Y/U$,112.77,110.59,108.77,110.55,110.64,110.85,0.19,0.24
U$/EUR,1.1927,1.1455,1.1497,1.1306,1.1293,1.1337,0.39,△1.03
CNY/U$,6.5426,6.8522,6.7012,6.7625,6.7790,6.7256,△0.79,△1.85

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.1 말,2.18,2.19,2.20,전일비,‘18 말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.74,2.68,2.64,-,△0.04,0.16
DOW,"24,719","23,062","25,000","25,888","25,891",-,0.03%,12.27%
NIKKEI,"22,765","20,015","20,773","21,282","21,303","21,431",0.60%,7.08%
SHANGHAI COMP,"3,307","2,494","2,585","2,754","2,756","2,760",0.17%,10.68%
"외평채가산금리(23년물, bp)",76,63,51,49,49,-,0.00,△14.00
"CDS (5 년, bp)",56,40,33,32,31,31,0.18,△9.27
"CRS (1 년, %)",1.38,1.21,1.38,1.34,1.34,1.34,0.00,0.13

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.1 말,2.15,2.18,2.19,전일비,‘18 말비
Dubai ($/ 배럴),64.33,52.86,61.82,65.12,66.73,66.48,△0.37%,25.77%
WTI 선물 ($/배럴),60.42,45.33,53.79,55.59,-,56.09,0.90%,23.74%
Brent 선물 ($/배럴),66.87,52.20,61.89,66.25,66.50,66.45,△0.08%,27.30%
원당 (센트/파운드),15.16,12.39,12.73,13.14,-,13.35,1.60%,7.75%
밀 (센트/부셀),427,512,517,504,-,490,△2.78%,△4.30%
콩 (센트/부셀),962,896,915,908,-,901,△0.77%,0.56%
옥수수 (센트/부셀),351,376,377,375,-,370,△1.33%,△1.60%
동 ($/톤),"7,157","6,018","6,148","6,190","6,270","6,247",△0.37%,3.81%
알루미늄 ($/톤),"2,242","1,881","1,881","1,829","1,823","1,834",0.60%,△2.50%
