일일경제지표('20.7.17)
"data_date,2020-07-17"

[표]
일일경제지표 (20. 7. 17. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.6 말,7.15,7.16,7.17,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.48,0.47,0.49,0.02,△0.82
CD (91 일),1.93,1.53,0.79,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.84,0.85,0.83,0.81,△0.02,△0.55
"회사채 (3년, AA-)",2.29,1.94,2.25,2.24,2.23,2.21,△0.01,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,455","7,663","2,248","1,904",△344,-

[주가]
,‘18 말,‘19 말,‘20.6 말,7.15,7.16,7.17,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,108.33","2,201.88","2,183.76","2,201.19",0.80%,0.16%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,258","116,333","136,413","113,042",△17.13%,-
KOSDAQ,675.65,669.83,737.97,781.29,775.07,783.22,1.05%,16.93%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△404,"3,080","△2,751","2,166",△179,-

[환율]
,‘18 말,‘19 말,‘20.6 말,7.15,7.16,7.17,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,203.00","1,200.50","1,205.60","1,205.10",△0.04,4.21
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,202.90","1,200.40","1,205.10","1,204.80",△0.02,4.28
￦/ CNY,162.79,165.50,170.16,171.73,172.23,172.14,△0.05,4.01
￦/ Y100,"1,008.86","1,059.75","1,116.58","1,119.66","1,127.47","1,123.95",△0.31,6.06
Y/U$,110.59,109.12,107.74,107.22,106.93,107.22,0.27,△1.74
U$/EUR,1.1455,1.1194,1.1215,1.1405,1.1395,1.1383,△0.11,1.69
CNY/U$,6.8522,6.9848,7.0707,6.9959,6.9980,6.9980,0,0.19

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.6 말,7.15,7.16,7.17,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.31,0.28,0.27,0.27,0.00,△1.67
DOW,"23,062","28,645","25,596","26,643","26,870","26,735",△0.50%,△6.07%
NIKKEI,"20,015","23,657","22,389","22,946","22,770","22,696",△0.32%,△4.06%
SHANGHAI COMP,"2,494","3,040","2,979","3,361","3,210","3,214",0.13%,5.84%
"외평채가산금리(23년물, bp)",63,37,59,52,50,49,△1.00,13.00
"CDS (5 년, bp)",40,22,30,27,27,27,△0.07,5.14
"CRS (1 년, %)",1.21,0.83,△0.12,△0.04,△0.04,△0.06,△0.02,△0.88

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.6 말,7.14,7.15,7.16,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,42.07,42.78,44.18,43.37,△1.83%,△35.53%
WTI 선물 ($/배럴),45.33,61.06,39.27,40.29,41.20,40.75,△1.09%,△33.26%
밀 (센트/부셀),512,559,492,527,551,535,△2.90%,△4.29%
옥수수 (센트/부셀),376,388,342,334,334,338,1.20%,△12.89%
동 ($/톤),"6,018","6,156","6,038","6,490","6,507","6,385",△1.87%,3.72%
알루미늄 ($/톤),"1,881","1,800","1,602","1,640","1,651","1,627",△1.45%,△9.61%

[반도체]
,‘18,‘19,‘20.4 월,5월,6월,7.14,7.15,7.16,7월 (~16)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.51,3.17,2.93,2.68,2.67,2.67,2.71
"(%, YoY)",8.3,△51.7,△17.5,△15.1,△13.0,△20.4,△24.5,△25.2,△20.1
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.76,5.65,5.41,5.43,5.43,5.43,5.43
"(%, YoY)",△2.6,△15.9,16.0,11.4,7.3,5.4,4.6,4.6,4.3
