일일 경제지표('22.8.26)
"data_date,2022-08-26"

[표]
일일경제지표 (22. 8. 26. 금) 17:30 현재

[금리]
,’20 말,’21 말,’22.7 말,8/24,8/25,8/26,전일비,21말비
콜금리 (1일),0.57,1.11,2.14,2.21,2.28,2.44,0.16,1.33
CD (91 일),0.66,1.29,2.73,2.84,2.92,2.92,0,1.63
국고채 (3년),0.98,1.80,3.01,3.31,3.41,3.53,0.12,1.73
"회사채 (3년, AA-)",2.21,2.42,3.97,4.30,4.39,4.50,0.11,2.08
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","5,560",△244,"△1,175","2,193","3,368",-

[주가]
,‘20 말,‘21 말,‘22.7 말,8/24,8/25,8/26,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,451.50","2,447.45","2,477.26","2,481.03",0.15%,△16.68%
"- 거래대금 (억원, 일평균)","179,288","132,923","121,356","115,279","124,045","105,972",△14.57%,-
KOSDAQ,968.42,"1,033.98",803.62,793.14,807.37,802.45,△0.61%,△22.39%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","3,959","1,411","1,047",786,△25,-

[환율]
,‘20 말,‘21 말,‘22.7 말,8/24,8/25,8/26,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,299.10","1,342.10","1,335.20","1,331.30",△0.29,11.99
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,299.00","1,341.90","1,335.20","1,331.20",△0.30,11.87
￦/ CNY,166.04,186.51,193.35,195.32,195.03,193.98,△0.54,4.01
￦/ Y100,"1,051.19","1,032.48",979.94,981.78,977.17,972.32,△0.50,△5.83
Y/U$,103.34,115.14,132.57,136.70,136.64,136.92,0.20,18.92
U$/EUR,1.2279,1.1318,1.0247,0.9941,1.0013,0.9962,△0.51,△11.98
CNY/U$,6.5305,6.3681,6.7419,6.8581,6.8475,6.8613,0.20,7.74

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.7 말,8/24,8/25,8/26,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,2.78,3.00,3.01,3.04,0.03,2.83
DOW,"30,410","36,489","32,530","32,910","32,969","33,292",0.98%,△8.76%
NIKKEI,"27,444","28,792","27,802","28,313","28,479","28,641",0.57%,△0.52%
SHANGHAI COMP,"3,473","3,619","3,253","3,215","3,246","3,236",△0.31%,△10.58%
"외평채가산금리(30년만기, bp)",32,15,41,41,39,40,1.00,25.00
"CDS (5 년, bp)",22,21,43,35,34,33,△0.14,11.98
"CRS (1 년, %)",0.24,1.00,2.61,2.75,2.81,2.83,0.02,1.83

[유가·곡물·원자재]
,‘20 말,’21 말,’22.7 말,8/23,8/24,8/25,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,107.23,96.54,99.54,99.92,0.38%,29.56%
WTI 선물 ($/배럴),48.52,75.21,98.62,93.74,94.89,92.52,△2.50%,23.02%
밀 (센트/부셀),641,771,808,801,813,789,△2.95%,2.33%
옥수수 (센트/부셀),484,593,620,655,657,650,△1.07%,9.61%
동 ($/톤),"7,742","9,692","7,801","8,111","8,032","8,155",1.53%,△15.86%
알루미늄 ($/톤),"1,978","2,806","2,452","2,439","2,422","2,443",0.87%,△12.94%

[반도체]
,’20,‘21,‘22.5 월,6월,7월,8/23,8/24,8/25,8월 (~25)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.42,3.37,3.11,2.67,2.67,2.64,2.80
"(%, YoY)",△21.9,8.0,△23.6,△25.4,△31.6,△34.6,△34.4,△34.8,△33.2
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,8.25,8.01,6.83,6.58,6.58,6.58,6.57
"(%, YoY)",7.0,32.8,33.7,23.0,1.4,△3.8,△4.4,△4.4,△4.2
