일일경제지표('19.6.25)
"data_date,2019-06-25"

[표]
일일경제지표 (19. 6. 25. 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.5 말,6.21,6.24,6.25,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.75,1.74,1.74,0,△0.08
CD (91 일),1.66,1.93,1.84,1.80,1.79,1.79,0,△0.14
국고채 (3년),2.14,1.82,1.59,1.44,1.44,1.48,0.04,△0.34
"회사채 (3년, AA-)",2.68,2.29,2.08,1.95,1.95,1.97,0.02,△0.32
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","6,501","2,542","8,309","1,834","△6,475",-

[주가]
,‘17 말,‘18 말,‘19.5 말,6.21,6.24,6.25,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,041.74","2,125.62","2,126.33","2,121.64",△0.22%,3.95%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,788","39,947","52,263","40,549",△22.41%,-
KOSDAQ,798.42,675.65,696.47,722.64,717.69,710.02,△1.07%,5.09%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,440",△456,"△1,683",△657,△61,-

[환율]
,‘17 말,‘18 말,‘19.5 말,6.21,6.24,6.25,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,190.90","1,164.00","1,156.50","1,156.20",△0.03,3.63
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,189.50","1,162.50","1,155.20","1,155.00",△0.02,3.60
￦/ CNY,163.90,162.79,172.56,169.33,168.08,168.08,0,3.25
￦/ Y100,949.28,"1,008.86","1,093.27","1,085.11","1,076.62","1,080.96",0.40,7.15
Y/U$,112.77,110.59,108.93,107.27,107.42,106.96,△0.43,△3.28
U$/EUR,1.1927,1.1455,1.1133,1.1285,1.1385,1.1399,0.12,△0.49
CNY/U$,6.5426,6.8522,6.9049,6.8693,6.8712,6.8829,0.17,0.45

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.5 말,6.21,6.24,6.25,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.52,2.39,2.35,2.35,△0.25,0.42
DOW,"24,719","23,062","25,170","26,753","26,719","26,728",3.48%,15.86%
NIKKEI,"22,765","20,015","20,601","21,259","21,286","21,194",△0.43%,5.89%
SHANGHAI COMP,"3,307","2,494","2,899","3,002","3,008","2,982",△0.87%,19.57%
"외평채가산금리(23년물, bp)",76,63,30,31,30,30,16.00,△33.00
"CDS (5 년, bp)",56,40,37,32,32,33,0.38,△7.66
"CRS (1 년, %)",1.38,1.21,0.86,0.75,0.78,0.76,0.02,△0.46

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.5 말,6.20,6.21,6.24,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,62.61,64.22,64.02,△0.31%,21.11%
WTI 선물 ($/배럴),60.42,45.33,53.50,56.65,57.43,57.90,0.82%,27.73%
밀 (센트/부셀),427,512,503,532,531,543,2.26%,6.05%
옥수수 (센트/부셀),351,376,427,450,442,447,1.13%,18.88%
동 ($/톤),"7,157","6,018","5,781","5,962","5,941","5,917",△0.40%,△1.68%
알루미늄 ($/톤),"2,242","1,881","1,761","1,778","1,744","1,748",0.23%,△7.07%

[반도체]
,‘17,‘18,19.3 월,4월,5월,6.20,6.21,6.24,6월 (~24)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.05,4.25,3.74,3.33,3.28,3.27,3.45
"(%, YoY)",41.6,8.3,△44.3,△52.6,△57.5,△61.2,△61.8,△61.9,△59.6
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.92,4.96,5.07,5.04,5.04,5.04,5.04
"(%, YoY)",33.8,△2.6,△27.9,△26.7,△24.6,△24.3,△24.3,△24.3,△24.5
