일일경제지표('16.3.21.)
"data_date,2016-03-21"

[표]
일일경제지표 (16. 3. 21 월) 17:30 현재

[표]
KOSPI 지수(0.12%하락) 달러 환율(0.09%상승)

[금리]
,‘14 말,‘15 말,‘16.2 말,3.17,3.18,3.21,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.50,1.48,1.48,1.49,0.01,0.00
CD (91 일),2.13,1.67,1.63,1.63,1.63,1.63,0.00,△0.04
국고채 (3년),2.10,1.66,1.45,1.52,1.50,1.50,△0.00,△0.17
국고채 (5년),2.28,1.81,1.56,1.62,1.60,1.60,△0.01,△0.22
"회사채 (3년, AA-)",2.43,2.11,1.94,1.99,1.98,1.97,△0.01,△0.14
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,△779,868,101,433,332,-

[주가]
,‘14 말,‘15 말,‘16.2 말,3.17,3.18,3.21,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","1,916.66","1,987.99","1,992.12","1,989.76",△0.12%,1.45%
"- 거래대금 (억원, 일평균)","36,950","37,066","46,154","50,945","35,088","32,201","△2,887",-
KOSDAQ,542.97,682.35,651.62,691.49,695.02,692.42,△0.37%,1.48%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"1,804","4,493","3,688","1,294","△2,394",-

[환율]
,‘14 말,‘15 말,‘16.2 말,3.17,3.18,3.21,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,236.70","1,173.30","1,162.50","1,163.50",0.09,△0.77
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,237.70","1,174.40","1,163.50","1,164.50",0.09,△0.78
￦/ CNY,177.21,180.70,188.16,181.13,179.62,179.38,△0.13,△0.73
￦/ EUR,"1,333.89","1,281.54","1,352.95","1,316.44","1,314.79","1,311.15",△0.28,2.31
￦/ Y100,913.04,974.08,"1,095.39","1,046.00","1,042.79","1,043.87",0.10,7.16
Y/U$,120.40,120.37,112.90,112.17,111.48,111.46,△0.02,△7.40
U$/EUR,1.2134,1.0930,1.0940,1.1220,1.1310,1.1269,△0.36,3.10
CNY/U$,6.2210,6.4900,6.5470,6.4984,6.4663,6.4851,0.29,△0.08

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.2 말,3.17,3.18,3.21,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.63,0.64,0.62,-,△0.02,0.01
"T/NOTE (10 년, %)",2.18,2.27,1.83,1.90,1.88,-,△0.02,△0.39
DOW,"17,823","17,425","16,865","17,481","17,602",-,0.69%,1.02%
NIKKEI,"17,464","19,034","16,027","16,936","16,725","16,725",0.00,△12.13%
SANGHAI COMP,"3,235","3,565","2,682","2,898","2,955","3,019",2.15%,△15.33%
"외평채가산금리(23년물, bp)",48,43,43,37,38,-,1,△5
"CDS (5 년, bp)",54,55,69,57,55,65,10,10
"CRS (1 년, %)",1.49,1.35,1.22,1.37,1.37,1.35,△0.01,0

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.2 말,3.16,3.17,3.18,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,30.43,34.80,36.67,37.42,2.05%,16.25%
WTI 선물 ($/배럴),53.27,37.04,32.78,38.46,40.20,39.44,△1.89%,6.48%
Brent 선물 ($/배럴),57.33,37.28,35.10,40.33,41.54,41.20,△0.82%,10.52%
원당 (센트/파운드),14.52,15.24,13.91,15.47,15.99,15.97,△0.13%,4.79%
밀 (센트/부셀),590,470,443,471,463,463,0.11%,△1.49%
콩 (센트/부셀),"1,019",871,855,895,898,898,△0.03%,3.01%
옥수수 (센트/부셀),397,359,355,368,369,367,△0.41%,2.30%
동 ($/톤),"6,359","4,702","4,681","4,945","5,029","5,103",1.47%,8.53%
알루미늄 ($/톤),"1,832","1,508","1,589","1,495","1,504","1,498",△0.37%,△0.63%
