일일경제지표('21.10.13)
"data_date,2021-10-13"

[표]
일일경제지표 (21. 10. 13. 수) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.9 말,10.8,10.12,10.13,전일비,20말비
콜금리 (1일),1.31,0.57,0.73,0.67,0.69,0.80,0.11,0.23
CD (91 일),1.53,0.66,1.04,1.05,1.06,1.07,0.01,0.41
국고채 (3년),1.36,0.98,1.59,1.70,1.82,1.82,0.01,0.85
"회사채 (3년, AA-)",1.94,2.21,2.05,2.16,2.26,2.27,0.01,0.06
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","3,202","6,513",△954,"6,431","7,385",-

[주가]
,‘19 말,‘20 말,‘21.9 말,10.8,10.12,10.13,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,068.82","2,956.30","2,916.38","2,944.41",0.96%,2.47%
"- 거래대금 (억원, 일평균)","54,296","179,288","189,779","152,145","155,018","158,813",2.45%,-
KOSDAQ,669.83,968.42,"1,003.27",953.11,940.15,953.47,1.42%,△1.54%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840",△283,"△2,701","△10,186",△552,△95,-

[환율]
,‘19 말,‘20 말,‘21.9 말,10.8,10.12,10.13,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,184.00","1,194.60","1,198.80","1,193.80",△0.42,9.90
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,185.10","1,195.90","1,200.00","1,195.00",△0.42,10.01
￦/ CNY,165.50,166.04,183.18,185.28,185.80,185.22,△0.31,11.55
￦/ Y100,"1,059.75","1,051.19","1,058.09","1,067.75","1,059.85","1,051.90",△0.75,0.07
Y/U$,109.12,103.34,111.90,111.88,113.11,113.49,0.34,9.82
U$/EUR,1.1194,1.2279,1.1597,1.1545,1.1564,1.1547,△0.15,△5.96
CNY/U$,6.9848,6.5305,6.4658,6.4492,6.4517,6.4477,△0.06,△1.27

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.9 말,10.8,10.12,10.13,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.13,0.12,0.12,0.12,0.00,△0.13
DOW,"28,645","30,410","34,391","34,755","34,496","34,378",△0.34%,13.05%
NIKKEI,"23,657","27,444","29,453","28,049","28,231","28,140",△0.32%,2.54%
SHANGHAI COMP,"3,040","3,473","3,568","3,592","3,547","3,562",0.42%,2.55%
"외평채가산금리(30년만기, bp)",50,32,17,17,16,16,0,△16.00
"CDS (5 년, bp)",22,22,19,20,21,21,△0.66,△1.69
"CRS (1 년, %)",0.83,0.24,0.65,0.71,0.77,0.82,0.05,0.58

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.9 말,10.8,10.11,10.12,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,75.92,81.23,82.03,82.07,0.05%,60.48%
WTI 선물 ($/배럴),61.06,48.52,75.03,79.35,80.52,80.64,0.15%,66.20%
밀 (센트/부셀),559,641,726,734,732,734,0.27%,14.51%
옥수수 (센트/부셀),388,484,537,531,533,523,△1.88%,8.06%
동 ($/톤),"6,156","7,742","9,041","9,246","9,527","9,585",0.61%,23.81%
알루미늄 ($/톤),"1,800","1,978","2,851","2,902","3,020","3,052",1.06%,54.30%

[반도체]
,‘19,‘20,‘21.7 월,8월,9월,10.8,10.11,10.12,10월 (~12)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,4.55,4.19,3.74,3.63,3.61,3.61,3.63
"(%, YoY)",△51.7,△21.9,70.2,62.4,29.0,22.8,22.4,22.1,24.6
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,6.74,6.86,6.95,7.24,7.25,7.25,7.18
"(%, YoY)",△15.9,7.0,23.7,23.1,23.3,28.4,28.6,28.5,27.1
