일일경제지표('17.3.3)
"data_date,2017-03-03"

[표]
일일경제지표 (17. 3. 3. 금) 17:30 현재

[표]
KOSPI 지수(0.62%하락) 달러 환율(2.25%상승)

[금리]
,‘15 말,‘16 말,‘17.1 말,2.28,3.2,3.3,전일비,‘16 말비
콜금리 (1일),1.49,1.24,1.26,1.24,1.26,1.24,0.00,0.00
CD (91 일),1.67,1.52,1.49,1.49,1.49,1.49,0.00,△0.03
국고채 (3년),1.66,1.64,1.68,1.67,1.71,1.71,0.04,0.08
국고채 (5년),1.81,1.80,1.85,1.86,1.91,1.91,0.05,0.11
"회사채 (3년, AA-)",2.11,2.13,2.14,2.14,2.18,2.18,0.04,0.05
"외국인 채권 순매수 * (상장 , 억원)",830,297,"3,306","3,276",614,"1,563","△1,713",-

[주가]
,‘15 말,‘16 말,‘17.1 말,2.28,3.2,3.3,전일비,‘16 말비(%)
KOSPI,"1,961.31","2,026.46","2,067.57","2,091.64","2,102.65","2,078.75",△0.62%,2.58%
"- 거래대금 (억원, 일평균)","37,066",-,"45,963","50,515","60,286","49,734",△781,
KOSDAQ,682.35,631.44,616.13,612.20,608.93,600.73,△1.87%,△4.86%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380","△3,427",621,"6,603",△231,△852,-

[환율]
,‘15 말,‘16 말,‘17.1 말,2.28,3.2,3.3,전일비,‘16 말비(%)
￦/ U$,"1,172.50","1,207.70","1,162.10","1,130.70","1,141.60","1,156.10",2.25,△4.30
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,161.90","1,130.40","1,141.60","1,156.30",2.29,△4.29
￦/ CNY,180.70,173.68,168.70,164.56,165.75,167.62,1.86,△3.63
￦/ EUR,"1,281.54","1,262.53","1,243.21","1,197.86","1,202.33","1,216.22",1.53,△4.21
￦/ Y100,974.08,"1,035.41","1,024.06","1,005.78","1,000.44","1,012.97",0.71,△2.02
Y/U$,120.37,116.64,113.48,112.42,114.11,114.13,1.52,△2.32
U$/EUR,1.0930,1.0454,1.0698,1.0594,1.0532,1.0520,△0.70,0.10
CNY/U$,6.4900,6.9550,6.8768,6.8682,6.8856,6.8987,0.44,△0.64

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.2 말,3.1,3.2,3.3,전일비,‘16 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,-,1.06,1.09,-,0.04,0.09
"T/NOTE (10 년, %)",2.27,2.45,-,2.46,2.48,-,0.11,0.03
DOW,"17,425","19,763",-,"21,116","21,003",-,0.79%,6.28%
NIKKEI,"19,034","19,114","19,119","19,394","19,565","19,467",1.82%,1.85%
SHANGHAI COMP,"3,565","3,098","3,242","3,247","3,230","3,214",△0.84%,3.77%
"외평채가산금리(23년물, bp)",43,25,-,-,74,-,1,49.00
"CDS (5 년, bp)",55,44,46,45,45,46,1,2.22
"CRS (1 년, %)",1.35,1.00,0.86,-,0.93,0.93,0.07,△0.08

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.1 말,2.28,3.1,3.2,전일비,‘16 말비
Dubai ($/ 배럴),32.19,53.83,53.23,0.00,55.13,54.85,△0.60%,1.89%
WTI 선물 ($/배럴),37.04,53.72,52.81,54.01,53.83,52.61,△2.27%,△2.07%
Brent 선물 ($/배럴),37.28,56.82,55.70,55.59,56.36,55.08,△2.27%,△3.06%
원당 (센트/파운드),15.24,19.51,20.45,19.23,19.48,19.66,0.92%,0.77%
밀 (센트/부셀),470,408,421,444,457,453,△0.93%,10.97%
콩 (센트/부셀),871,"1,004","1,025","1,036","1,052","1,037",△1.38%,3.31%
옥수수 (센트/부셀),359,352,360,374,382,380,△0.65%,7.81%
동 ($/톤),"4,702","5,501","5,921","5,936","6,040","5,994",△0.76%,8.96%
알루미늄 ($/톤),"1,508","1,714","1,821","1,895","1,934","1,929",△0.26%,12.58%
