일일경제지표('19.2.13)
"data_date,2019-02-13"

[표]
일일경제지표 (19. 2. 13 수) 17:30 현재

[표]
KOSPI 지수(0.50%상승) 달러 환율(0.20%하락)

[금리]
,‘17 말,‘18 말,‘19.1 말,2.11,2.12,2.13,전일비,‘18 말비
콜금리 (1일),1.55,1.82,1.74,1.75,1.74,1.75,0.01,△0.07
CD (91 일),1.66,1.93,1.86,1.86,1.86,1.86,0,△0.07
국고채 (3년),2.14,1.82,1.81,1.78,1.80,1.80,0.00,△0.02
국고채 (5년),2.34,1.88,1.88,1.84,1.86,1.87,0.01,△0.01
"회사채 (3년, AA-)",2.68,2.29,2.26,2.23,2.24,2.25,0.00,△0.04
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,780","2,348","△2,017",820,"2,837",-

[주가]
,‘17 말,‘18 말,‘19.1 말,2.11,2.12,2.13,전일비,‘18 말비(%)
KOSPI,"2,467.49","2,041.04","2,204.85","2,180.73","2,190.47","2,201.48",0.50%,7.86%
"- 거래대금 (억원, 일평균)","42,744","41,207","77,623","53,276","59,295","55,184",△6.93%,-
KOSDAQ,798.42,675.65,716.86,733.47,730.58,739.91,1.28%,9.51%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","3,523",△541,"△8,241","1,199",△115,-

[환율]
,‘17 말,‘18 말,‘19.1 말,2.11,2.12,2.13,전일비,‘18 말비(%)
￦/ U$,"1,070.50","1,115.70","1,112.70","1,124.70","1,123.90","1,121.70",△0.20,0.54
"선물환( NDF,1 월물)","1,070.00","1,114.90",1111.90,"1,123.60","1,123.10","1,120.90",△0.20,0.54
￦/ CNY,163.90,162.79,166.03,166.04,165.80,165.94,0.08,1.94
￦/ EUR,"1,276.79","1,278.03","1,279.27","1,273.84","1,267.53","1,271.11",0.28,△0.54
￦/ Y100,949.28,"1,008.86","1,022.98","1,023.01","1,016.64","1,014.20",△0.24,0.53
Y/U$,112.77,110.59,108.77,109.94,110.55,110.60,0.05,0.01
U$/EUR,1.1927,1.1455,1.1497,1.1326,1.1278,1.1332,0.48,△1.07
CNY/U$,6.5426,6.8522,6.7012,6.7677,6.7802,6.7523,△0.41,△1.46

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.1 말,2.11,2.12,2.13,전일비,‘18 말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.74,2.70,2.69,-,△0.01,0.12
DOW,"24,719","23,062","25,000","25,053","25,426",-,1.49%,10.25%
NIKKEI,"22,765","20,015","20,773",-,"20,864","21,144",1.89%,5.64%
SHANGHAI COMP,"3,307","2,494","2,585","2,654","2,672","2,721",1.84%,9.11%
"외평채가산금리(23년물, bp)",76,63,51,52,50,-,2.00,△13.00
"CDS (5 년, bp)",56,40,33,33,33,33,0.54,△7.68
"CRS (1 년, %)",1.38,1.21,1.38,1.35,1.36,1.34,0.01,0.13

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.1 말,2.8,2.11,2.12,전일비,‘18 말비
Dubai ($/ 배럴),64.33,52.86,61.82,61.62,62.02,62.23,0.34%,17.73%
WTI 선물 ($/배럴),60.42,45.33,53.79,52.72,52.41,53.10,1.32%,17.14%
Brent 선물 ($/배럴),66.87,52.20,61.89,62.10,61.51,62.42,1.48%,19.58%
원당 (센트/파운드),15.16,12.39,12.73,12.71,12.67,12.65,△0.16%,2.10%
밀 (센트/부셀),427,512,517,517,518,520,0.39%,1.56%
콩 (센트/부셀),962,896,915,915,905,918,1.38%,2.40%
옥수수 (센트/부셀),351,376,377,374,373,378,1.41%,0.60%
동 ($/톤),"7,157","6,018","6,148","6,207","6,148","6,102",△0.75%,1.40%
알루미늄 ($/톤),"2,242","1,881","1,881","1,865","1,848","1,841",△0.38%,△2.13%
