일일경제지표('19.8.2)
"data_date,2019-08-02"

[표]
일일경제지표 (19. 8. 2. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.6 말,7.31,8.1,8.2,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.52,1.56,1.56,0,△0.26
CD (91 일),1.66,1.93,1.78,1.50,1.50,1.50,0,△0.43
국고채 (3년),2.14,1.82,1.47,1.29,1.31,1.25,△0.06,△0.56
"회사채 (3년, AA-)",2.68,2.29,1.97,1.80,1.82,1.77,△0.06,△0.52
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","4,334","2,141","5,257",576,"△4,681",-

[주가]
,‘17 말,‘18 말,‘19.6 말,7.31,8.1,8.2,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,130.62","2,024.55","2,017.34","1,998.13",△0.95%,△2.10%
"- 거래대금 (억원, 일평균)","42,744","41,207","51,224","38,774","55,329","44,431",△19.70%,-
KOSDAQ,798.42,675.65,690.53,630.18,622.26,615.70,△1.05%,△8.87%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,888",△212,"△1,223","△3,263",167,-

[환율]
,‘17 말,‘18 말,‘19.6 말,7.31,8.1,8.2,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,154.70","1,183.10","1,188.50","1,198.00",0.80,7.38
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,153.80","1,181.80","1,187.60","1,197.00",0.79,7.36
￦/ CNY,163.90,162.79,168.31,171.80,172.27,172.60,0.19,6.03
￦/ Y100,949.28,"1,008.86","1,072.24","1,090.21","1,088.07","1,119.10",2.85,10.93
Y/U$,112.77,110.59,107.69,108.52,109.23,107.05,△2.00,△3.20
U$/EUR,1.1927,1.1455,1.1369,1.1157,1.1036,1.1085,0.44,△3.23
CNY/U$,6.5426,6.8522,6.8609,6.8859,6.8978,6.9343,0.53,1.20

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.6 말,7.31,8.1,8.2,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.33,2.26,2.25,2.27,△0.35,0.52
DOW,"24,719","23,062","26,527","27,198","26,864","26,583",4.05%,16.49%
NIKKEI,"22,765","20,015","21,276","21,522","21,541","21,087",△2.11%,5.36%
SHANGHAI COMP,"3,307","2,494","2,979","2,933","2,909","2,868",△1.41%,14.99%
"외평채가산금리(23년물, bp)",76,63,32,30,30,31,17.00,△33.00
"CDS (5 년, bp)",56,40,33,29,30,31,0.89,△9.76
"CRS (1 년, %)",1.38,1.21,0.83,0.70,0.73,0.63,0.10,△0.59

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.6 말,7.30,7.31,8.1,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.88,63.63,64.57,63.05,△2.35%,19.28%
WTI 선물 ($/배럴),60.42,45.33,58.47,58.05,58.58,53.95,△7.90%,19.02%
밀 (센트/부셀),427,512,527,497,487,476,△2.26%,△7.03%
옥수수 (센트/부셀),351,376,432,421,410,403,△1.71%,7.18%
동 ($/톤),"7,157","6,018","5,972","5,943","5,926","5,876",△0.84%,△2.36%
알루미늄 ($/톤),"2,242","1,881","1,774","1,782","1,777","1,757",△1.13%,△6.59%

[반도체]
,‘17,‘18,19. 5월,6월,7월,7.30,7.31,8.1,8월 (~1)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.74,3.38,3.39,3.63,3.63,3.63,3.63
"(%, YoY)",41.6,8.3,△57.5,△60.4,△57.6,△54.1,△54.1,△54.1,△52.9
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.07,5.04,5.20,5.30,5.30,5.30,5.30
"(%, YoY)",33.8,△2.6,△24.6,△24.5,△21.3,△19.5,△19.5,△19.3,△16.2
