일일경제지표('19.10.30)
"data_date,2019-10-30"

[표]
일일경제지표 (19. 10. 30. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.9 말,10.28,10.29,10.30,전일비,18말비
콜금리 (1일),1.55,1.82,1.54,1.24,1.54,1.24,△0.30,△0.58
CD (91 일),1.66,1.93,1.55,1.44,1.44,1.44,0,△0.49
국고채 (3년),2.14,1.82,1.30,1.52,1.50,1.48,△0.02,△0.34
"회사채 (3년, AA-)",2.68,2.29,1.80,2.02,1.99,1.98,△0.01,△0.31
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,797","2,895","1,143","1,712",569,-

[주가]
,‘17 말,‘18 말,‘19.9 말,10.28,10.29,10.30,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,063.05","2,093.60","2,092.69","2,080.27",△0.59%,1.92%
"- 거래대금 (억원, 일평균)","42,744","41,207","34,892","44,293","38,538","40,678",5.55%,-
KOSDAQ,798.42,675.65,621.76,652.42,658.30,655.04,△0.50%,△3.05%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△534,△342,△650,△463,△29,-

[환율]
,‘17 말,‘18 말,‘19.9 말,10.28,10.29,10.30,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,196.20","1,170.70","1,163.00","1,168.10",0.44,4.70
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,195.50","1,169.60","1,162.40","1,167.30",0.42,4.70
￦/ CNY,163.90,162.79,167.55,165.74,164.59,165.50,0.55,1.66
￦/ Y100,949.28,"1,008.86","1,109.54","1,076.60","1,067.27","1,073.33",0.57,6.39
Y/U$,112.77,110.59,107.81,108.74,108.97,108.83,△0.13,△1.59
U$/EUR,1.1927,1.1455,1.0935,1.1087,1.1090,1.1107,0.15,△3.04
CNY/U$,6.5426,6.8522,7.1255,7.0599,7.0535,7.0615,0.11,3.05

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.9 말,10.28,10.29,10.30,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.10,1.93,1.93,1.94,0.01,△0.88
DOW,"24,719","23,062","26,820","26,958","27,091","27,071",△0.07%,17.38%
NIKKEI,"22,765","20,015","21,756","22,867","22,974","22,843",△0.57%,14.13%
SHANGHAI COMP,"3,307","2,494","2,905","2,980","2,954","2,939",△0.50%,17.86%
"외평채가산금리(23년물, bp)",76,63,38,37,37,37,0.00,△26.00
"CDS (5 년, bp)",56,40,34,30,29,30,0.41,△10.80
"CRS (1 년, %)",1.38,1.21,0.66,0.74,0.75,0.75,0.00,△0.47

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.9 말,10.25,10.28,10.29,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,60.94,61.46,61.46,61.00,△0.75%,15.40%
WTI 선물 ($/배럴),60.42,45.33,54.07,56.66,55.81,55.54,△0.48%,22.52%
밀 (센트/부셀),427,512,496,518,512,512,0,0
옥수수 (센트/부셀),351,376,388,387,384,386,0.52%,2.66%
동 ($/톤),"7,157","6,018","5,728","5,868","5,889","5,880",△0.15%,△2.29%
알루미늄 ($/톤),"2,242","1,881","1,704","1,711","1,727","1,738",0.64%,△7.60%

[반도체]
,‘17,‘18,‘19.7 월,8월,9월,10.25,10.28,10.29,10월 (~29)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.39,3.53,3.26,2.91,2.90,2.89,3.02
"(%, YoY)",41.6,8.3,△57.6,△54.1,△55.8,△58.5,△58.5,△58.7,△57.4
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.20,5.42,5.69,5.79,5.80,5.80,5.78
"(%, YoY)",33.8,△2.6,△21.3,△14.3,△2.5,△1.1,△0.8,△0.8,△0.9
