일일경제지표('20.3.26)
"data_date,2020-03-26"

[표]
일일경제지표 (20. 3. 26. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.2 말,3.24,3.25,3.26,전일비,19말비
콜금리 (1일),1.82,1.31,1.23,0.73,0.72,0.73,0.01,△0.58
CD (91 일),1.93,1.53,1.41,1.07,1.10,1.10,0,△0.43
국고채 (3년),1.82,1.36,1.10,1.13,1.13,1.07,△0.06,△0.29
"회사채 (3년, AA-)",2.29,1.94,1.71,2.01,2.03,2.04,0.01,0.10
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,△492,"1,503","6,994",550,"△6,444",-

[주가]
,‘18 말,‘19 말,‘20.2 말,3.24,3.25,3.26,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,987.01","1,609.97","1,704.76","1,686.24",△1.09%,△23.27%
"- 거래대금 (억원, 일평균)","41,207","54,296","72,411","96,452","104,814","126,122",20.33%,-
KOSDAQ,675.65,669.83,610.73,480.40,505.68,516.61,2.16%,△22.87%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△5,673",△28,"△4,169","△6,233",50,-

[환율]
,‘18 말,‘19 말,‘20.2 말,3.24,3.25,3.26,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,213.70","1,249.60","1,229.90","1,232.80",0.24,6.61
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,214.40","1,247.80","1,226.30","1,231.20",0.40,6.56
￦/ CNY,162.79,165.50,173.39,176.61,173.69,174.00,0.18,5.14
￦/ Y100,"1,008.86","1,059.75","1,114.82","1,131.88","1,105.83","1,113.64",0.71,5.09
Y/U$,110.59,109.12,108.87,110.40,111.22,110.70,△0.47,1.45
U$/EUR,1.1455,1.1194,1.1001,1.0793,1.0817,1.0897,0.74,△2.65
CNY/U$,6.8522,6.9848,7.0072,7.0843,7.0730,7.1196,0.66,1.93

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.2 말,3.24,3.25,3.26,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.61,1.20,1.22,1.23,0.02,△0.71
DOW,"23,062","28,645","25,767","18,592","20,705","21,201",2.39%,△25.51%
NIKKEI,"20,015","23,657","21,143","18,092","19,547","18,665",△4.51%,△21.10%
SHANGHAI COMP,"2,494","3,040","2,880","2,722","2,782","2,765",△0.60%,△8.95%
"외평채가산금리(23년물, bp)",63,37,42,53,51,48,△3.00,12.00
"CDS (5 년, bp)",40,22,35,50,41,37,△3.74,15.16
"CRS (1 년, %)",1.21,0.83,0.46,△0.82,△0.43,△0.49,△0.07,△1.32

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.2 말,3.23,3.24,3.25,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,49.05,24.60,26.64,27.05,1.54%,△59.79%
WTI 선물 ($/배럴),45.33,61.06,44.76,27.03,24.01,24.49,2.00%,△59.89%
밀 (센트/부셀),512,559,525,563,562,580,3.20%,3.76%
옥수수 (센트/부셀),376,388,368,344,347,349,0.58%,△10.05%
동 ($/톤),"6,018","6,156","5,573","4,618","4,790","4,754",△0.75%,△22.77%
알루미늄 ($/톤),"1,881","1,800","1,663","1,536","1,533","1,508",△1.63%,△16.22%

[반도체]
,‘18,‘19,‘19.12 월,‘20.1 월,2월,3.23,3.24,3.25,3월 (~25)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.91,3.24,3.39,3.51,3.50,3.50,3.55
"(%, YoY)",8.3,△51.7,△55.0,△45.6,△41.4,△26.0,△26.2,△24.6,△29.7
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.94,6.08,6.11,5.95,5.93,5.88,6.04
"(%, YoY)",△2.6,△15.9,7.3,17.2,22.7,20.9,20.5,19.5,22.4
