일일 경제지표('22.9.6)
"data_date,2022-09-06"

[표]
일일경제지표 (22. 9. 6. 화) 17:30 현재

[금리]
,’20 말,’21 말,’22.8 말,9/2,9/5,9/6,전일비,21말비
콜금리 (1일),0.57,1.11,2.42,2.50,2.51,2.43,△0.08,1.32
CD (91 일),0.66,1.29,2.92,2.93,2.93,2.93,0,1.64
국고채 (3년),0.98,1.80,3.69,3.68,3.62,3.68,0.07,1.88
"회사채 (3년, AA-)",2.21,2.42,4.66,4.66,4.60,4.66,0.07,2.25
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","4,266",135,"2,697","3,132",435,-

[주가]
,‘20 말,‘21 말,‘22.8 말,9/2,9/5,9/6,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,472.05","2,409.41","2,403.68","2,410.02",0.26%,△19.06%
"- 거래대금 (억원, 일평균)","179,288","132,923","101,831","120,969","105,040","91,216",△13.16%,-
KOSDAQ,968.42,"1,033.98",807.04,785.88,771.43,779.46,1.04%,△24.62%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","2,744","△2,606",△743,△145,△81,-

[환율]
,‘20 말,‘21 말,‘22.8 말,9/2,9/5,9/6,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,337.60","1,362.60","1,371.40","1,371.70",0.02,15.39
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,337.90","1,362.60","1,371.40","1,373.00",0.12,15.38
￦/ CNY,166.04,186.51,194.16,197.49,197.69,197.82,0.07,6.06
￦/ Y100,"1,051.19","1,032.48",965.99,971.20,976.92,971.87,△0.52,△5.87
Y/U$,103.34,115.14,138.47,140.30,140.38,141.14,0.54,22.58
U$/EUR,1.2279,1.1318,1.0026,0.9964,0.9899,0.9956,0.58,△12.03
CNY/U$,6.5305,6.3681,6.8961,6.9036,6.9350,6.9413,0.09,9.00

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.8 말,9/2,9/5,9/6,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,3.08,3.14,3.16,3.14,△0.01,2.93
DOW,"30,410","36,489","31,791","31,656","31,318","주1) 31,318",0,△14.17%
NIKKEI,"27,444","28,792","28,092","27,651","27,620","27,627",0.02%,△4.05%
SHANGHAI COMP,"3,473","3,619","3,202","3,186","3,200","3,243",1.36%,△10.38%
"외평채가산금리(30년만기, bp)",32,15,39,39,40,39,△1.00,24.00
"CDS (5 년, bp)",22,21,33,33,33,33,△0.01,12.01
"CRS (1 년, %)",0.24,1.00,2.97,2.94,2.93,2.93,0,1.93

[유가·곡물·원자재]
,‘20 말,’21 말,’22.8 말,9/1,9/2,9/5,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,97.88,93.99,94.74,95.38,0.68%,23.68%
WTI 선물 ($/배럴),48.52,75.21,89.55,86.61,86.87,주2) 86.87,0,15.50%
밀 (센트/부셀),641,771,832,794,811,주3) 811,0,5.19%
옥수수 (센트/부셀),484,593,671,658,666,주4) 666,0,12.31%
동 ($/톤),"7,742","9,692","7,721","7,702","7,587","7,653",0.87%,△21.04%
알루미늄 ($/톤),"1,978","2,806","2,369","2,306","2,309","2,291",△0.78%,△18.35%

[반도체]
,’20,‘21,‘22.6 월,7월,8월,9/1,9/2,9/5,9월 (~5)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.37,3.11,2.76,2.58,2.56,2.57,2.57
"(%, YoY)",△21.9,8.0,△25.4,△31.6,△34.0,△33.4,△32.7,△32.4,△31.3
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,8.01,6.83,6.57,6.58,6.57,6.57,6.57
"(%, YoY)",7.0,32.8,23.0,1.4,△4.2,△4.7,△4.7,△4.7,△5.4
