일일경제지표('16.11.30.)
"data_date,2016-11-30"

[표]
일일경제지표 (16. 11. 30. 수) 17:30 현재

[표]
KOSPI 지수(0.26%상승) 달러 환율(0.05%상승)

[금리]
,‘14 말,‘15 말,‘16.10 말,11/28,11/29,11/30,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.18,1.22,1.19,1.20,0.01,△0.29
CD (91 일),2.13,1.67,1.39,1.49,1.52,1.52,0,△0.15
국고채 (3년),2.10,1.66,1.44,1.76,1.71,1.71,0.00,0.05
국고채 (5년),2.28,1.81,1.50,1.93,1.90,1.90,△0.01,0.08
"회사채 (3년, AA-)",2.43,2.11,1.85,2.18,2.15,2.15,0,0.04
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,"△1,140","1,743","2,590",852,"△1,738",-

[주가]
,‘14 말,‘15 말,‘16.10 말,11/28,11/29,11/30,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","2,008.19","1,978.13","1,978.39","1,983.48",0.26%,1.13%
"- 거래대금 (억원, 일평균)","36,950","37,066","42,863","30,851","44,135","53,486","9,351",-
KOSDAQ,542.97,682.35,624.68,593.05,596.07,596.11,0.01%,△12.64%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,198,"1,506","1,592","2,477",885,-

[환율]
,‘14 말,‘15 말,‘16.10 말,11/28,11/29,11/30,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,144.50","1,170.40","1,168.50","1,169.10",0.05,△0.29
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,144.70","1,170.40","1,168.60","1,168.80",0.02,△0.42
￦/ CNY,177.21,180.70,168.95,169.54,169.58,169.76,0.11,△6.05
￦/ EUR,"1,333.89","1,281.54","1,254.72","1,246.83","1,239.54","1,242.87",0.27,△3.02
￦/ Y100,913.04,974.08,"1,092.18","1,046.21","1,043.21","1,037.82",△0.52,6.54
Y/U$,120.40,120.37,104.79,111.87,112.01,112.65,0.57,△6.41
U$/EUR,1.2134,1.0930,1.0963,1.0653,1.0608,1.0631,0.22,△2.74
CNY/U$,6.2210,6.4900,6.7697,6.9023,6.8915,6.8857,△0.08,6.10

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.10 말,11/28,11/29,11/30,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.89,0.94,0.94,-,△0.00,0.33
"T/NOTE (10 년, %)",2.18,2.27,1.83,2.31,2.29,-,△0.02,0.02
DOW,"17,823","17,425","18,142","19,098","19,122",-,0.12%,9.74%
NIKKEI,"17,464","19,034","17,425","18,357","18,307","18,308",0.01%,△3.81%
SHANGHAI COMP,"3,235","3,565","3,098","3,277","3,282","3,248",△1.03%,△8.90%
"외평채가산금리(23년물, bp)",48,43,19,25,25,-,0,△18
"CDS (5 년, bp)",54,55,41,50,50,51,1,△4
"CRS (1 년, %)",1.49,1.35,1.09,0.97,0.99,1.01,0.01,△0.35

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.10 말,11/25,11/28,11/29,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,47.44,45.97,43.76,44.65,2.03%,38.71%
WTI 선물 ($/배럴),53.27,37.04,46.86,46.06,47.08,45.23,△5.69%,22.11%
Brent 선물 ($/배럴),57.33,37.28,48.30,47.24,48.24,46.38,△3.86%,24.41%
원당 (센트/파운드),14.52,15.24,21.57,19.84,19.94,19.66,△1.40%,29.00%
밀 (센트/부셀),590,470,416,396,390,384,△1.41%,△18.30%
콩 (센트/부셀),"1,019",871,"1,012","1,046","1,056","1,043",△1.28%,19.66%
옥수수 (센트/부셀),397,359,355,349,349,337,△3.37%,△6.13%
동 ($/톤),"6,359","4,702","4,818","5,823","5,936","5,778",△2.65%,22.88%
알루미늄 ($/톤),"1,832","1,508","1,723","1,751","1,767","1,722",△2.52%,14.23%
