일일경제지표('20.2.10)
"data_date,2020-02-10"

[표]
일일경제지표 (20. 2. 10. 월) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.1 말,2.6,2.7,2.10,전일비,19말비
콜금리 (1일),1.82,1.31,1.24,1.23,1.23,1.22,△0.01,△0.09
CD (91 일),1.93,1.53,1.42,1.42,1.42,1.42,0,△0.11
국고채 (3년),1.82,1.36,1.30,1.31,1.28,1.30,0.02,△0.06
"회사채 (3년, AA-)",2.29,1.94,1.90,1.90,1.87,1.89,0.01,△0.05
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"4,212","1,291",△620,"5,537","6,157",-

[주가]
,‘18 말,‘19 말,‘20.1 말,2.6,2.7,2.10,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,119.01","2,227.94","2,211.95","2,201.07",△0.49%,0.15%
"- 거래대금 (억원, 일평균)","41,207","54,296","71,052","77,362","83,347","88,131",5.74%,-
KOSDAQ,675.65,669.83,642.48,672.69,672.63,676.07,0.51%,0.93%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△4,398","2,179",△346,"△3,733",979,-

[환율]
,‘18 말,‘19 말,‘20.1 말,2.6,2.7,2.10,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,191.80","1,179.80","1,186.50","1,187.10",0.05,2.65
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,191.20","1,179.30","1,185.80","1,186.70",0.08,2.71
￦/ CNY,162.79,165.50,172.44,169.29,169.89,170.03,0.08,2.74
￦/ Y100,"1,008.86","1,059.75","1,093.09","1,073.13","1,079.03","1,081.05",0.19,2.01
Y/U$,110.59,109.12,109.03,109.94,109.96,109.81,△0.14,0.63
U$/EUR,1.1455,1.1194,1.1023,1.0996,1.0978,1.0955,△0.21,△2.14
CNY/U$,6.8522,6.9848,6.9364,6.9658,6.9765,6.9805,0.06,△0.06

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.1 말,2.6,2.7,2.10,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.78,1.74,1.74,1.73,△0.01,△0.21
DOW,"23,062","28,645","28,859","29,291","29,380","29,103",△0.94%,2.25%
NIKKEI,"20,015","23,657","23,205","23,874","23,828","23,686",△0.60%,0.12%
SHANGHAI COMP,"2,494","3,040","2,977","2,867","2,876","2,890",0.51%,△4.82%
"외평채가산금리(23년물, bp)",63,37,40,38,38,39,1.00,3.00
"CDS (5 년, bp)",40,22,26,24,24,25,0.17,2.38
"CRS (1 년, %)",1.21,0.83,0.77,0.78,0.76,0.75,△0.01,△0.08

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.1 말,2.5,2.6,2.7,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,58.45,53.57,55.18,54.37,△1.47%,△19.18%
WTI 선물 ($/배럴),45.33,61.06,51.56,50.75,50.95,50.32,△1.24%,△17.59%
밀 (센트/부셀),512,559,554,562,556,559,0.54%,0
옥수수 (센트/부셀),376,388,381,381,379,384,1.32%,△1.03%
동 ($/톤),"6,018","6,156","5,570","5,714","5,726","5,653",△1.27%,△8.17%
알루미늄 ($/톤),"1,881","1,800","1,710","1,688","1,698","1,694",△0.24%,△5.89%

[반도체]
,‘18,‘19,‘19.11 월,12월,‘20.1 월,2.5,2.6,2.7,2월 (~7)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.81,2.91,3.24,3.45,3.43,3.41,3.44
"(%, YoY)",8.3,△51.7,△58.6,△55.0,△45.6,△42.0,△42.4,△42.6,△40.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.89,5.94,6.08,6.16,6.16,6.12,6.17
"(%, YoY)",△2.6,△15.9,2.7,7.3,17.2,22.5,22.5,21.5,23.8
