일일경제지표('19.11.14)
"data_date,2019-11-14"

[표]
일일경제지표 (19. 11. 14. 목) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.10 말,11.12,11.13,11.14,전일비,18말비
콜금리 (1일),1.55,1.82,1.26,1.30,1.32,1.32,0,△0.50
CD (91 일),1.66,1.93,1.44,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.47,1.56,1.51,1.52,0.00,△0.30
"회사채 (3년, AA-)",2.68,2.29,1.97,2.06,2.02,2.02,0.00,△0.27
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",171,"3,128",481,△958,"△1,439",-

[주가]
,‘17 말,‘18 말,‘19.10 말,11.12,11.13,11.14,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,083.48","2,140.92","2,122.45","2,139.23",0.79%,4.81%
"- 거래대금 (억원, 일평균)","42,744","41,207","50,515","53,468","57,439","53,767",△6.39%,-
KOSDAQ,798.42,675.65,658.52,665.14,661.85,663.31,0.22%,△1.83%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",637,△354,△753,"△2,145",185,-

[환율]
,‘17 말,‘18 말,‘19.10 말,11.12,11.13,11.14,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,163.40","1,160.80","1,167.80","1,169.70",0.16,4.84
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,163.30","1,160.70","1,167.10","1,169.20",0.18,4.87
￦/ CNY,163.90,162.79,165.43,165.81,166.41,166.57,0.10,2.32
￦/ Y100,949.28,"1,008.86","1,070.48","1,062.32","1,070.88","1,076.18",0.49,6.67
Y/U$,112.77,110.59,108.68,109.27,109.05,108.69,△0.33,△1.72
U$/EUR,1.1927,1.1455,1.1158,1.1036,1.1011,1.0995,△0.15,△4.02
CNY/U$,6.5426,6.8522,7.0410,6.9970,7.0156,7.0193,0.05,2.44

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.10 말,11.12,11.13,11.14,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.93,1.90,1.90,1.91,0.00,△0.91
DOW,"24,719","23,062","27,187","27,691","27,691","27,784",0.33%,20.47%
NIKKEI,"22,765","20,015","22,927","23,520","23,320","23,142",△0.76%,15.62%
SHANGHAI COMP,"3,307","2,494","2,929","2,915","2,905","2,910",0.16%,16.68%
"외평채가산금리(23년물, bp)",76,63,37,36,36,36,0.00,△27.00
"CDS (5 년, bp)",56,40,30,28,28,28,0.41,△12.09
"CRS (1 년, %)",1.38,1.21,0.78,0.85,0.80,0.75,0.06,△0.47

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.10 말,11.11,11.12,11.13,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,61.10,61.15,62.16,61.48,△1.09%,16.31%
WTI 선물 ($/배럴),60.42,45.33,54.18,56.86,56.80,57.12,0.56%,26.01%
밀 (센트/부셀),427,512,509,506,517,509,△1.47%,△0.51%
옥수수 (센트/부셀),351,376,390,373,378,375,△0.79%,△0.27%
동 ($/톤),"7,157","6,018","5,825","5,857","5,838","5,823",△0.26%,△3.24%
알루미늄 ($/톤),"2,242","1,881","1,743","1,805","1,766","1,768",0.11%,△6.01%

[반도체]
,‘17,‘18,‘19.8 월,9월,10월,11.11,11.12,11.13,11월 (~13)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.53,3.26,3.0,2.85,2.83,2.83,2.86
"(%, YoY)",41.6,8.3,△54.1,△55.8,△57.5,△58.5,△58.7,△58.7,△57.9
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.42,5.69,5.78,5.87,5.87,5.87,5.83
"(%, YoY)",33.8,△2.6,△14.3,△2.5,△0.8,1.8,1.8,1.8,1.7
