일일경제지표('20.7.8)
"data_date,2020-07-08"

[표]
일일경제지표 (20. 7. 8. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.6 말,7.6,7.7,7.8,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.50,0.49,0.45,△0.04,△0.86
CD (91 일),1.93,1.53,0.79,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.84,0.85,0.84,0.84,△0.00,△0.52
"회사채 (3년, AA-)",2.29,1.94,2.25,2.25,2.24,2.23,△0.00,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,455","2,990","1,124","1,981",857,-

[주가]
,‘18 말,‘19 말,‘20.6 말,7.6,7.7,7.8,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,108.33","2,187.93","2,164.17","2,158.88",△0.24%,△1.77%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,258","86,495","116,562","148,583",27.47%,-
KOSDAQ,675.65,669.83,737.97,759.90,759.16,765.96,0.90%,14.35%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△404,"△3,171","△6,117","△3,369",△45,-

[환율]
,‘18 말,‘19 말,‘20.6 말,7.6,7.7,7.8,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,203.00","1,195.80","1,195.70","1,195.50",△0.02,3.38
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,202.90","1,195.70","1,195.40","1,195.30",△0.01,3.45
￦/ CNY,162.79,165.50,170.16,169.98,170.23,170.42,0.11,2.97
￦/ Y100,"1,008.86","1,059.75","1,116.58","1,110.62","1,112.07","1,111.68",△0.04,4.90
Y/U$,110.59,109.12,107.74,107.67,107.52,107.54,0.02,△1.45
U$/EUR,1.1455,1.1194,1.1215,1.1288,1.1304,1.1272,△0.28,0.70
CNY/U$,6.8522,6.9848,7.0707,7.0398,7.0185,7.0173,△0.02,0.47

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.6 말,7.6,7.7,7.8,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.31,0.28,0.28,0.28,0.00,△1.67
DOW,"23,062","28,645","25,596","25,827","26,287","25,890",△1.51%,△9.04%
NIKKEI,"20,015","23,657","22,389","22,714","22,615","22,439",△0.78%,△5.15%
SHANGHAI COMP,"2,494","3,040","2,979","3,333","3,345","3,403",1.74%,12.08%
"외평채가산금리(23년물, bp)",63,37,59,54,52,53,1.00,17.00
"CDS (5 년, bp)",40,22,30,27,27,28,0.18,5.37
"CRS (1 년, %)",1.21,0.83,△0.12,△0.04,△0.06,△0.07,△0.01,△0.90

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.6 말,7.3,7.6,7.7,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,42.07,42.68,43.66,42.90,△1.74%,△36.23%
WTI 선물 ($/배럴),45.33,61.06,39.27,40.65,40.63,40.62,△0.02%,△33.48%
밀 (센트/부셀),512,559,492,492,493,495,0.41%,△11.45%
옥수수 (센트/부셀),376,388,342,354,356,353,△0.84%,△9.02%
동 ($/톤),"6,018","6,156","6,038","6,023","6,112","6,086",△0.43%,△1.14%
알루미늄 ($/톤),"1,881","1,800","1,602","1,582","1,593","1,597",0.25%,△11.28%

[반도체]
,‘18,‘19,‘20.4 월,5월,6월,7.3,7.6,7.7,7월 (~7)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.51,3.17,2.93,2.75,2.71,2.71,2.74
"(%, YoY)",8.3,△51.7,△17.5,△15.1,△13.0,△10.2,△10.5,△10.0,△19.1
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.76,5.65,5.41,5.43,5.43,5.43,5.43
"(%, YoY)",△2.6,△15.9,16.0,11.4,7.3,6.2,6.1,5.8,4.3
