일일 경제지표('26.1.2)
"data_date,2026-01-02"

[표]
일일경제지표 (25. 1. 2.) 17:30 현재

[금리]
,’ 23말,’ 24말,‘25.11 말,‘25.12/30,12/31,‘26.1/2,전일비,24말비
"콜금리 (1일, %)",3.55,3.10,2.51,2.52,2.54,2.62,0.08%,△0.48%
"CD (91 일, %)",3.83,3.44,2.80,2.87,2.81,2.77,△0.04 %,△0.67%
"국고채 (3년, %)",3.15,2.60,3.08,2.95,2.95,2.94,△0.02 %,0.34%
"회사채 (3년, AA-, %)",3.90,3.29,3.51,3.48,3.48,3.46,△0.02 %,0.17%
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200","△1,165","2,016",△924,"4,147","5,071",-

[주가]
,’ 23말,’ 24말,‘25.11 말,‘25.12/30,12/31,‘26.1/2,전일비,24말비
KOSPI,"2,655.28","2,399.49","3,926.59","4,214.17","4,214.17","4,309.63",2.27%,79.61%
- 거래대금 (억원),"94,189","52,272","116,626","126,939","132,135","172,706","40,571",-
KOSDAQ,866.57,678.19,912.67,925.47,925.47,945.57,2.17%,39.43%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△15,488","△7,851","△8,035","7,351","15,386",-

[환율]
,’ 23말,’ 24말,‘25.11 말,‘25.12/30,12/31,‘26.1/2,전일비,24말비
￦/ U$,"1,288.00","1,472.50","1,470.60","1,439.00",휴장,"1,441.80",-,△2.08
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,468.70","1,440.30",휴장,"1,442.10",-,△2.15
￦/ CNY,181.37,202.38,207.76,206.67,휴장,207.06,-,2.31
￦/ Y100,912.25,932.67,940.40,922.20,휴장,918.75,-,△1.49
Y/U$,141.19,157.88,156.38,156.04,휴장,156.93,-,△0.60
U$/EUR,1.1105,1.0429,1.1583,1.1776,휴장,1.1742,-,12.59
CNY/U$,7.1092,7.2992,7.0777,6.9904,휴장,6.9931,-,△4.19

[국제금리·주가·가산금리]
,’ 23말,’ 24말,‘25.11 말,‘25.12/30,12/31,‘26.1/2,전일비,24말비
"SOFR ($, 3 월, %)",5.61,4.33,3.79,3.67,3.66,3.65,△0.01 %p,△0.68 %p
DOW,"37,657","42,992","47,427","48,462","48,367","48,063",△0.63%,11.80%
NIKKEI,"33,540","39,895","50,254","50,339",휴장,휴장,-,-
SHANGHAI COMP,"2,955","3,407","3,885","3,965",휴장,휴장,-,-
"외평채가산금리(30년만기, bp)",34,28,11,11,12,12,0,△16.00
"CDS (5 년, bp)",27.9,36.7,23.3,22.3,22.4,22.3,△0.04,△14.35
"CRS SOFR (1 년, %)",2.83,2.32,2.17,2.14,2.14,2.15,0.01 %p,△0.17% p

[유가·곡물·원자재]
,’ 23말,’ 24말,‘25.11 말,12/29,12/30,12/31,전일비,24말비
Dubai ($/ 배럴),77.08,75.94,64.15,61.26,61.74,61.59,△0.24%,△18.90%
WTI 선물 ($/배럴),71.65,71.72,58.55,58.08,57.95,57.42,△0.91%,△19.94%
밀 (센트/부셀),628,552,538.50,513.00,510.75,507.00,△0.73%,△8.15%
옥수수 (센트/부셀),471,459,447.75,442.25,440.50,440.25,△0.06%,△4.08%
동 ($/톤),"8,476","8,706","11,004","12,306.00","12,512.00","12,504.00",△0.06%,43.63%
알루미늄 ($/톤),"2,336","2,517","2,826","2,913.50","2,945.00","2,968.00",0.78%,17.92%

[반도체]
,’ 23말,’ 24.말,‘25.9 말,‘25.10 말,‘25.11 말,12/29,12/30,12/31,12월( ∼31)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,6.59,8.45,12.25,17.88,18.25,18.63,15.03
"(YoY, %)",△14.8,0.5,240.8,345.7,567.9,927.3,948.9,970.7,757.2
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,9.45,9.80,10.40,10.70,10.70,10.70,10.55
"(YoY, %)",△2.3,3.9,39.5,45.4,56.4,61.5,61.5,61.5,59.1
