일일경제지표('18.3.7.)
"data_date,2018-03-07"

[표]
일일경제지표 (18. 3. 7. 수) 17:30 현재

[표]
KOSPI 지수(0.40%하락) 달러 환율(0.65%하락)

[금리]
,‘16 말,‘17 말,‘18.2 말,3.5,3.6,3.7,전일비,‘17 말비
콜금리 (1일),1.24,1.55,1.50,1.50,1.46,1.43,△0.03,△0.12
CD (91 일),1.52,1.66,1.65,1.65,1.65,1.65,0,△0.01
국고채 (3년),1.64,2.14,2.27,2.31,2.31,2.30,△0.01,0.16
국고채 (5년),1.80,2.34,2.52,2.55,2.55,2.53,△0.02,0.18
"회사채 (3년, AA-)",2.13,2.68,2.82,2.85,2.86,2.85,△0.01,0.17
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"3,007","4,484","3,690","5,059","1,369","5,125.00"

[주가]
,‘16 말,‘17 말,‘18.2 말,3.5,3.6,3.7,전일비,‘17 말비(%)
KOSPI,"2,026.46","2,467.49","2,427.36","2,375.06","2,411.41","2,401.82",△0.40%,△2.66%
"- 거래대금 (억원, 일평균)",-,"42,744","68,996","56,833","65,316","80,361",21.78%,
KOSDAQ,631.44,798.42,857.06,845.00,859.21,841.03,△2.12%,5.34%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409",△441,△920,"1,319","△3,476","△4,795",-

[환율]
,‘16 말,‘17 말,‘18.2 말,3.5,3.6,3.7,전일비,‘17 말비(%)
￦/ U$,"1,207.70","1,070.50","1,082.80","1,082.00","1,076.10","1,069.10",△0.65,△0.13
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,082.60","1,081.50","1,075.50","1,068.70",△0.63,△0.12
￦/ CNY,173.68,163.90,171.14,170.75,169.63,169.03,△0.35,3.13
￦/ EUR,"1,262.53","1,276.79","1,323.29","1,331.94","1,328.66","1,328.68",0.00,4.06
￦/ Y100,"1,035.41",949.28,"1,010.73","1,025.20","1,013.47","1,012.12",△0.13,6.62
Y/U$,116.64,112.77,107.13,105.54,106.18,105.63,△0.52,△6.33
U$/EUR,1.0454,1.1927,1.2221,1.2310,1.2347,1.2428,0.66,4.20
CNY/U$,6.9550,6.5426,6.3297,6.3320,6.3387,6.3235,△0.24,△3.35

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.2 말,3.5,3.6,3.7,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.02,2.03,2.03,-,0.01,0.34
DOW,"19,763","24,719","25,029","24,875","24,884",-,0.04%,0.67%
NIKKEI,"19,114","22,765","22,068","21,042","21,418","21,253",△0.77%,△6.64%
SHANGHAI COMP,"3,098","3,307","3,259","3,257","3,290","3,272",△0.55%,△1.07%
"외평채가산금리(23년물, bp)",25,76,56,57,57,-,0,△19.00
"CDS (5 년, bp)",44,56,51,52,52,48,△3,△7.70
"CRS (1 년, %)",1.00,1.38,1.34,1.35,1.40,1.46,0.06,0.08

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.2 말,3.2,3.5,3.6,전일비,‘17 말비
Dubai ($/ 배럴),53.83,64.33,64.02,60.28,61.32,62.04,1.17%,△3.56%
WTI 선물 ($/배럴),53.72,60.42,63.01,61.25,62.57,62.60,0.05%,3.61%
Brent 선물 ($/배럴),56.82,66.87,66.63,64.37,65.54,65.79,0.38%,△1.62%
원당 (센트/파운드),19.51,15.16,13.01,13.42,13.56,13.45,△0.81%,△11.28%
밀 (센트/부셀),408,427,477,500,509,507,△0.39%,18.74%
콩 (센트/부셀),"1,004",962,"1,050","1,071","1,078","1,075",△0.28%,11.75%
옥수수 (센트/부셀),352,351,379,385,387,388,0.26%,10.54%
동 ($/톤),"5,501","7,157","7,028","6,883","6,850","6,969",1.74%,△2.63%
알루미늄 ($/톤),"1,714","2,242","2,173","2,144","2,135","2,136",0.05%,△4.73%
