일일경제지표('19.6.24)
"data_date,2019-06-24"

[표]
일일경제지표 (19. 6. 24. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.5 말,6.20,6.21,6.24,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.76,1.75,1.74,△0.01,△0.08
CD (91 일),1.66,1.93,1.84,1.80,1.80,1.79,△0.01,△0.14
국고채 (3년),2.14,1.82,1.59,1.42,1.44,1.44,0,△0.38
"회사채 (3년, AA-)",2.68,2.29,2.08,1.94,1.95,1.95,0,△0.34
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","6,501","1,948","2,542","8,309","5,767",-

[주가]
,‘17 말,‘18 말,‘19.5 말,6.20,6.21,6.24,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,041.74","2,131.29","2,125.62","2,126.33",0.03%,4.18%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,788","49,845","39,947","52,263",30.83%,-
KOSDAQ,798.42,675.65,696.47,727.32,722.64,717.69,△0.68%,6.22%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,440",373,△456,"△1,683",269,-

[환율]
,‘17 말,‘18 말,‘19.5 말,6.20,6.21,6.24,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,190.90","1,162.10","1,164.00","1,156.50",△0.64,3.66
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,189.50","1,160.90","1,162.50","1,155.20",△0.63,3.61
￦/ CNY,163.90,162.79,172.56,169.60,169.33,168.08,△0.74,3.25
￦/ Y100,949.28,"1,008.86","1,093.27","1,080.62","1,085.11","1,076.62",△0.78,6.72
Y/U$,112.77,110.59,108.93,107.54,107.27,107.42,0.14,△2.87
U$/EUR,1.1927,1.1455,1.1133,1.1279,1.1285,1.1385,0.89,△0.61
CNY/U$,6.5426,6.8522,6.9049,6.8634,6.8693,6.8712,0.03,0.28

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.5 말,6.20,6.21,6.24,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.52,2.39,2.39,2.35,△0.21,0.42
DOW,"24,719","23,062","25,170","26,504","26,753","26,719",3.62%,16.00%
NIKKEI,"22,765","20,015","20,601","21,463","21,259","21,286",0.13%,6.35%
SHANGHAI COMP,"3,307","2,494","2,899","2,987","3,002","3,008",0.21%,20.62%
"외평채가산금리(23년물, bp)",76,63,30,32,31,30,15.00,△32.00
"CDS (5 년, bp)",56,40,37,32,32,32,0.35,△8.04
"CRS (1 년, %)",1.38,1.21,0.86,0.75,0.75,0.78,0.03,△0.44

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.5 말,6.19,6.20,6.21,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,61.22,62.61,64.22,2.57%,21.49%
WTI 선물 ($/배럴),60.42,45.33,53.50,53.76,56.65,57.43,1.38%,26.69%
밀 (센트/부셀),427,512,503,522,532,531,△0.19%,3.71%
옥수수 (센트/부셀),351,376,427,441,450,442,△1.78%,17.55%
동 ($/톤),"7,157","6,018","5,781","5,895","5,962","5,941",△0.35%,△1.28%
알루미늄 ($/톤),"2,242","1,881","1,761","1,747","1,778","1,744",△1.91%,△7.28%

[반도체]
,‘17,‘18,19.3 월,4월,5월,6.19,6.20,6.21,6월 (~21)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.05,4.25,3.74,3.35,3.33,3.28,3.45
"(%, YoY)",41.6,8.3,△44.3,△52.6,△57.5,△61.0,△61.2,△61.8,△59.6
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.92,4.96,5.07,5.04,5.04,5.01,5.04
"(%, YoY)",33.8,△2.6,△27.9,△26.7,△24.6,△24.5,△24.3,△24.3,△24.5
