일일경제지표('19.11.18)
"data_date,2019-11-18"

[표]
일일경제지표 (19. 11. 18. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.10 말,11.14,11.15,11.18,전일비,18말비
콜금리 (1일),1.55,1.82,1.26,1.32,1.30,1.30,0,△0.52
CD (91 일),1.66,1.93,1.44,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.47,1.52,1.51,1.52,0.01,△0.30
"회사채 (3년, AA-)",2.68,2.29,1.97,2.02,2.02,2.02,0.00,△0.26
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",171,△958,"△1,960","△1,200",760,-

[주가]
,‘17 말,‘18 말,‘19.10 말,11.14,11.15,11.18,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,083.48","2,139.23","2,162.18","2,160.69",△0.07%,5.86%
"- 거래대금 (억원, 일평균)","42,744","41,207","50,515","53,767","60,802","56,948",△6.34%,-
KOSDAQ,798.42,675.65,658.52,663.31,668.51,669.34,0.12%,△0.93%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",637,"△2,145",△463,"△1,374",197,-

[환율]
,‘17 말,‘18 말,‘19.10 말,11.14,11.15,11.18,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,163.40","1,169.70","1,166.60","1,164.50",△0.18,4.37
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,163.30","1,169.20","1,166.50","1,163.90",△0.22,4.40
￦/ CNY,163.90,162.79,165.43,166.57,166.46,166.02,△0.26,1.98
￦/ Y100,949.28,"1,008.86","1,070.48","1,076.18","1,074.51","1,069.92",△0.43,6.05
Y/U$,112.77,110.59,108.68,108.69,108.57,108.84,0.25,△1.58
U$/EUR,1.1927,1.1455,1.1158,1.0995,1.1022,1.1058,0.33,△3.47
CNY/U$,6.5426,6.8522,7.0410,7.0193,7.0111,7.0132,0.03,2.35

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.10 말,11.14,11.15,11.18,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.93,1.91,1.91,1.90,△0.01,△0.90
DOW,"24,719","23,062","27,187","27,784","27,782","28,005",0.80%,21.43%
NIKKEI,"22,765","20,015","22,927","23,142","23,303","23,417",0.49%,17.00%
SHANGHAI COMP,"3,307","2,494","2,929","2,910","2,891","2,909",0.62%,16.65%
"외평채가산금리(23년물, bp)",76,63,37,36,36,37,1.00,△27.00
"CDS (5 년, bp)",56,40,30,28,28,27,0.28,△12.85
"CRS (1 년, %)",1.38,1.21,0.78,0.75,0.72,0.71,0.01,△0.51

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.10 말,11.13,11.14,11.15,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,61.10,61.48,62.47,61.93,△0.86%,17.16%
WTI 선물 ($/배럴),60.42,45.33,54.18,57.12,56.77,57.72,1.67%,27.33%
밀 (센트/부셀),427,512,509,509,508,503,△0.98%,△1.76%
옥수수 (센트/부셀),351,376,390,375,376,371,△1.33%,△1.33%
동 ($/톤),"7,157","6,018","5,825","5,823","5,835","5,812",△0.39%,△3.42%
알루미늄 ($/톤),"2,242","1,881","1,743","1,768","1,756","1,741",△0.85%,△7.44%

[반도체]
,‘17,‘18,‘19.8 월,9월,10월,11.13,11.14,11.15,11월 (~15)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.53,3.26,3.0,2.83,2.83,2.82,2.85
"(%, YoY)",41.6,8.3,△54.1,△55.8,△57.5,△58.7,△58.4,△58.5,△58.0
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.42,5.69,5.78,5.87,5.91,5.92,5.85
"(%, YoY)",33.8,△2.6,△14.3,△2.5,△0.8,1.8,3.1,3.3,1.9
