일일경제지표('17.8.30.)
"data_date,2017-08-30"

[표]
일일경제지표 (17. 8. 30. 수) 17:30 현재

[표]
KOSPI 지수(0.28%상승) 달러 환율(0.20%하락)

[금리]
,‘15 말,‘16 말,‘17.7 말,8.28,8.29,8.30,전일비,‘16 말비
콜금리 (1일),1.49,1.24,1.23,1.24,1.25,1.25,0,0.01
CD (91 일),1.67,1.52,1.39,1.39,1.38,1.39,0.01,△0.13
국고채 (3년),1.66,1.64,1.72,1.38,1.77,1.75,△0.02,0.11
국고채 (5년),1.81,1.80,1.93,1.96,1.98,1.96,△0.02,0.16
"회사채 (3년, AA-)",2.11,2.13,2.26,2.31,2.32,2.31,△0.02,0.18
"외국인 채권 순매수 * (상장 , 억원)",830,297,"1,575",△696,"△2,305","1,164","3,469",867

[주가]
,‘15 말,‘16 말,‘17.7 말,8.28,8.29,8.30,전일비,‘16 말비(%)
KOSPI,"1,961.31","2,026.46","2,402.71","2,370.30","2,365.74","2,372.29",0.28%,17.07%
"- 거래대금 (억원, 일평균)","37,066",-,"56,465","39,438","43,081","45,273",2.25%,-
KOSDAQ,682.35,631.44,650.47,652.92,653.96,655.00,0.16%,3.73%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380","△2,568",△287,"△2,371",△593,"1,778",-

[환율]
,‘15 말,‘16 말,‘17.7 말,8.28,8.29,8.30,전일비,‘16 말비(%)
￦/ U$,"1,172.50","1,207.70","1,119.00","1,120.10","1,126.40","1,124.20",△0.20,△6.94
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,118.80","1,119.90","1,126.20","1,124.30",△0.17,△6.94
￦/ CNY,180.70,173.68,166.41,168.66,170.50,170.76,0.15,△1.83
￦/ EUR,"1,281.54","1,262.53","1,312.36","1,336.17","1,350.22","1,343.76",△0.48,5.84
￦/ Y100,974.08,"1,035.41","1,011.94","1,026.77","1,034.72","1,021.91",△1.24,△1.16
Y/U$,120.37,116.64,110.58,109.09,108.86,110.01,1.06,△5.85
U$/EUR,1.0930,1.0454,1.1728,1.1929,1.1987,1.1953,△0.28,13.73
CNY/U$,6.4900,6.9550,6.7213,6.6374,6.6078,6.5899,△0.27,△5.09

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.7 말,8.28,8.29,8.30,전일비,‘16 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,1.31,1.32,1.32,-,0,0.32
"T/NOTE (10 년, %)",2.27,2.45,2.30,2.16,2.13,-,△0.03,△0.32
DOW,"17,425","19,763","21,891","21,808","21,865",-,0.26%,10.64%
NIKKEI,"19,034","19,114","19,925","19,450","19,363","19,507",0.74%,2.05%
SHANGHAI COMP,"3,565","3,098","3,273","3,363","3,365","3,364",△0.05%,8.58%
"외평채가산금리(23년물, bp)",43,25,78,82,83,-,1,58.00
"CDS (5 년, bp)",55,44,58,58,63,62,△1,17.88
"CRS (1 년, %)",1.35,1.00,0.89,0.91,0.89,0.89,0,△0.11

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.7 말,8.25,8.28,8.29,전일비,‘16 말비
Dubai ($/ 배럴),32.19,53.83,50.38,50.56,50.55,50.10,△0.89%,△6.93%
WTI 선물 ($/배럴),37.04,53.72,50.17,47.87,46.57,46.44,△0.28%,△13.55%
Brent 선물 ($/배럴),37.28,56.82,52.65,52.41,51.89,52.00,0.21%,△8.48%
원당 (센트/파운드),15.24,19.51,14.91,14.02,14.31,13.82,△3.42%,△29.16%
밀 (센트/부셀),470,408,475,435,428,430,0.47%,5.39%
콩 (센트/부셀),871,"1,004","1,007",945,941,937,△0.43%,△6.67%
옥수수 (센트/부셀),359,352,385,354,351,349,△0.57%,△0.85%
동 ($/톤),"4,702","5,501","6,347","6,714","6,714","6,797",1.24%,23.56%
알루미늄 ($/톤),"1,508","1,714","1,904","2,097","2,097","2,092",△0.24%,22.09%
