일일경제지표('19.4.19)
"data_date,2019-04-19"

[표]
일일경제지표 (19. 4. 19. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.3 말,4.17,4.18,4.19,전일비,18말비
콜금리 (1일),1.55,1.82,1.90,1.76,1.73,1.72,△0.01,△0.10
CD (91 일),1.66,1.93,1.90,1.86,1.86,1.86,0,△0.07
국고채 (3년),2.14,1.82,1.69,1.78,1.74,1.76,0.01,△0.06
"회사채 (3년, AA-)",2.68,2.29,2.16,2.25,2.22,2.23,0.01,△0.06
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",△473,"1,729",972,0,△972,-

[주가]
,‘17 말,‘18 말,‘19.3 말,4.17,4.18,4.19,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,140.67","2,245.89","2,213.77","2,216.15",0.11%,8.58%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,039","70,834","55,861","65,011",16.38%,-
KOSDAQ,798.42,675.65,729.31,766.89,753.52,762.57,1.20%,12.86%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","1,044",343,"△2,250",404,△118,-

[환율]
,‘17 말,‘18 말,‘19.3 말,4.17,4.18,4.19,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,135.10","1,134.80","1,136.90","1,136.90",0,1.90
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,134.40","1,133.90","1,135.99","1,135.80",△0.02,1.87
￦/ CNY,163.90,162.79,168.94,169.68,169.71,169.59,△0.07,4.18
￦/ Y100,949.28,"1,008.86","1,025.48","1,013.58","1,016.18","1,015.91",△0.03,0.70
Y/U$,112.77,110.59,110.69,111.96,111.88,111.91,0.03,1.19
U$/EUR,1.1927,1.1455,1.1232,1.1308,1.1301,1.1242,△0.52,△1.86
CNY/U$,6.5426,6.8522,6.7222,6.6927,6.6913,6.7035,0.18,△2.17

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.3 말,4.17,4.18,4.19,전일비,18말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.60,2.59,2.60,2.59,0.00,0.22
DOW,"24,719","23,062","25,717","26,453","26,450","26,560",2.44%,14.69%
NIKKEI,"22,765","20,015","21,251","22,278","22,090","22,201",0.50%,10.92%
SHANGHAI COMP,"3,307","2,494","3,091","3,263","3,250","3,271",0.63%,31.15%
"외평채가산금리(23년물, bp)",76,63,41,33,33,33,14.00,△30.00
"CDS (5 년, bp)",56,40,35,31,32,33,0.77,△7.79
"CRS (1 년, %)",1.38,1.21,1.29,1.27,1.26,1.25,0.00,0.04

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.3 말,4.16,4.17,4.18,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,67.23,70.21,71.33,71.07,△0.36%,34.45%
WTI 선물 ($/배럴),60.42,45.33,60.14,64.05,63.76,64.00,0.38%,41.19%
밀 (센트/부셀),427,512,458,445,447,448,0.22%,△12.50%
옥수수 (센트/부셀),351,376,357,359,358,359,0.28%,△4.52%
동 ($/톤),"7,157","6,018","6,485","6,460","6,509","6,448",△0.94%,7.15%
알루미늄 ($/톤),"2,242","1,881","1,900","1,839","1,841","1,839",△0.11%,△2.23%

[반도체]
,‘17 평균,‘18 평균,19.1월,2월,3월,4.18
D 램(8 G) 현물가,7.51,8.14,6.06,5.79,5.05,4.37
YoY,41.6,8.3,△36.8,△37.5,△44.3,△51.3
QoQ,,,△25.6,△4.4,△12.8,△13.4
낸드(128 G) 현물가,6.52,6.35,5.18,4.98,4.92,4.93
YoY,33.8,△2.6,△22.1,△25.3,△27.9,△27.3
QoQ,,,△18.4,△3.9,△1.2,0.0
