일일경제지표('16.2.11.)
"data_date,2016-02-11"

[표]
일일경제지표 (16. 2. 11 목)) 17:30 현재

[표]
KOSPI 지수(2.93%하락) 달러 환율(0.43%상승)

[금리]
,‘14 말,‘15 말,‘16.1 말,2.4,2.5,2.11,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.48,1.49,1.51,1.47,△0.04,△0.02
CD (91 일),2.13,1.67,1.65,1.65,1.65,1.64,△0.01,△0.03
국고채 (3년),2.10,1.66,1.56,1.49,1.51,1.45,△0.06,△0.21
국고채 (5년),2.28,1.81,1.70,1.61,1.63,1.54,△0.09,△0.28
"회사채 (3년, AA-)",2.43,2.11,2.04,1.96,1.98,1.92,△0.06,△0.20
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,380,△464,"△15,258",207,"15,465",-

[주가]
,‘14 말,‘15 말,‘16.1 말,2.4,2.5,2.11,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","1,912.06","1,916.26","1,917.79","1,861.54",△2.93%,△5.09%
"- 거래대금 (억원, 일평균)","36,950","37,066","64,837","52,538","47,919","46,547","△1,372",-
KOSDAQ,542.97,682.35,682.80,683.62,681.31,647.69,△4.93%,△5.08%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"△1,644","1,699",△37,"△2,875","△2,838",-

[환율]
,‘14 말,‘15 말,‘16.1 말,2.4,2.5,2.11,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,199.10","1,202.10","1,197.40","1,202.50",0.43,2.56
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,200.10","1,203.20","1,198.60","1,203.50",0.41,2.54
￦/ CNY,177.21,180.70,182.34,183.01,182.31,182.93,0.34,1.23
￦/ EUR,"1,333.89","1,281.54","1,308.82","1,332.65","1,339.77","1,357.50",1.32,5.93
￦/ Y100,913.04,974.08,995.10,"1,019.51","1,024.73","1,067.18",4.14,9.56
Y/U$,120.40,120.37,120.50,117.91,116.85,112.68,△3.57,△6.39
U$/EUR,1.2134,1.0930,1.0915,1.1086,1.1189,1.1289,0.89,3.28
CNY/U$,6.2210,6.4900,6.5757,6.5770,6.5686,6.5710,0.04,1.25

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.1 말,2.4,2.5,2.11,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.61,0.62,0.62,-,0.00,0.01
"T/NOTE (10 년, %)",2.18,2.27,1.92,1.84,1.67,-,△0.17,△0.60
DOW,"17,823","17,425","16,466","16,417","15,915",-,△3.06%,△8.67%
NIKKEI,"17,464","19,034","17,518","17,045","16,820","15,713",△6.58%,△17.44%
SANGHAI COMP,"3,235","3,565","2,738","2,778","2,763","2,763",0,△22.49%
"외평채가산금리(23년물, bp)",48,43,46,46,49,-,3,6
"CDS (5 년, bp)",54,55,64,68,74,78,4,23
"CRS (1 년, %)",1.49,1.35,1.31,1.31,1.30,1.26,△0.04,△0.10

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.1 말,2.3,2.4,2.10,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,28.37,27.52,29.51,26.20,△11.22%,△18.61%
WTI 선물 ($/배럴),53.27,37.04,33.62,32.28,31.72,27.45,△13.46%,△25.89%
Brent 선물 ($/배럴),57.33,37.28,34.74,35.04,34.46,30.84,△10.50%,△17.27%
원당 (센트/파운드),14.52,15.24,13.14,12.89,12.89,13.38,3.80%,△12.20%
밀 (센트/부셀),590,470,479,480,473,461,△2.43%,△1.86%
콩 (센트/부셀),"1,019",871,882,877,875,862,△1.40%,△1.03%
옥수수 (센트/부셀),397,359,372,371,369,360,△2.24%,0.42%
동 ($/톤),"6,359","4,702","4,542","4,579","4,685","4,507",△3.80%,△4.15%
알루미늄 ($/톤),"1,832","1,508","1,530","1,514","1,532","1,499",△2.15%,△0.56%
