일일경제지표('16.10.27.)
"data_date,2016-10-27"

[표]
일일경제지표 (16. 10 . 27. 목 ) 17:30 현재

[표]
KOSPI 지수(0.51%상승) 달러 환율(0.75%상승)

[금리]
,‘14 말,‘15 말,‘16.9 말,10/25,10/26,10/27,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.25,1.24,1.23,1.23,0,△0.26
CD (91 일),2.13,1.67,1.34,1.38,1.39,1.39,0,△0.28
국고채 (3년),2.10,1.66,1.25,1.40,1.41,1.42,0.01,△0.24
국고채 (5년),2.28,1.81,1.25,1.46,1.45,1.48,0.03,△0.34
"회사채 (3년, AA-)",2.43,2.11,1.67,1.82,1.83,1.84,0.01,△0.28
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,"△1,304","△3,602",613,322,△291,-

[주가]
,‘14 말,‘15 말,‘16.9 말,10/25,10/26,10/27,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","2,043.63","2,037.17","2,013.89","2,024.12",0.51%,3.20%
"- 거래대금 (억원, 일평균)","36,950","37,066","57,392","49,660","47,507","45,031","△2,476",-
KOSDAQ,542.97,682.35,681.21,640.17,635.51,648.57,2.06%,△4.95%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"△1,930",△613,△685,939,"1,624",-

[환율]
,‘14 말,‘15 말,‘16.9 말,10/25,10/26,10/27,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,101.30","1,133.50","1,134.00","1,142.50",0.75,△2.56
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,101.40","1,133.70","1,134.20","1,142.70",0.75,△2.64
￦/ CNY,177.21,180.70,165.09,167.24,167.53,168.56,0.61,△6.72
￦/ EUR,"1,333.89","1,281.54","1,235.77","1,233.25","1,236.40","1,245.78",0.76,△2.79
￦/ Y100,913.04,974.08,"1,092.34","1,085.83","1,088.29","1,092.15",0.35,12.12
Y/U$,120.40,120.37,100.82,104.39,104.20,104.61,0.39,△13.09
U$/EUR,1.2134,1.0930,1.1221,1.0880,1.0903,1.0904,0.01,△0.24
CNY/U$,6.2210,6.4900,6.6701,6.7757,6.7670,6.7773,0.15,4.43

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.9 말,10/25,10/26,10/27,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.85,0.88,0.89,-,0.00,0.28
"T/NOTE (10 년, %)",2.18,2.27,1.63,1.76,1.79,-,0.03,△0.48
DOW,"17,823","17,425","18,254","18,169","18,199",-,0.17%,4.44%
NIKKEI,"17,464","19,034","16,450","17,365","17,392","17,336",△0.32%,△8.92%
SHANGHAI COMP,"3,235","3,565","3,005","3,132","3,116","3,112",△0.13%,△12.71%
"외평채가산금리(23년물, bp)",48,43,20,19,19,-,0,△24
"CDS (5 년, bp)",54,55,41,41,41,42,0,△13
"CRS (1 년, %)",1.49,1.35,1.17,1.15,1.13,1.11,△0.02,△0.24

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.9 말,10/24,10/25,10/26,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,45.11,49.48,49.20,47.91,△2.62%,48.84%
WTI 선물 ($/배럴),53.27,37.04,48.24,50.52,49.96,49.18,△1.56%,32.78%
Brent 선물 ($/배럴),57.33,37.28,49.06,51.46,50.79,49.98,△1.59%,34.07%
원당 (센트/파운드),14.52,15.24,22.53,23.20,22.93,22.67,△1.13%,48.75%
밀 (센트/부셀),590,470,402,403,404,412,1.79%,△12.45%
콩 (센트/부셀),"1,019",871,954,992,991,"1,010",1.94%,15.93%
옥수수 (센트/부셀),397,359,337,348,349,354,1.36%,△1.32%
동 ($/톤),"6,359","4,702","4,832","4,621","4,720","4,718",△0.05%,0.33%
알루미늄 ($/톤),"1,832","1,508","1,659","1,627","1,651","1,673",1.33%,10.98%
