일일경제지표('19.8.26)
"data_date,2019-08-26"

[표]
일일경제지표 (19. 8. 26. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.7 말,8.22,8.23,8.26,전일비,18말비
콜금리 (1일),1.55,1.82,1.52,1.51,1.52,1.53,0.01,△0.29
CD (91 일),1.66,1.93,1.50,1.49,1.49,1.49,0,△0.44
국고채 (3년),2.14,1.82,1.29,1.13,1.17,1.12,△0.05,△0.70
"회사채 (3년, AA-)",2.68,2.29,1.80,1.66,1.69,1.65,△0.04,△0.64
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,141","2,484",192,"5,108","4,916",-

[주가]
,‘17 말,‘18 말,‘19.7 말,8.22,8.23,8.26,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,024.55","1,951.01","1,948.30","1,916.31",△1.64%,△6.11%
"- 거래대금 (억원, 일평균)","42,744","41,207","38,774","38,218","40,951","34,984",△14.57%,-
KOSDAQ,798.42,675.65,630.18,612.25,608.98,582.91,△4.28%,△13.73%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△212,"△2,390",420,"△2,542",△705,-

[환율]
,‘17 말,‘18 말,‘19.7 말,8.22,8.23,8.26,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,183.10","1,207.40","1,210.60","1,217.80",0.59,9.15
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,181.80","1,206.40","1,209.80","1,216.90",0.59,9.15
￦/ CNY,163.90,162.79,171.80,170.37,170.85,170.32,△0.31,4.63
￦/ Y100,949.28,"1,008.86","1,090.21","1,135.74","1,135.65","1,157.05",1.88,14.69
Y/U$,112.77,110.59,108.52,106.31,106.60,105.25,△1.27,△4.83
U$/EUR,1.1927,1.1455,1.1157,1.1076,1.1065,1.1149,0.76,△2.67
CNY/U$,6.5426,6.8522,6.8859,7.0736,7.0857,7.1460,0.85,4.29

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.7 말,8.22,8.23,8.26,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.26,2.15,2.15,2.14,△0.45,0.52
DOW,"24,719","23,062","27,198","26,203","26,252","25,629",1.68%,13.83%
NIKKEI,"22,765","20,015","21,522","20,628","20,711","20,261",△2.17%,1.23%
SHANGHAI COMP,"3,307","2,494","2,933","2,883","2,897","2,864",△1.17%,14.82%
"외평채가산금리(23년물, bp)",76,63,30,33,33,34,17.00,△30.00
"CDS (5 년, bp)",56,40,29,32,31,34,2.26,△6.68
"CRS (1 년, %)",1.38,1.21,0.70,0.50,0.53,0.48,0.05,△0.74

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.7 말,8.21,8.22,8.23,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.57,60.09,60.29,59.43,△1.43%,12.43%
WTI 선물 ($/배럴),60.42,45.33,58.58,55.68,55.35,54.17,△2.13%,19.50%
밀 (센트/부셀),427,512,487,468,472,478,1.27%,△6.64%
옥수수 (센트/부셀),351,376,410,370,371,368,△0.81%,△2.13%
동 ($/톤),"7,157","6,018","5,926","5,697","5,668","5,675",0.12%,△5.70%
알루미늄 ($/톤),"2,242","1,881","1,777","1,751","1,739","1,746",0.40%,△7.18%

[반도체]
,‘17,‘18,19. 5월,6월,7월,8.21,8.22,8.23,8월 (~23)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.74,3.38,3.39,3.50,3.50,3.48,3.57
"(%, YoY)",41.6,8.3,△57.5,△60.4,△57.6,△54.8,△54.8,△54.2,△53.7
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.07,5.04,5.20,5.46,5.46,5.46,5.38
"(%, YoY)",33.8,△2.6,△24.6,△24.5,△21.3,△16.0,△16.0,△11.3,△14.9
