일일경제지표('19.6.10)
"data_date,2019-06-10"

[표]
일일경제지표 (19. 6. 10. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.5 말,6.5,6.7,6.10,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.75,1.73,1.77,0.04,△0.05
CD (91 일),1.66,1.93,1.84,1.82,1.82,1.82,0,△0.11
국고채 (3년),2.14,1.82,1.59,1.54,1.54,1.53,△0.00,△0.28
"회사채 (3년, AA-)",2.68,2.29,2.08,2.05,2.05,2.05,0.00,△0.24
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","6,501","8,999","3,141","16,862","13,721",-

[주가]
,‘17 말,‘18 말,‘19.5 말,6.5,6.7,6.10,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,041.74","2,069.11","2,072.33","2,099.49",1.31%,2.86%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,788","48,417","45,062","43,473",△3.53%,-
KOSDAQ,798.42,675.65,696.47,707.75,716.53,721.14,0.64%,6.73%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,440","△1,410",249,"1,264",407,-

[환율]
,‘17 말,‘18 말,‘19.5 말,6.5,6.7,6.10,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,190.90","1,178.60","1,181.40","1,185.20",0.32,6.23
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,189.50","1,177.50","1,180.30","1,183.80",0.30,6.18
￦/ CNY,163.90,162.79,172.56,170.52,170.98,171.07,0.05,5.09
￦/ Y100,949.28,"1,008.86","1,093.27","1,091.60","1,089.45","1,091.14",0.16,8.16
Y/U$,112.77,110.59,108.93,107.97,108.44,108.92,0.44,△1.51
U$/EUR,1.1927,1.1455,1.1133,1.1267,1.1264,1.1308,0.39,△1.28
CNY/U$,6.5426,6.8522,6.9049,6.9092,6.9082,6.9302,0.32,1.14

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.5 말,6.5,6.7,6.10,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.52,2.48,2.47,2.45,△0.13,0.33
DOW,"24,719","23,062","25,170","25,332","25,721","25,984",△0.38%,11.53%
NIKKEI,"22,765","20,015","20,601","20,776","20,885","21,134",1.20%,5.59%
SHANGHAI COMP,"3,307","2,494","2,899","2,861","2,828","2,852",0.86%,14.36%
"외평채가산금리(23년물, bp)",76,63,30,33,33,31,14.00,△30.00
"CDS (5 년, bp)",56,40,37,36,35,33,1.31,△7.01
"CRS (1 년, %)",1.38,1.21,0.86,0.81,0.80,0.86,0.06,△0.35

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.5 말,6.4,6.5,6.7,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,60.03,-,61.20,3.08%,15.78%
WTI 선물 ($/배럴),60.42,45.33,53.50,53.48,51.68,53.99,4.47%,19.10%
밀 (센트/부셀),427,512,503,507,491,505,2.85%,△1.37%
옥수수 (센트/부셀),351,376,427,425,415,416,0.24%,10.64%
동 ($/톤),"7,157","6,018","5,781","5,804","5,833","5,770",△1.08%,△4.12%
알루미늄 ($/톤),"2,242","1,881","1,761","1,752","1,766","1,733",△1.87%,△7.87%

[반도체]
,‘17,‘18,19.3 월,4월,5월,6.4,6.5,6.6,6월 (~6)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.05,4.25,3.74,3.59,3.58,3.53,3.57
"(%, YoY)",41.6,8.3,△44.3,△52.6,△57.5,△58.3,△58.5,△59.0,△58.1
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.92,4.96,5.07,5.06,5.06,5.06,5.06
"(%, YoY)",33.8,△2.6,△27.9,△26.7,△24.6,△24.5,△24.5,△24.5,△24.6
