일일 경제지표('24.6.7)
"data_date,2024-06-07"

[표]
일일경제지표 (24. 6. 7 금) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.5말,6/4,6/5,6/7,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.52,3.53,3.60,3.50,△0.10,△0.05
"CD (91 일, %)",3.98,3.83,3.61,3.60,3.48,3.60,0.12,△0.23
"국고채 (3년, %)",3.72,3.15,3.45,3.39,3.35,3.31,△0.04,0.15
"회사채 (3년, AA-, %)",5.23,3.90,3.87,3.81,3.77,3.74,△0.03,△0.16
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"2,113","2,291","7,468","△1,183","△8,651",-

[주가]
,’ 22말,’ 23말,’ 24.5말,6/4,6/5,6/7,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,636.52","2,662.10","2,689.50","2,722.67",1.23%,2.54%
- 거래대금 (억원),"60,365","103,597","163,,539","126,490","136,249","124,652","△11,597",-
KOSDAQ,679.29,866.57,839.98,845.84,850.75,866.18,1.81%,△0.05%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937","△10,824","△1,137","6,440","6,122",△318,-

[환율]
,’ 22말,’ 23말,’ 24.5말,6/4,6/5,6/7,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,384.50","1,376.00","1,373.00","1,365.30",△0.56,6.00
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,377.20","1,373.90","1,370.50","1,363.40",△0.52,5.95
￦/ CNY,181.44,181.37,189.18,189.97,189.16,188.96,△0.11,4.18
￦/ Y100,945.56,912.25,882.27,882.33,881.48,879.99,△0.17,△3.54
Y/U$,133.73,141.19,156.93,155.95,155.76,155.15,△0.39,9.89
U$/EUR,1.0617,1.1105,1.0819,1.0898,1.0872,1.0889,0.16,△1.95
CNY/U$,6.9630,7.1092,7.2431,7.2453,7.2456,7.2426,△0.04,1.88

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.5말,6/4,6/5,6/7,전일비,23말비
"LIBOR ($, 3 월, %)",4.75,5.61,5.61,5.60,5.60,5.60,△0.00,△0.01
DOW,"33,221","37,657","38,111","38,571","38,711","38,886",0.45%,3.27%
NIKKEI,"26,095","33,540","38,488","38,837","38,490","38,684",0.50%,15.34%
SHANGHAI COMP,"3,089","2,955","3,087","3,091","3,065","3,051",△0.46%,3.27%
"외평채가산금리(30년만기, bp)",43,34,29,29,30,29,△1.00,△5.00
"CDS (5 년, bp)",55,28,35,36,35,35,0.05,7.51
"CRS SOFR (1 년, %)",3.16,2.83,3.10,3.01,2.97,2.94,△0.03,0.11

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.4말,6/4,6/5,6/6,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,88.59,77.90,78.24,79.24,1.28%,2.80%
WTI 선물 ($/배럴),80.26,71.65,81.93,73.25,74.07,75.55,2.00%,5.44%
밀 (센트/부셀),792,628,603,658,647,640,△1.08%,1.91%
옥수수 (센트/부셀),679,471,447,443,439,452,2.96%,△4.03%
동 ($/톤),"8,387","8,476","9,974","9,859","9,769","9,930",1.65%,17.15%
알루미늄 ($/톤),"2,361","2,336","2,545","2,603","2,577","2,587",0.39%,10.74%

[반도체]
,’ 22말,’ 23말,’ 24.3말,’ 24.4말,’ 24.5말,6/4,6/5,6/6,6월( ∼6)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.93,1.94,1.93,1.90,1.90,1.90,1.90
"(%, YoY)",△23.0,△14.8,13.0,18.6,22.2,25.3,25.5,25.5,25.9
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.41,6.40,6.39,6.38,6.38,6.38,6.38
"(%, YoY)",10.7,△2.3,△0.2,0.0,0.0,0.4,0.4,0.5,0.7
