일일 경제지표('22.8.3)
"data_date,2022-08-03"

[표]
일일경제지표 (22. 8. 3. 수) 17:30 현재

[금리]
,’20 말,’21 말,’22.7 말,8/1,8/2,8/3,전일비,21말비
콜금리 (1일),0.57,1.11,2.14,2.34,2.23,2.19,△0.04,1.08
CD (91 일),0.66,1.29,2.73,2.73,2.73,2.73,0,1.44
국고채 (3년),0.98,1.80,3.01,3.08,3.01,3.07,0.05,1.27
"회사채 (3년, AA-)",2.21,2.42,3.97,4.04,3.98,4.05,0.06,1.63
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","5,560","7,683",156,"1,573","1,417",-

[주가]
,‘20 말,‘21 말,‘22.7 말,8/1,8/2,8/3,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,451.50","2,452.25","2,439.62","2,461.45",0.89%,△17.34%
"- 거래대금 (억원, 일평균)","179,288","132,923","121,356","133,643","104,036","101,372",△2.56%,-
KOSDAQ,968.42,"1,033.98",803.62,807.61,804.34,815.36,1.37%,△21.14%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","3,959","1,603","1,958","5,536",183,-

[환율]
,‘20 말,‘21 말,‘22.7 말,8/1,8/2,8/3,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,299.10","1,304.00","1,304.70","1,310.30",0.43,10.22
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,299.00","1,303.70","1,305.20","1,310.30",0.39,10.11
￦/ CNY,166.04,186.51,193.35,193.14,193.08,194.07,0.51,4.05
￦/ Y100,"1,051.19","1,032.48",979.94,984.08,996.72,983.86,△1.29,△4.71
Y/U$,103.34,115.14,132.57,132.51,130.90,133.18,1.74,15.67
U$/EUR,1.2279,1.1318,1.0247,1.0216,1.0252,1.0172,△0.78,△10.13
CNY/U$,6.5305,6.3681,6.7419,6.7551,6.7609,6.7515,△0.14,6.02

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.7 말,8/1,8/2,8/3,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,2.78,2.79,2.80,2.81,0.00,2.59
DOW,"30,410","36,489","32,530","32,845","32,798","32,396",△1.23%,△11.22%
NIKKEI,"27,444","28,792","27,802","27,993","27,595","27,742",0.53%,△3.65%
SHANGHAI COMP,"3,473","3,619","3,253","3,260","3,186","3,164",△0.71%,△12.59%
"외평채가산금리(30년만기, bp)",32,15,41,41,42,39,△3.00,24.00
"CDS (5 년, bp)",22,21,43,41,44,43,△0.68,21.82
"CRS (1 년, %)",0.24,1.00,2.61,2.60,2.58,2.62,0.04,1.62

[유가·곡물·원자재]
,‘20 말,’21 말,’22.6 말,7/29,8/1,8/2,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,113.40,107.23,101.54,98.02,△3.47%,27.10%
WTI 선물 ($/배럴),48.52,75.21,105.76,98.62,93.89,94.42,0.56%,25.54%
밀 (센트/부셀),641,771,884,808,800,775,△3.13%,0.52%
옥수수 (센트/부셀),484,593,620,620,610,594,△2.62%,0.17%
동 ($/톤),"7,742","9,692","8,245","7,801","7,931","7,819",△1.41%,△19.33%
알루미늄 ($/톤),"1,978","2,806","2,397","2,452","2,470","2,449",△0.85%,△12.72%

[반도체]
,’20,‘21,‘22.4 월,5월,6월,7/29,8/1,8/2,8월 (~2)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.63,3.42,3.37,2.94,2.93,2.93,2.93
"(%, YoY)",△21.9,8.0,△17.8,△23.6,△25.4,△34.3,△34.1,△33.8,△30.0
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,8.09,8.25,8.01,6.58,6.57,6.57,6.57
"(%, YoY)",7.0,32.8,34.7,33.7,23.0,△3.2,△4.2,△4.2,△4.2
