일일 경제지표('23.9.18)
"data_date,2023-09-18"

[표]
일일경제지표 (23. 9. 18 월) 17:30 현재

[금리]
,’21 말,’22 말,’23.8 말,9/14,9/15,9/18,전일비,22말비
콜금리 (1일.%),1.11,3.21,3.57,3.59,3.58,3.58,0,0.37
"CD (91 일, %)",1.29,3.98,3.69,3.76,3.85,3.79,△0.06,0.58
"국고채 (3년, %)",1.80,3.72,3.71,3.84,4.61,3.90,△0.71,0.69
"회사채 (3년, AA-, %)",2.42,5.23,4.47,4.60,3.78,4.65,0.87,1.44
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","9,856",△630,"1,925","5,952","4,027",-

[주가]
,‘21 말,’22 말,’23.8 말,9/14,9/15,9/18,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,556.27","2,572.89","2,601.28","2,574.72",△1.02%,15.13%
- 거래대금 (억원),"87,274","60,365","77,654","92,709","95,775","119,952",25.24%,-
KOSDAQ,"1,033.98",679.29,928.40,899.47,899.03,891.29,△0.86%,31.21%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","2,265","△3,704","△1,075","△3,854","△2,779",-

[환율]
,‘21 말,’22. 말,’23.8 말,9/14,9/15,9/18,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,321.80","1,325.70","1,325.90","1,324.40",△0.11,4.74
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,320.80","1,323.70","1,324.00","1,322.20",△0.14,4.50
￦/ CNY,186.51,181.44,181.46,181.90,182.26,181.62,△0.35,0.10
￦/ Y100,"1,032.48",945.56,905.53,901.10,898.92,897.35,△0.17,△5.10
Y/U$,115.14,133.73,145.97,147.12,147.50,147.59,0.06,10.36
U$/EUR,1.1318,1.0617,1.0911,1.0743,1.0661,1.0667,0.06,0.47
CNY/U$,6.3681,6.9630,7.2891,7.2741,7.2671,7.2859,0.26,4.64

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.8 말,9/14,9/15,9/18,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.67,5.67,5.67,5.66,△0.01,0.91
DOW,"36,489","33,221","34,890","34,576","34,907","34,618",△0.83%,4.21
NIKKEI,"28,792","26,095","32,619","33,168","33,533","주1)33,533",0,28.51
SHANGHAI COMP,"3,619","3,089","3,120","3,127","3,118","3,126",0.26%,1.19
"외평채가산금리(30년만기, bp)",15,43,33,33,34,34,0,△9.00
"CDS (5 년, bp)",21,55,33,30,29,30,1.10,△24.18
"CRS SOFR (1 년, %)",1.00,3.53,3.09,3.21,3.19,3.19,0,△0.35

[유가·곡물·원자재]
,’21 말,’22 말,’23.8 말,9/13,9/14,9/15,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,87.53,93.89,93.84,95.56,1.83%,21.32%
WTI 선물 ($/배럴),75.21,80.26,83.63,88.52,90.16,90.77,0.68%,13.09%
밀 (센트/부셀),771,792,602,597,594,604,1.68%,△23.74%
옥수수 (센트/부셀),593,679,478,482,481,476,△1.04%,△29.90%
동 ($/톤),"9,692","8,387","8,360","8,353","8,423","8,377",△0.55%,△0.12%
알루미늄 ($/톤),"2,806","2,361","2,166","2,157","2,193","2,156",△1.69%,△8.68%

[반도체]
,’21,‘22,‘23.6 월,‘23.7 월,‘23.8 월,9/13,9/14,9/15,9월 (~15)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.51,1.49,1.46,1.46,1.48,1.49,1.46
"(%, YoY)",29.9,△23.0,△55.2,△52.1,△47.2,△41.5,△40.6,△40.1,△42.0
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.33,6.31,6.32,6.31,6.31,6.31,6.31
"(%, YoY)",14.7,10.7,△20.9,△7.7,△3.8,△4.1,△4.1,△4.0,△4.1
