일일경제지표('20.12.1)
"data_date,2020-12-01"

[표]
일일경제지표 (20. 12. 1. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.11 말,11.27,11.30,12.1,전일비,19말비
콜금리 (1일),1.82,1.31,0.52,0.53,0.52,0.60,0.08,△0.71
CD (91 일),1.93,1.53,0.66,0.66,0.66,0.66,0,△0.87
국고채 (3년),1.82,1.36,0.98,0.98,0.98,0.98,△0.00,△0.38
"회사채 (3년, AA-)",2.29,1.94,2.24,2.23,2.24,2.23,△0.00,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,586","2,564","3,586","4,823","1,237",-

[주가]
,‘18 말,‘19 말,‘20.11 말,11.27,11.30,12.1,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,591.34","2,633.45","2,591.34","2,634.25",1.66%,19.87%
"- 거래대금 (억원, 일평균)","41,207","54,296","126,416","127,145","126,416","212,318",67.95%,-
KOSDAQ,675.65,669.83,886.11,885.56,886.11,891.29,0.58%,33.06%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△24,831","3,427","△24,831",714,△103,-

[환율]
,‘18 말,‘19 말,‘20.11 말,11.27,11.30,12.1,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,106.50","1,103.20","1,106.50","1,106.20",△0.03,△4.34
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,106.80","1,103.80","1,106.80","1,106.40",△0.04,△4.24
￦/ CNY,162.79,165.50,168.02,167.77,168.02,168.33,0.18,1.71
￦/ Y100,"1,008.86","1,059.75","1,065.17","1,061.08","1,065.17","1,060.29",△0.46,0.05
Y/U$,110.59,109.12,103.88,103.97,103.88,104.33,0.43,△4.39
U$/EUR,1.1455,1.1194,1.1973,1.1924,1.1973,1.1958,△0.13,6.83
CNY/U$,6.8522,6.9848,6.5892,6.5776,6.5892,6.5706,△0.28,△5.93

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.10 말,11.27,11.30,12.1,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.21,0.23,0.23,0.23,0,△1.72
DOW,"23,062","28,645","26,659","29,872","29,910","29,639",△0.91%,4.13%
NIKKEI,"20,015","23,657","22,977","26,645","26,434","26,788",1.34%,13.23%
SHANGHAI COMP,"2,494","3,040","3,225","3,408","3,392","3,452",1.77%,13.67%
"외평채가산금리(23년물, bp)",63,37,31,20,20,19,△1.00,△17.00
"CDS (5 년, bp)",40,22,25,22,22,22,0.20,△0.51
"CRS (1 년, %)",1.21,0.83,0.10,0.29,0.27,0.28,0.01,△0.55

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.11 말,11.26,11.27,11.30,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,47.02,47.49,47.13,47.02,△0.23%,△30.10%
WTI 선물 ($/배럴),45.33,61.06,45.34,45.71,45.53,45.34,△0.42%,△25.75%
밀 (센트/부셀),512,559,585,597,606,585,△3.47%,4.65%
옥수수 (센트/부셀),376,388,426,428,434,426,△1.84%,9.79%
동 ($/톤),"6,018","6,156","7,675","7,357","7,462","7,675",2.85%,24.68%
알루미늄 ($/톤),"1,881","1,800","2,015","1,962","1,975","2,015",2.03%,11.94%

[반도체]
,‘18,‘19,’20.9 월,10월,11월,11.26,11.27,11.30,11월 (~30)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.90,2.92,2.82,2.78,2.77,2.77,2.82
"(%, YoY)",8.3,△51.7,△11.2,△3.0,0.3,1.0,0.9,0.8,0.3
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.64,5.65,5.64,5.61,5.61,5.61,5.64
"(%, YoY)",△2.6,△15.9,△0.9,△2.3,△4.4,△5.6,△5.6,△5.7,△4.4
