일일경제지표('20.12.8)
"data_date,2020-12-08"

[표]
일일경제지표 (20. 12. 8. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.11 말,12.4,12.7,12.8,전일비,19말비
콜금리 (1일),1.82,1.31,0.52,0.48,0.48,0.46,△0.02,△0.85
CD (91 일),1.93,1.53,0.66,0.66,0.66,0.66,0,△0.87
국고채 (3년),1.82,1.36,0.98,0.97,0.96,0.96,△0.00,△0.40
"회사채 (3년, AA-)",2.29,1.94,2.24,2.22,2.22,2.22,0.01,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,586","△3,460","△3,056","1,217","4,273",-

[주가]
,‘18 말,‘19 말,‘20.11 말,12.4,12.7,12.8,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,591.34","2,731.45","2,745.44","2,700.93",△1.62%,22.90%
"- 거래대금 (억원, 일평균)","41,207","54,296","126,416","156,050","198,758","179,330",△9.77%,-
KOSDAQ,675.65,669.83,886.11,913.76,926.88,906.84,△2.16%,35.38%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△24,831","8,043",761,"△9,709","△1,377",-

[환율]
,‘18 말,‘19 말,‘20.11 말,12.4,12.7,12.8,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,106.50","1,082.10","1,082.10","1,085.40",0.30,△6.14
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,106.80","1,081.50","1,082.40","1,085.70",0.30,△6.03
￦/ CNY,162.79,165.50,168.02,165.68,165.51,166.05,0.33,0.33
￦/ Y100,"1,008.86","1,059.75","1,065.17","1,042.18","1,039.28","1,043.35",0.39,△1.55
Y/U$,110.59,109.12,103.88,103.83,104.12,104.03,△0.09,△4.66
U$/EUR,1.1455,1.1194,1.1973,1.2156,1.2127,1.2120,△0.06,8.27
CNY/U$,6.8522,6.9848,6.5892,6.5326,6.5399,6.5358,△0.06,△6.43

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.11 말,12.4,12.7,12.8,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.23,0.23,0.23,0.23,0,△1.72
DOW,"23,062","28,645","29,910","29,970","30,218","30,070",△0.49%,5.65%
NIKKEI,"20,015","23,657","26,434","26,751","26,547","26,467",△0.30%,11.88%
SHANGHAI COMP,"2,494","3,040","3,392","3,445","3,417","3,410",△0.19%,12.30%
"외평채가산금리(23년물, bp)",63,37,20,17,17,18,1.00,△18.00
"CDS (5 년, bp)",40,22,22,21,21,21,0.22,△0.78
"CRS (1 년, %)",1.21,0.83,0.27,0.28,0.26,0.26,0,△0.57

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.11 말,12.3,12.4,12.7,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,47.02,48.06,49.04,48.29,△1.53%,△28.21%
WTI 선물 ($/배럴),45.33,61.06,45.34,45.64,46.26,45.76,△1.08%,△25.06%
밀 (센트/부셀),512,559,585,585,576,578,0.35%,3.40%
옥수수 (센트/부셀),376,388,426,427,421,424,0.71%,9.28%
동 ($/톤),"6,018","6,156","7,675","7,679","7,742","7,657",△1.10%,24.38%
알루미늄 ($/톤),"1,881","1,800","2,015","2,028","2,028","2,004",△1.18%,11.33%

[반도체]
,‘18,‘19,’20.9 월,10월,11월,12.3,12.4,12.7,12월 (~7)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.90,2.92,2.82,2.82,2.86,2.89,2.82
"(%, YoY)",8.3,△51.7,△11.2,△3.0,0.3,2.6,4.8,5.8,△3.1
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.64,5.65,5.64,5.61,5.62,5.61,5.61
"(%, YoY)",△2.6,△15.9,△0.9,△2.3,△4.4,△5.8,△5.7,△5.8,△5.4
