일일경제지표('19.2.18)
"data_date,2019-02-18"

[표]
일일경제지표 (19. 2. 18 월) 17:30 현재

[표]
KOSPI 지수(0.67%상승) 달러 환율(0.26%하락)

[금리]
,‘17 말,‘18 말,‘19.1 말,2.14,2.15,2.18,전일비,‘18 말비
콜금리 (1일),1.55,1.82,1.74,1.74,1.76,1.77,0.01,△0.05
CD (91 일),1.66,1.93,1.86,1.86,1.86,1.87,0.01,△0.06
국고채 (3년),2.14,1.82,1.81,1.79,1.78,1.80,0.03,△0.01
국고채 (5년),2.34,1.88,1.88,1.86,1.84,1.87,0.03,△0.01
"회사채 (3년, AA-)",2.68,2.29,2.26,2.24,2.23,2.25,0.02,△0.04
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,780","1,982",820,△632,"△1,452",-

[주가]
,‘17 말,‘18 말,‘19.1 말,2.14,2.15,2.18,전일비,‘18 말비(%)
KOSPI,"2,467.49","2,041.04","2,204.85","2,225.85","2,196.09","2,210.89",0.67%,8.32%
"- 거래대금 (억원, 일평균)","42,744","41,207","77,623","64,260","50,976","45,759",△10.23%,-
KOSDAQ,798.42,675.65,716.86,742.27,738.66,745.33,0.90%,10.31%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","3,523",△366,△184,778,△523,-

[환율]
,‘17 말,‘18 말,‘19.1 말,2.14,2.15,2.18,전일비,‘18 말비(%)
￦/ U$,"1,070.50","1,115.70","1,112.70","1,125.10","1,128.70","1,125.80",△0.26,0.91
"선물환( NDF,1 월물)","1,070.00","1,114.90",1111.90,"1,124.50","1,127.90","1,124.80",△0.27,0.89
￦/ CNY,163.90,162.79,166.03,166.41,166.53,166.46,△0.04,2.25
￦/ EUR,"1,276.79","1,278.03","1,279.27","1,268.66","1,273.74","1,272.83",△0.07,△0.41
￦/ Y100,949.28,"1,008.86","1,022.98","1,013.15","1,022.65","1,018.36",△0.42,0.94
Y/U$,112.77,110.59,108.77,111.05,110.37,110.55,0.16,△0.04
U$/EUR,1.1927,1.1455,1.1497,1.1276,1.1285,1.1306,0.19,△1.30
CNY/U$,6.5426,6.8522,6.7012,6.7648,6.7745,6.7625,△0.18,△1.31

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.1 말,2.14,2.15,2.18,전일비,‘18 말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.74,2.68,2.68,-,△0.00,0.12
DOW,"24,719","23,062","25,000","25,439","25,883",-,1.74%,12.23%
NIKKEI,"22,765","20,015","20,773","21,140","20,901","21,282",1.82%,6.33%
SHANGHAI COMP,"3,307","2,494","2,585","2,719","2,682","2,754",2.68%,10.44%
"외평채가산금리(23년물, bp)",76,63,51,51,49,-,2.00,△14.00
"CDS (5 년, bp)",56,40,33,32,33,32,0.94,△8.72
"CRS (1 년, %)",1.38,1.21,1.38,1.34,1.35,1.34,0.00,0.13

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.1 말,2.13,2.14,2.15,전일비,‘18 말비
Dubai ($/ 배럴),64.33,52.86,61.82,63.34,65.32,65.12,△0.31%,23.19%
WTI 선물 ($/배럴),60.42,45.33,53.79,53.90,54.41,55.59,2.17%,22.63%
Brent 선물 ($/배럴),66.87,52.20,61.89,63.61,64.57,66.25,2.60%,26.92%
원당 (센트/파운드),15.16,12.39,12.73,12.75,12.61,13.14,4.20%,6.05%
밀 (센트/부셀),427,512,517,522,507,504,△0.59%,△1.56%
콩 (센트/부셀),962,896,915,917,904,908,0.44%,1.34%
옥수수 (센트/부셀),351,376,377,379,375,375,0,△0.27%
동 ($/톤),"7,157","6,018","6,148","6,120","6,179","6,190",0.18%,2.86%
알루미늄 ($/톤),"2,242","1,881","1,881","1,840","1,829","1,829",0,△2.76%
