일일경제지표('20.6.30)
"data_date,2020-06-30"

[표]
일일경제지표 (20. 6. 30. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.26,6.29,6.30,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.47,0.50,0.49,△0.01,△0.82
CD (91 일),1.93,1.53,0.81,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.83,0.81,0.84,0.84,0,△0.52
"회사채 (3년, AA-)",2.29,1.94,2.16,2.22,2.25,2.25,0.00,0.31
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,"1,036","3,237","2,455",△782,-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.26,6.29,6.30,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,134.65","2,093.48","2,108.33",0.71%,△4.07%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","106,926","98,211","90,258",△8.10%,-
KOSDAQ,675.65,669.83,713.68,750.58,734.69,737.97,0.45%,10.17%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,701,"△3,199",△404,△87,-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.26,6.29,6.30,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,200.60","1,198.60","1,203.00",0.37,4.03
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,200.80","1,198.70","1,202.90",0.35,4.11
￦/ CNY,162.79,165.50,173.13,169.63,169.39,170.16,0.45,2.82
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,121.22","1,119.56","1,116.58",△0.27,5.36
Y/U$,110.59,109.12,107.20,107.08,107.06,107.74,0.64,△1.26
U$/EUR,1.1455,1.1194,1.1095,1.1210,1.1264,1.1215,△0.44,0.19
CNY/U$,6.8522,6.9848,7.1492,7.0770,7.0743,7.0707,△0.05,1.23

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.26,6.29,6.30,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.28,0.31,0.31,0,△1.64
DOW,"23,062","28,645","25,401","25,746","25,016","25,596",2.32%,△10.07%
NIKKEI,"20,015","23,657","21,878","22,512","21,995","22,389",1.79%,△5.36%
SHANGHAI COMP,"2,494","3,040","2,852","2,980","2,962","2,979",0.58%,△1.92%
"외평채가산금리(23년물, bp)",63,37,66,56,56,59,3.00,23.00
"CDS (5 년, bp)",40,22,30,30,30,30,△0.17,7.66
"CRS (1 년, %)",1.21,0.83,0.02,△0.07,△0.09,△0.12,△0.03,△0.95

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.25,6.26,6.29,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,40.58,42.02,40.63,△3.31%,△39.60%
WTI 선물 ($/배럴),45.33,61.06,35.49,38.72,38.49,39.70,3.14%,△34.98%
밀 (센트/부셀),512,559,521,488,476,487,2.31%,△12.88%
옥수수 (센트/부셀),376,388,326,317,319,329,3.13%,△15.21%
동 ($/톤),"6,018","6,156","5,333","5,881","5,986","5,957",△0.48%,△3.23%
알루미늄 ($/톤),"1,881","1,800","1,515","1,544","1,582","1,589",0.44%,△11.72%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.23,6.24,6.29,6월 (~29)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,2.82,2.80,2.80,2.94
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△12.3,△11.2,△11.0,△12.8
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.45,5.45,5.43,5.41
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,8.2,8.2,7.7,7.3
