일일경제지표('20.2.28)
"data_date,2020-02-28"

[표]
일일경제지표 (20. 2. 28. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.1 말,2.26,2.27,2.28,전일비,19말비
콜금리 (1일),1.82,1.31,1.24,1.25,1.25,1.23,△0.02,△0.08
CD (91 일),1.93,1.53,1.42,1.41,1.41,1.41,0,△0.12
국고채 (3년),1.82,1.36,1.30,1.14,1.19,1.10,△0.09,△0.26
"회사채 (3년, AA-)",2.29,1.94,1.90,1.73,1.79,1.71,△0.08,△0.23
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"4,212","△3,680","2,039",△492,"△2,531",-

[주가]
,‘18 말,‘19 말,‘20.1 말,2.26,2.27,2.28,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,119.01","2,076.77","2,054.89","1,987.01",△3.30%,△9.59%
"- 거래대금 (억원, 일평균)","41,207","54,296","71,052","89,522","80,603","72,411",△10.16%,-
KOSDAQ,675.65,669.83,642.48,654.63,638.17,610.73,△4.30%,△8.82%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△4,398","△10,675","△6,432","△5,673",△12,-

[환율]
,‘18 말,‘19 말,‘20.1 말,2.26,2.27,2.28,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,191.80","1,216.90","1,217.20","1,213.70",△0.29,4.96
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,191.20","1,216.40","1,216.80","1,214.40",△0.20,5.11
￦/ CNY,162.79,165.50,172.44,173.31,173.53,173.39,△0.08,4.77
￦/ Y100,"1,008.86","1,059.75","1,093.09","1,102.46","1,106.14","1,114.82",0.78,5.20
Y/U$,110.59,109.12,109.03,110.38,110.04,108.87,△1.06,△0.23
U$/EUR,1.1455,1.1194,1.1023,1.0872,1.0908,1.1001,0.85,△1.72
CNY/U$,6.8522,6.9848,6.9364,7.0239,7.0186,7.0072,△0.16,0.32

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.1 말,2.26,2.27,2.28,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.78,1.65,1.64,1.61,△0.02,△0.33
DOW,"23,062","28,645","28,859","27,081","26,958","25,767",△4.42%,△9.47%
NIKKEI,"20,015","23,657","23,205","22,426","21,948","21,143",△3.67%,△10.63%
SHANGHAI COMP,"2,494","3,040","2,977","2,988","2,991","2,880",△3.71%,△5.15%
"외평채가산금리(23년물, bp)",63,37,40,42,41,42,1.00,6.00
"CDS (5 년, bp)",40,22,26,30,31,35,4.73,13.16
"CRS (1 년, %)",1.21,0.83,0.77,0.52,0.54,0.46,△0.08,△0.37

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.1 말,2.25,2.26,2.27,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,58.45,54.48,52.28,50.62,△3.18%,△24.75%
WTI 선물 ($/배럴),45.33,61.06,51.56,49.90,48.73,47.09,△3.37%,△22.88%
밀 (센트/부셀),512,559,554,537,536,528,△1.49%,△5.55%
옥수수 (센트/부셀),376,388,381,377,375,368,△1.87%,△5.15%
동 ($/톤),"6,018","6,156","5,570","5,664","5,614","5,618",0.07%,△8.74%
알루미늄 ($/톤),"1,881","1,800","1,710","1,685","1,677","1,671",△0.36%,△7.17%

[반도체]
,‘18,‘19,‘19.11 월,12월,‘20.1 월,2.25,2.26,2.27,2월 (~27)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.81,2.91,3.24,3.34,3.35,3.42,3.39
"(%, YoY)",8.3,△51.7,△58.6,△55.0,△45.6,△41.7,△40.5,△38.7,△41.4
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.89,5.94,6.08,6.07,6.07,6.07,6.11
"(%, YoY)",△2.6,△15.9,2.7,7.3,17.2,22.7,22.7,22.7,22.7
