일일경제지표('19.12.27).
"data_date,2019-12-27"

[표]
일일경제지표 (19. 12. 27. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.11 말,12.24,12.26,12.27,전일비,18말비
콜금리 (1일),1.55,1.82,1.25,1.29,1.30,1.31,0.01,△0.51
CD (91 일),1.66,1.93,1.53,1.66,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.39,1.37,1.37,1.37,0.00,△0.45
"회사채 (3년, AA-)",2.68,2.29,1.92,1.95,1.94,1.94,0.00,△0.34
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,434",102,"2,741","1,876",△865,-

[주가]
,‘17 말,‘18 말,‘19.11 말,12.24,12.26,12.27,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,087.96","2,190.08","2,197.93","2,204.21",0.29%,7.99%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,832","47,342","47,564","57,130",20.11%,-
KOSDAQ,798.42,675.65,632.99,638.91,652.07,661.24,1.41%,△2.13%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","△4,561","△1,410","2,041","1,070",△48,-

[환율]
,‘17 말,‘18 말,‘19.11 말,12.24,12.26,12.27,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,181.20","1,163.90","1,161.80","1,161.50",△0.03,4.11
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,180.80","1,162.20","1,160.20","1,159.50",△0.06,4.00
￦/ CNY,163.90,162.79,168.23,166.05,165.98,165.90,△0.05,1.91
￦/ Y100,949.28,"1,008.86","1,078.82","1,063.99","1,060.62","1,060.92",0.03,5.16
Y/U$,112.77,110.59,109.49,109.39,109.54,109.48,△0.05,△1.00
U$/EUR,1.1927,1.1455,1.1009,1.1088,1.1087,1.1117,0.27,△2.95
CNY/U$,6.5426,6.8522,7.0338,7.0110,6.9985,6.9992,0.01,2.15

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.11 말,12.24,12.26,12.27,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.91,1.93,1.96,1.96,0,△0.85
DOW,"24,719","23,062","28,164","28,552","28,515","28,621",0.37%,24.10%
NIKKEI,"22,765","20,015","23,294","23,831","23,925","23,838",△0.36%,19.10%
SHANGHAI COMP,"3,307","2,494","2,872","2,983","3,007","3,005",△0.08%,20.50%
"외평채가산금리(23년물, bp)",76,63,36,36,37,37,0,△26.00
"CDS (5 년, bp)",56,40,28,22,22,22,0.02,△18.30
"CRS (1 년, %)",1.38,1.21,0.83,0.80,0.77,0.74,△0.03,△0.47

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.11 말,12.23,12.24,12.26,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,66.21,66.77,67.48,1.06%,27.66%
WTI 선물 ($/배럴),60.42,45.33,55.17,60.52,61.11,61.68,0.93%,36.07%
밀 (센트/부셀),427,512,542,540,541,549,1.48%,7.23%
옥수수 (센트/부셀),351,376,381,389,388,389,0.26%,3.46%
동 ($/톤),"7,157","6,018","5,854","6,153","6,185","6,185",0,2.78%
알루미늄 ($/톤),"2,242","1,881","1,786","1,772","1,791","1,791",0,△4.78%

[반도체]
,‘17,‘18,‘19.9 월,10월,11월,12.24,12.25,12.26,12월 (~26)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.26,3.0,2.81,3.03,3.03,3.03,2.90
"(%, YoY)",41.6,8.3,△55.8,△57.5,△58.6,△52.7,△52.7,△52.3,△55.3
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.69,5.78,5.89,5.95,5.95,5.97,5.93
"(%, YoY)",33.8,△2.6,△2.5,△0.8,2.7,10.0,10.0,12.2,7.1
